,train,age,educ,black,hisp,married,re74,re75,unem75,unem74,re78,agesq,trre74,trre75,trun74,trun75,avgre,travgre,unem78,em78
1394,0,26,12,0,1,1,19.055801,0.0,1,0,13.2995,676,0.0,0.0,0,0,9.527901,0.0,0,1
1395,0,23,12,0,0,1,19.097,20.6836,0,0,16.9939,529,0.0,0.0,0,0,19.8903,0.0,0,1
1396,0,26,13,0,0,1,19.2008,14.680599,0,0,18.4716,676,0.0,0.0,0,0,16.9407,0.0,0,1
1397,0,27,16,0,0,1,19.2008,17.6884,0,0,0.0,729,0.0,0.0,0,0,18.4446,0.0,1,0
1398,0,27,12,0,0,0,19.2008,19.5145,0,0,23.6436,729,0.0,0.0,0,0,19.35765,0.0,0,1
1399,0,29,14,0,0,1,19.2008,21.4839,0,0,23.0525,841,0.0,0.0,0,0,20.34235,0.0,0,1
1400,0,25,16,0,0,1,19.2008,22.5581,0,0,33.396603,625,0.0,0.0,0,0,20.87945,0.0,0,1
1401,0,26,12,0,0,1,19.2635,13.0246,0,0,24.6278,676,0.0,0.0,0,0,16.14405,0.0,0,1
1402,0,22,14,0,0,1,19.2792,17.6168,0,0,17.2894,484,0.0,0.0,0,0,18.448,0.0,0,1
1403,0,28,12,0,0,1,19.298801,0.0,1,0,29.5545,784,0.0,0.0,0,0,9.649401,0.0,0,1
1404,0,46,12,0,0,1,19.3948,19.201199,0,0,20.431,2116,0.0,0.0,0,0,19.298,0.0,0,1
1405,0,33,17,0,0,0,19.3967,0.0,1,0,1.53979,1089,0.0,0.0,0,0,9.69835,0.0,0,1
1406,0,23,12,0,0,1,19.3967,12.5323,0,0,25.1214,529,0.0,0.0,0,0,15.9645,0.0,0,1
1407,0,23,12,0,0,1,19.3967,12.5323,0,0,0.0,529,0.0,0.0,0,0,15.9645,0.0,1,0
1408,0,23,13,0,0,1,19.3967,17.9032,0,0,31.0323,529,0.0,0.0,0,0,18.64995,0.0,0,1
1409,0,26,16,0,0,1,19.3967,25.7806,0,0,25.5647,676,0.0,0.0,0,0,22.58865,0.0,0,1
1410,0,50,16,0,0,0,19.5927,0.0,1,0,23.6436,2500,0.0,0.0,0,0,9.79635,0.0,0,1
1411,0,26,13,0,0,1,19.5927,0.0,1,0,23.6436,676,0.0,0.0,0,0,9.79635,0.0,0,1
1412,0,27,16,0,0,1,19.5927,12.5323,0,0,17.7209,729,0.0,0.0,0,0,16.0625,0.0,0,1
1413,0,21,12,0,1,1,19.5927,12.5323,0,0,17.732698,441,0.0,0.0,0,0,16.0625,0.0,0,1
1414,0,24,16,0,0,1,19.5927,12.8903,0,0,31.0323,576,0.0,0.0,0,0,16.241499,0.0,0,1
1415,0,45,14,0,0,1,19.5927,13.6065,0,0,17.732698,2025,0.0,0.0,0,0,16.5996,0.0,0,1
1416,0,38,12,0,0,1,19.5927,13.9645,0,0,16.286,1444,0.0,0.0,0,0,16.778599,0.0,0,1
1417,0,27,15,0,0,1,19.5927,14.8597,0,0,23.6436,729,0.0,0.0,0,0,17.2262,0.0,0,1
1418,0,33,12,0,0,1,19.5927,17.0081,0,0,25.015,1089,0.0,0.0,0,0,18.3004,0.0,0,1
1419,0,24,13,0,0,1,19.5927,17.1871,0,0,22.3137,576,0.0,0.0,0,0,18.3899,0.0,0,1
1420,0,44,12,0,0,1,19.5927,17.1871,0,0,15.368401,1936,0.0,0.0,0,0,18.3899,0.0,0,1
1421,0,25,16,0,0,1,19.5927,17.9032,0,0,25.7124,625,0.0,0.0,0,0,18.74795,0.0,0,1
1422,0,22,12,0,0,1,19.5927,17.9032,0,0,23.6436,484,0.0,0.0,0,0,18.74795,0.0,0,1
1423,0,24,16,0,0,0,19.5927,17.9032,0,0,16.9939,576,0.0,0.0,0,0,18.74795,0.0,0,1
1424,0,23,12,0,0,1,19.5927,17.9032,0,0,16.255,529,0.0,0.0,0,0,18.74795,0.0,0,1
1425,0,31,16,0,0,1,19.5927,17.9032,0,0,17.732698,961,0.0,0.0,0,0,18.74795,0.0,0,1
1426,0,27,12,0,0,1,19.5927,18.0823,0,0,32.657803,729,0.0,0.0,0,0,18.8375,0.0,0,1
1427,0,20,12,0,0,1,19.5927,18.7984,0,0,17.732698,400,0.0,0.0,0,0,19.195549,0.0,0,1
1428,0,52,15,0,0,1,19.5927,18.7984,0,0,17.437199,2704,0.0,0.0,0,0,19.195549,0.0,0,1
1429,0,33,16,0,0,1,19.5927,19.3355,0,0,26.5991,1089,0.0,0.0,0,0,19.4641,0.0,0,1
1430,0,40,12,0,0,1,19.5927,19.3355,0,0,21.2793,1600,0.0,0.0,0,0,19.4641,0.0,0,1
1431,0,35,12,0,0,1,19.5927,19.6935,0,0,22.535301,1225,0.0,0.0,0,0,19.6431,0.0,0,1
1432,0,33,12,0,0,0,19.5927,19.6935,0,0,13.2995,1089,0.0,0.0,0,0,19.6431,0.0,0,1
1433,0,22,12,0,0,1,19.5927,19.6935,0,0,17.732698,484,0.0,0.0,0,0,19.6431,0.0,0,1
1434,0,26,12,0,0,1,19.5927,21.125801,0,0,21.982698,676,0.0,0.0,0,0,20.35925,0.0,0,1
1435,0,23,12,0,0,1,19.5927,21.215302,0,0,24.884901,529,0.0,0.0,0,0,20.404,0.0,0,1
1436,0,30,12,0,0,1,19.5927,21.4839,0,0,23.348099,900,0.0,0.0,0,0,20.5383,0.0,0,1
1437,0,43,12,0,0,1,19.5927,21.4839,0,0,22.165901,1849,0.0,0.0,0,0,20.5383,0.0,0,1
1438,0,43,12,0,0,1,19.5927,21.4839,0,0,22.165901,1849,0.0,0.0,0,0,20.5383,0.0,0,1
1439,0,31,12,0,0,1,19.5927,21.4839,0,0,25.1214,961,0.0,0.0,0,0,20.5383,0.0,0,1
1440,0,23,12,0,0,1,19.5927,21.4839,0,0,20.6882,529,0.0,0.0,0,0,20.5383,0.0,0,1
1441,0,23,13,0,0,1,19.5927,21.4839,0,0,21.2793,529,0.0,0.0,0,0,20.5383,0.0,0,1
1442,0,28,16,0,0,1,19.5927,21.4839,0,0,32.51,784,0.0,0.0,0,0,20.5383,0.0,0,1
1443,0,30,12,0,0,1,19.5927,21.4839,0,0,29.5545,900,0.0,0.0,0,0,20.5383,0.0,0,1
1444,0,32,12,0,0,1,19.5927,21.4839,0,0,29.5545,1024,0.0,0.0,0,0,20.5383,0.0,0,1
1445,0,43,12,0,0,1,19.5927,21.7399,0,0,29.3388,1849,0.0,0.0,0,0,20.6663,0.0,0,1
1446,0,43,12,0,0,1,19.5927,21.7399,0,0,29.3388,1849,0.0,0.0,0,0,20.6663,0.0,0,1
1447,0,37,17,0,0,0,19.5927,23.0056,0,0,22.165901,1369,0.0,0.0,0,0,21.299149,0.0,0,1
1448,0,46,12,0,0,0,19.5927,25.0645,0,0,29.5545,2116,0.0,0.0,0,0,22.3286,0.0,0,1
1449,0,35,17,0,0,1,19.5927,44.758102,0,0,36.9432,1225,0.0,0.0,0,0,32.1754,0.0,0,1
1450,0,26,15,0,0,1,19.5966,19.3355,0,0,23.6436,676,0.0,0.0,0,0,19.46605,0.0,0,1
1451,0,25,12,0,0,1,19.6416,8.73677,0,0,23.6436,625,0.0,0.0,0,0,14.189184,0.0,0,1
1452,0,24,12,0,0,1,19.7063,6.62419,0,0,25.1214,576,0.0,0.0,0,0,13.165245,0.0,0,1
1453,0,22,14,0,0,1,19.7279,20.1411,0,0,22.2841,484,0.0,0.0,0,0,19.9345,0.0,0,1
1454,0,27,13,0,0,1,19.735699,20.0516,0,0,36.9432,729,0.0,0.0,0,0,19.89365,0.0,0,1
1455,0,35,13,0,0,1,19.788599,21.269,0,0,14.7773,1225,0.0,0.0,0,0,20.5288,0.0,0,1
1456,0,28,14,0,0,1,19.9845,12.5323,0,0,31.0323,784,0.0,0.0,0,0,16.2584,0.0,0,1
1457,0,18,12,0,0,1,19.9845,23.274199,0,0,26.5991,324,0.0,0.0,0,0,21.629349,0.0,0,1
1458,0,21,12,0,0,1,20.0688,21.215302,0,0,56.8925,441,0.0,0.0,0,0,20.642052,0.0,0,1
1459,0,24,14,0,0,1,20.1413,0.0,1,0,0.0,576,0.0,0.0,0,0,10.07065,0.0,1,0
1460,0,30,12,0,0,1,20.1804,15.7548,0,0,33.987698,900,0.0,0.0,0,0,17.9676,0.0,0,1
1461,0,42,12,0,0,1,20.1804,17.455599,0,0,0.0,1764,0.0,0.0,0,0,18.818,0.0,1,0
1462,0,24,12,0,0,1,20.1804,19.6935,0,0,29.5545,576,0.0,0.0,0,0,19.93695,0.0,0,1
1463,0,40,12,0,0,1,20.1804,19.6935,0,0,17.732698,1600,0.0,0.0,0,0,19.93695,0.0,0,1
1464,0,25,17,0,0,1,20.1804,21.0363,0,0,22.9048,625,0.0,0.0,0,0,20.60835,0.0,0,1
1465,0,27,17,0,0,1,20.1804,21.5788,0,0,28.5201,729,0.0,0.0,0,0,20.8796,0.0,0,1
1466,0,24,16,0,0,1,20.2,17.9032,0,0,42.854103,576,0.0,0.0,0,0,19.051601,0.0,0,1
1467,0,53,16,0,0,1,20.3431,20.1125,0,0,19.9301,2809,0.0,0.0,0,0,20.227798,0.0,0,1
1468,0,28,12,0,0,1,20.3764,17.9032,0,0,32.51,784,0.0,0.0,0,0,19.139801,0.0,0,1
1469,0,20,12,0,0,1,20.3764,18.6552,0,0,16.9939,400,0.0,0.0,0,0,19.5158,0.0,0,1
1470,0,26,12,0,0,1,20.3764,20.9468,0,0,22.165901,676,0.0,0.0,0,0,20.6616,0.0,0,1
1471,0,33,12,0,0,1,20.503698,21.4839,0,0,20.6882,1089,0.0,0.0,0,0,20.9938,0.0,0,1
1472,0,24,14,0,0,0,20.5723,11.637099,0,0,12.4129,576,0.0,0.0,0,0,16.1047,0.0,0,1
1473,0,27,12,0,0,1,20.5723,17.545198,0,0,24.5303,729,0.0,0.0,0,0,19.05875,0.0,0,1
1474,0,27,16,0,0,1,20.5723,18.6194,0,0,88.663605,729,0.0,0.0,0,0,19.59585,0.0,0,1
1475,0,31,13,0,0,1,20.5723,18.7984,0,0,29.5545,961,0.0,0.0,0,0,19.68535,0.0,0,1
1476,0,26,15,0,0,1,20.5723,18.7984,0,0,23.6436,676,0.0,0.0,0,0,19.68535,0.0,0,1
1477,0,28,16,0,0,1,20.5723,18.7984,0,0,22.165901,784,0.0,0.0,0,0,19.68535,0.0,0,1
1478,0,26,17,0,0,1,20.5723,18.9774,0,0,35.465397,676,0.0,0.0,0,0,19.774849,0.0,0,1
1479,0,52,12,0,0,1,20.5723,18.9774,0,0,20.6882,2704,0.0,0.0,0,0,19.774849,0.0,0,1
1480,0,25,12,0,0,1,20.5723,20.5887,0,0,22.461401,625,0.0,0.0,0,0,20.5805,0.0,0,1
1481,0,24,12,0,0,1,20.5723,20.767698,0,0,22.165901,576,0.0,0.0,0,0,20.669998,0.0,0,1
1482,0,41,12,0,0,1,20.5723,21.4839,0,0,25.3105,1681,0.0,0.0,0,0,21.0281,0.0,0,1
1483,0,40,12,0,0,1,20.5723,24.7727,0,0,32.5868,1600,0.0,0.0,0,0,22.6725,0.0,0,1
1484,0,40,12,0,0,1,20.5723,24.7727,0,0,32.5868,1600,0.0,0.0,0,0,22.6725,0.0,0,1
1485,0,32,13,0,0,1,20.5723,25.0645,0,0,7.38863,1024,0.0,0.0,0,0,22.818401,0.0,0,1
1486,0,31,13,0,0,1,20.5723,33.6581,0,0,31.0323,961,0.0,0.0,0,0,27.1152,0.0,0,1
1487,0,25,15,0,0,0,20.7388,21.4839,0,0,39.012,625,0.0,0.0,0,0,21.111351,0.0,0,1
1488,0,29,12,0,0,1,20.7682,0.0,1,0,44.331802,841,0.0,0.0,0,0,10.3841,0.0,0,1
1489,0,25,14,0,0,0,20.7682,14.322599,0,0,17.437199,625,0.0,0.0,0,0,17.545399,0.0,0,1
1490,0,42,16,0,0,1,20.7682,19.6935,0,0,22.165901,1764,0.0,0.0,0,0,20.23085,0.0,0,1
1491,0,24,12,0,0,1,20.7682,23.274199,0,0,27.485699,576,0.0,0.0,0,0,22.021198,0.0,0,1
1492,0,44,12,0,0,1,20.8956,12.1742,0,0,20.963,1936,0.0,0.0,0,0,16.5349,0.0,0,1
1493,0,27,12,0,0,0,20.9642,18.4403,0,0,23.348099,729,0.0,0.0,0,0,19.70225,0.0,0,1
1494,0,28,14,0,0,1,20.9642,20.5887,0,0,28.4462,784,0.0,0.0,0,0,20.77645,0.0,0,1
1495,0,33,16,0,0,1,20.9642,21.4839,0,0,22.018099,1089,0.0,0.0,0,0,21.224049,0.0,0,1
1496,0,25,16,0,0,1,20.9642,24.7065,0,0,26.229599,625,0.0,0.0,0,0,22.83535,0.0,0,1
1497,0,39,12,0,0,1,21.1385,20.3667,0,0,15.0492,1521,0.0,0.0,0,0,20.7526,0.0,0,1
1498,0,31,14,0,0,1,21.1405,20.1411,0,0,19.653801,961,0.0,0.0,0,0,20.6408,0.0,0,1
1499,0,31,14,0,0,1,21.1405,20.1411,0,0,19.653801,961,0.0,0.0,0,0,20.6408,0.0,0,1
1500,0,42,12,0,0,1,21.160099,21.4839,0,0,12.232599,1764,0.0,0.0,0,0,21.321999,0.0,0,1
1501,0,36,14,0,0,1,21.160099,23.4604,0,0,0.0,1296,0.0,0.0,0,0,22.31025,0.0,1,0
1502,0,26,12,0,0,1,21.160099,24.169401,0,0,21.2793,676,0.0,0.0,0,0,22.66475,0.0,0,1
1503,0,46,17,0,0,0,21.258,24.0942,0,0,24.787401,2116,0.0,0.0,0,0,22.6761,0.0,0,1
1504,0,31,12,0,0,1,21.356,15.0387,0,0,35.465397,961,0.0,0.0,0,0,18.19735,0.0,0,1
1505,0,25,12,0,1,1,21.5127,26.5863,0,0,25.558802,625,0.0,0.0,0,0,24.0495,0.0,0,1
1506,0,42,16,0,0,1,21.5519,0.0,1,0,41.3763,1764,0.0,0.0,0,0,10.77595,0.0,0,1
1507,0,28,12,0,0,1,21.5519,8.366179,0,0,0.0,784,0.0,0.0,0,0,14.95904,0.0,1,0
1508,0,28,12,0,0,1,21.5519,10.562901,0,0,21.722599,784,0.0,0.0,0,0,16.0574,0.0,0,1
1509,0,27,13,0,0,1,21.5519,14.322599,0,0,16.255,729,0.0,0.0,0,0,17.93725,0.0,0,1
1510,0,26,12,0,0,1,21.5519,15.2177,0,0,26.5991,676,0.0,0.0,0,0,18.3848,0.0,0,1
1511,0,19,12,0,0,1,21.5519,15.7548,0,0,19.2104,361,0.0,0.0,0,0,18.65335,0.0,0,1
1512,0,29,12,0,0,1,21.5519,17.0081,0,0,20.6882,841,0.0,0.0,0,0,19.28,0.0,0,1
1513,0,28,16,0,0,1,21.5519,18.6194,0,0,44.331802,784,0.0,0.0,0,0,20.085651,0.0,0,1
1514,0,31,16,0,0,1,21.5519,18.7984,0,0,23.348099,961,0.0,0.0,0,0,20.175152,0.0,0,1
1515,0,40,12,0,0,1,21.5519,19.6935,0,0,31.0323,1600,0.0,0.0,0,0,20.6227,0.0,0,1
1516,0,37,12,0,0,1,21.5519,19.6935,0,0,44.331802,1369,0.0,0.0,0,0,20.6227,0.0,0,1
1517,0,48,12,0,0,1,21.5519,20.2306,0,0,0.0,2304,0.0,0.0,0,0,20.89125,0.0,1,0
1518,0,43,12,0,0,1,21.5519,20.5887,0,0,19.2104,1849,0.0,0.0,0,0,21.070301,0.0,0,1
1519,0,26,16,0,0,1,21.5519,20.5887,0,0,28.815699,676,0.0,0.0,0,0,21.070301,0.0,0,1
1520,0,29,12,0,0,1,21.5519,20.5887,0,0,19.9493,841,0.0,0.0,0,0,21.070301,0.0,0,1
1521,0,27,12,0,0,1,21.5519,21.1204,0,0,23.0525,729,0.0,0.0,0,0,21.336151,0.0,0,1
1522,0,22,14,0,0,1,21.5519,21.4839,0,0,23.2003,484,0.0,0.0,0,0,21.5179,0.0,0,1
1523,0,23,12,0,0,1,21.5519,21.4839,0,0,26.5991,529,0.0,0.0,0,0,21.5179,0.0,0,1
1524,0,21,12,0,0,1,21.5519,21.4839,0,0,12.5341,441,0.0,0.0,0,0,21.5179,0.0,0,1
1525,0,36,12,0,0,1,21.5519,21.4839,0,0,23.6436,1296,0.0,0.0,0,0,21.5179,0.0,0,1
1526,0,26,16,0,0,1,21.5519,21.4839,0,0,29.4925,676,0.0,0.0,0,0,21.5179,0.0,0,1
1527,0,33,12,0,0,1,21.5519,21.4839,0,0,21.427,1089,0.0,0.0,0,0,21.5179,0.0,0,1
1528,0,37,12,0,0,1,21.5519,22.379,0,0,24.3825,1369,0.0,0.0,0,0,21.96545,0.0,0,1
1529,0,29,16,0,0,0,21.5519,22.737099,0,0,33.248802,841,0.0,0.0,0,0,22.1445,0.0,0,1
1530,0,25,14,0,0,1,21.5519,22.9161,0,0,31.5051,625,0.0,0.0,0,0,22.234001,0.0,0,1
1531,0,27,16,0,0,1,21.5519,23.274199,0,0,27.6335,729,0.0,0.0,0,0,22.41305,0.0,0,1
1532,0,41,17,0,0,1,21.5519,23.274199,0,0,22.9048,1681,0.0,0.0,0,0,22.41305,0.0,0,1
1533,0,29,16,0,0,1,21.5519,23.274199,0,0,23.6436,841,0.0,0.0,0,0,22.41305,0.0,0,1
1534,0,34,14,0,0,1,21.5519,23.274199,0,0,22.165901,1156,0.0,0.0,0,0,22.41305,0.0,0,1
1535,0,45,12,0,0,1,21.5519,23.632301,0,0,26.6331,2025,0.0,0.0,0,0,22.592102,0.0,0,1
1536,0,23,12,0,0,1,21.5519,25.9597,0,0,58.6657,529,0.0,0.0,0,0,23.7558,0.0,0,1
1537,0,43,17,0,0,0,21.5519,25.9597,0,0,36.9432,1849,0.0,0.0,0,0,23.7558,0.0,0,1
1538,0,21,12,0,0,1,21.5519,26.138699,0,0,38.4209,441,0.0,0.0,0,0,23.845299,0.0,0,1
1539,0,22,12,0,0,1,21.5519,26.7653,0,0,35.465397,484,0.0,0.0,0,0,24.1586,0.0,0,1
1540,0,25,17,0,0,1,21.5519,31.1516,0,0,53.937,625,0.0,0.0,0,0,26.35175,0.0,0,1
1541,0,23,16,0,0,1,21.5519,35.8065,0,0,44.331802,529,0.0,0.0,0,0,28.6792,0.0,0,1
1542,0,28,14,0,0,1,21.6499,26.854801,0,0,22.165901,784,0.0,0.0,0,0,24.25235,0.0,0,1
1543,0,44,13,0,0,1,21.6793,21.9189,0,0,22.165901,1936,0.0,0.0,0,0,21.799099,0.0,0,1
1544,0,23,12,0,0,0,21.7479,11.4133,0,0,2.2165902,529,0.0,0.0,0,0,16.5806,0.0,0,1
1545,0,39,14,0,0,1,21.7479,21.8419,0,0,18.6194,1521,0.0,0.0,0,0,21.794899,0.0,0,1
1546,0,23,12,0,0,1,21.8654,21.4839,0,0,25.1214,529,0.0,0.0,0,0,21.67465,0.0,0,1
1547,0,24,13,0,1,1,21.9222,24.7423,0,0,35.3177,576,0.0,0.0,0,0,23.332249,0.0,0,1
1548,0,51,12,0,0,1,21.9438,19.1565,0,0,24.3825,2601,0.0,0.0,0,0,20.55015,0.0,0,1
1549,0,34,12,0,0,1,21.9438,20.409698,0,0,21.1315,1156,0.0,0.0,0,0,21.17675,0.0,0,1
1550,0,27,12,0,0,1,21.9438,20.5887,0,0,18.323801,729,0.0,0.0,0,0,21.26625,0.0,0,1
1551,0,29,17,0,0,1,21.9438,21.7524,0,0,22.165901,841,0.0,0.0,0,0,21.848099,0.0,0,1
1552,0,26,13,0,1,1,21.9536,5.67174,0,0,25.860199,676,0.0,0.0,0,0,13.81267,0.0,0,1
1553,0,23,14,0,0,0,22.1397,18.7984,0,0,41.3763,529,0.0,0.0,0,0,20.469051,0.0,0,1
1554,0,46,12,0,0,1,22.1397,22.6225,0,0,23.6436,2116,0.0,0.0,0,0,22.3811,0.0,0,1
1555,0,27,12,0,0,0,22.1397,25.4226,0,0,61.769,729,0.0,0.0,0,0,23.78115,0.0,0,1
1556,0,27,14,0,0,1,22.2181,23.3064,0,0,26.5991,729,0.0,0.0,0,0,22.762249,0.0,0,1
1557,0,27,17,0,0,1,22.2377,22.379,0,0,14.7773,729,0.0,0.0,0,0,22.30835,0.0,0,1
1558,0,50,12,0,0,1,22.306301,27.5441,0,0,26.8769,2500,0.0,0.0,0,0,24.925201,0.0,0,1
1559,0,50,12,0,0,1,22.306301,27.5441,0,0,26.8769,2500,0.0,0.0,0,0,24.925201,0.0,0,1
1560,0,50,12,0,0,1,22.306301,27.5441,0,0,26.8769,2500,0.0,0.0,0,0,24.925201,0.0,0,1
1561,0,48,12,0,0,1,22.321901,23.8811,0,0,25.399199,2304,0.0,0.0,0,0,23.101501,0.0,0,1
1562,0,24,16,0,0,1,22.3356,22.8803,0,0,29.0373,576,0.0,0.0,0,0,22.60795,0.0,0,1
1563,0,25,12,0,1,1,22.3356,24.169401,0,0,31.0323,625,0.0,0.0,0,0,23.2525,0.0,0,1
1564,0,37,12,0,0,1,22.4414,16.385,0,0,23.2698,1369,0.0,0.0,0,0,19.4132,0.0,0,1
1565,0,37,12,0,0,1,22.4414,16.385,0,0,23.2698,1369,0.0,0.0,0,0,19.4132,0.0,0,1
1566,0,27,15,0,0,1,22.531599,20.5887,0,0,35.465397,729,0.0,0.0,0,0,21.56015,0.0,0,1
1567,0,41,12,0,1,1,22.531599,20.9468,0,0,22.165901,1681,0.0,0.0,0,0,21.7392,0.0,0,1
1568,0,29,12,0,0,1,22.531599,21.4839,0,0,22.165901,841,0.0,0.0,0,0,22.00775,0.0,0,1
1569,0,27,16,0,0,1,22.531599,21.4839,0,0,23.6436,729,0.0,0.0,0,0,22.00775,0.0,0,1
1570,0,44,12,0,0,1,22.531599,22.379,0,0,23.6436,1936,0.0,0.0,0,0,22.4553,0.0,0,1
1571,0,26,13,0,0,1,22.531599,22.379,0,0,37.2387,676,0.0,0.0,0,0,22.4553,0.0,0,1
1572,0,34,12,0,0,1,22.531599,22.379,0,0,26.5991,1156,0.0,0.0,0,0,22.4553,0.0,0,1
1573,0,20,12,0,0,1,22.531599,23.274199,0,0,24.3825,400,0.0,0.0,0,0,22.902899,0.0,0,1
1574,0,43,14,0,0,1,22.531599,23.274199,0,0,28.5201,1849,0.0,0.0,0,0,22.902899,0.0,0,1
1575,0,47,12,0,1,1,22.531599,25.0287,0,0,25.5647,2209,0.0,0.0,0,0,23.78015,0.0,0,1
1576,0,31,12,0,0,1,22.531599,25.0645,0,0,29.5545,961,0.0,0.0,0,0,23.79805,0.0,0,1
1577,0,33,12,0,0,1,22.531599,26.496801,0,0,24.9736,1089,0.0,0.0,0,0,24.5142,0.0,0,1
1578,0,27,16,0,0,0,22.531599,30.4355,0,0,42.854103,729,0.0,0.0,0,0,26.48355,0.0,0,1
1579,0,23,14,0,0,1,22.531599,33.6581,0,0,26.5991,529,0.0,0.0,0,0,28.094849,0.0,0,1
1580,0,27,17,0,0,1,22.594301,18.261301,0,0,28.815699,729,0.0,0.0,0,0,20.427801,0.0,0,1
1581,0,50,16,0,0,0,22.6295,19.6935,0,0,17.732698,2500,0.0,0.0,0,0,21.161499,0.0,0,1
1582,0,22,14,0,0,1,22.6824,24.7065,0,0,20.6882,484,0.0,0.0,0,0,23.69445,0.0,0,1
1583,0,34,12,0,0,1,22.7275,18.6194,0,0,20.6882,1156,0.0,0.0,0,0,20.67345,0.0,0,1
1584,0,28,12,0,0,1,22.7275,20.0516,0,0,22.9048,784,0.0,0.0,0,0,21.38955,0.0,0,1
1585,0,26,12,0,0,1,22.7275,21.4839,0,0,26.5991,676,0.0,0.0,0,0,22.105701,0.0,0,1
1586,0,46,12,0,0,1,22.7275,21.8419,0,0,22.9048,2116,0.0,0.0,0,0,22.2847,0.0,0,1
1587,0,27,17,0,0,1,22.7275,22.379,0,0,24.0869,729,0.0,0.0,0,0,22.55325,0.0,0,1
1588,0,47,13,0,0,1,22.7275,22.5581,0,0,24.3825,2209,0.0,0.0,0,0,22.6428,0.0,0,1
1589,0,29,17,0,0,1,22.9234,21.4839,0,0,27.0424,841,0.0,0.0,0,0,22.203651,0.0,0,1
1590,0,24,16,0,0,0,22.9234,22.379,0,0,26.451302,576,0.0,0.0,0,0,22.6512,0.0,0,1
1591,0,30,16,0,0,1,22.9234,23.274199,0,0,28.076801,900,0.0,0.0,0,0,23.0988,0.0,0,1
1592,0,23,12,0,0,1,22.982199,24.0333,0,0,14.7773,529,0.0,0.0,0,0,23.50775,0.0,0,1
1593,0,27,15,0,0,1,23.1193,0.0,1,0,0.0,729,0.0,0.0,0,0,11.55965,0.0,1,0
1594,0,25,12,0,0,1,23.1193,24.0745,0,0,25.1952,625,0.0,0.0,0,0,23.5969,0.0,0,1
1595,0,26,12,0,0,1,23.3153,26.7671,0,0,27.6335,676,0.0,0.0,0,0,25.041199,0.0,0,1
1596,0,26,12,0,0,1,23.5112,0.0,1,0,0.0,676,0.0,0.0,0,0,11.7556,0.0,1,0
1597,0,25,12,0,0,1,23.5112,11.279,0,0,21.2793,625,0.0,0.0,0,0,17.3951,0.0,0,1
1598,0,32,12,0,0,1,23.5112,13.7855,0,0,31.0323,1024,0.0,0.0,0,0,18.64835,0.0,0,1
1599,0,32,12,0,1,1,23.5112,13.9645,0,0,66.4977,1024,0.0,0.0,0,0,18.73785,0.0,0,1
1600,0,50,16,0,0,0,23.5112,14.322599,0,0,39.974,2500,0.0,0.0,0,0,18.9169,0.0,0,1
1601,0,25,13,0,0,0,23.5112,14.322599,0,0,20.850698,625,0.0,0.0,0,0,18.9169,0.0,0,1
1602,0,27,12,0,0,1,23.5112,15.0387,0,0,12.738,729,0.0,0.0,0,0,19.27495,0.0,0,1
1603,0,28,12,0,0,1,23.5112,16.1129,0,0,0.0,784,0.0,0.0,0,0,19.81205,0.0,1,0
1604,0,38,12,0,0,1,23.5112,16.1129,0,0,30.2934,1444,0.0,0.0,0,0,19.81205,0.0,0,1
1605,0,31,12,0,0,1,23.5112,17.9032,0,0,22.165901,961,0.0,0.0,0,0,20.7072,0.0,0,1
1606,0,28,12,0,0,1,23.5112,18.7984,0,0,36.9432,784,0.0,0.0,0,0,21.1548,0.0,0,1
1607,0,23,12,0,0,1,23.5112,19.8547,0,0,18.9149,529,0.0,0.0,0,0,21.68295,0.0,0,1
1608,0,55,12,0,0,1,23.5112,20.5887,0,0,22.165901,3025,0.0,0.0,0,0,22.04995,0.0,0,1
1609,0,34,17,0,0,1,23.5112,20.5887,0,0,23.422,1156,0.0,0.0,0,0,22.04995,0.0,0,1
1610,0,28,17,0,0,1,23.5112,20.9468,0,0,69.4531,784,0.0,0.0,0,0,22.229,0.0,0,1
1611,0,31,14,0,0,1,23.5112,21.4839,0,0,27.83,961,0.0,0.0,0,0,22.497551,0.0,0,1
1612,0,28,12,0,0,1,23.5112,21.4839,0,0,23.6436,784,0.0,0.0,0,0,22.497551,0.0,0,1
1613,0,25,12,0,1,1,23.5112,21.4839,0,0,25.1214,625,0.0,0.0,0,0,22.497551,0.0,0,1
1614,0,54,15,0,0,1,23.5112,21.4839,0,0,59.1091,2916,0.0,0.0,0,0,22.497551,0.0,0,1
1615,0,35,12,0,0,1,23.5112,21.4839,0,0,29.5545,1225,0.0,0.0,0,0,22.497551,0.0,0,1
1616,0,27,13,0,0,0,23.5112,21.4839,0,0,22.165901,729,0.0,0.0,0,0,22.497551,0.0,0,1
1617,0,45,12,0,0,1,23.5112,21.4839,0,0,0.0,2025,0.0,0.0,0,0,22.497551,0.0,1,0
1618,0,28,16,0,0,1,23.5112,21.4839,0,0,11.8218,784,0.0,0.0,0,0,22.497551,0.0,0,1
1619,0,30,16,0,0,1,23.5112,21.4839,0,0,22.165901,900,0.0,0.0,0,0,22.497551,0.0,0,1
1620,0,24,12,0,1,1,23.5112,21.4839,0,0,23.0525,576,0.0,0.0,0,0,22.497551,0.0,0,1
1621,0,26,14,0,0,1,23.5112,22.021,0,0,22.165901,676,0.0,0.0,0,0,22.7661,0.0,0,1
