,id,read12,math12,female,asian,hispan,black,motheduc,fatheduc,lfaminc,hsgrad,cathhs,parcath
4353,6833303.0,40.08,52.49,0,0,0,0,14.0,16.0,10.657259,1.0,0,0
4354,6833323.0,50.61,47.95,0,0,0,0,14.0,14.0,9.769957,,0,0
4355,6833328.0,53.52,57.46,0,0,0,0,17.0,14.0,11.042922,,0,0
4356,6833334.0,63.95,57.85,1,0,0,0,17.0,14.0,11.042922,1.0,0,0
4357,6833337.0,46.49,46.14,0,0,0,1,12.0,12.0,9.433484,0.0,0,0
4358,6833349.0,39.55,57.53,0,0,0,0,14.0,12.0,9.769957,1.0,0,0
4359,6833354.0,48.59,47.94,1,0,0,0,14.0,11.0,10.021271,1.0,0,1
4360,6833358.0,65.28,66.34,0,0,0,0,17.0,17.0,11.042922,,0,0
4361,6833364.0,61.26,62.36,1,1,0,0,16.0,18.0,10.657259,1.0,0,0
4362,6833366.0,47.82,41.75,0,0,0,1,14.0,16.0,10.657259,1.0,0,0
4363,6833387.0,55.23,55.94,1,0,0,0,16.0,16.0,10.021271,1.0,0,0
4364,6833398.0,61.0,67.09,1,0,0,0,16.0,18.0,11.042922,,0,0
4365,6833399.0,56.7,61.45,1,1,0,0,11.0,11.0,10.308952,1.0,0,0
4366,6834018.0,44.18,36.49,1,0,0,1,11.0,12.0,10.021271,1.0,0,0
4367,6834020.0,45.33,54.31,0,0,0,1,12.0,12.0,9.769957,,0,0
4368,6834052.0,30.57,35.9,1,0,0,1,14.0,12.0,10.308952,1.0,0,0
4369,6834067.0,49.79,34.81,1,0,0,1,12.0,12.0,9.076809,0.0,0,0
4370,6834801.0,39.54,45.75,1,0,0,0,12.0,14.0,10.657259,1.0,0,0
4371,6834828.0,56.18,51.63,0,0,0,1,12.0,12.0,9.433484,,0,0
4372,6834861.0,42.29,48.34,1,0,0,0,11.0,14.0,10.021271,1.0,0,0
4373,6834862.0,40.69,38.1,0,0,0,1,14.0,14.0,10.308952,1.0,0,0
4374,6834869.0,58.08,43.48,0,0,0,0,17.0,11.0,10.657259,,0,0
4375,6834877.0,35.18,42.63,1,0,0,0,12.0,14.0,10.308952,,0,0
4376,6834879.0,31.15,45.17,1,0,0,0,12.0,12.0,11.042922,,0,0
4377,6834886.0,46.82,56.37,1,0,0,1,14.0,14.0,10.308952,,0,0
4378,6834887.0,46.8,53.47,0,0,0,0,12.0,14.0,9.769957,,0,0
4379,6834897.0,43.0,43.66,1,0,0,1,11.0,11.0,8.740336,1.0,0,0
4380,6835204.0,43.41,34.82,0,0,0,0,14.0,11.0,10.308952,1.0,0,0
4381,6835206.0,44.85,46.89,1,0,0,0,12.0,12.0,10.308952,1.0,0,0
4382,6835219.0,40.25,43.32,0,0,0,0,12.0,16.0,10.021271,1.0,0,0
4383,6835229.0,52.42,54.66,1,0,0,0,14.0,12.0,10.308952,0.0,0,0
4384,6835232.0,35.35,46.34,0,0,0,0,12.0,14.0,10.657259,1.0,0,0
4385,6835236.0,46.82,52.13,1,0,0,0,14.0,12.0,11.042922,1.0,0,0
4386,6835237.0,52.36,45.24,1,0,0,0,14.0,14.0,10.021271,1.0,0,0
4387,6835246.0,48.32,55.79,0,0,0,0,12.0,12.0,8.740336,1.0,0,0
4388,6835270.0,54.74,51.47,0,0,0,0,12.0,14.0,10.021271,1.0,0,0
4389,6835272.0,34.77,40.73,1,0,0,0,8.0,12.0,10.021271,1.0,0,0
4390,6835276.0,52.59,57.14,1,0,0,0,11.0,12.0,9.769957,1.0,0,0
4391,6835280.0,42.48,48.8,1,0,0,0,11.0,12.0,10.021271,1.0,0,0
4392,6837201.0,56.88,66.32,0,0,0,0,14.0,14.0,10.657259,1.0,0,0
4393,6837204.0,53.12,44.18,0,0,0,0,14.0,16.0,10.308952,,0,0
4394,6837206.0,48.27,52.93,1,0,0,0,14.0,16.0,10.308952,1.0,0,0
4395,6837221.0,55.9,56.88,0,0,0,0,14.0,12.0,10.657259,1.0,0,0
4396,6837224.0,58.54,48.21,1,0,0,0,14.0,14.0,10.308952,1.0,0,0
4397,6837225.0,49.75,39.55,0,0,0,0,12.0,12.0,9.769957,1.0,0,1
4398,6837236.0,47.95,50.71,1,0,0,0,14.0,11.0,9.769957,1.0,0,0
4399,6837239.0,51.24,63.67,0,1,0,0,12.0,14.0,10.308952,1.0,0,0
4400,6837240.0,34.45,37.49,0,0,0,0,11.0,14.0,10.021271,1.0,0,0
4401,6837254.0,58.88,50.89,0,0,0,0,14.0,11.0,11.042922,,0,1
4402,6837265.0,66.19,64.71,0,0,0,0,16.0,18.0,11.91839,1.0,0,0
4403,6837267.0,65.02,58.54,1,0,0,0,17.0,18.0,11.91839,,0,0
4404,6837278.0,58.75,60.69,0,0,0,0,12.0,12.0,10.308952,1.0,0,0
4405,6837280.0,64.83,55.73,1,0,0,0,14.0,16.0,9.769957,1.0,0,0
4406,6837437.0,53.79,54.2,1,0,0,1,14.0,14.0,10.021271,1.0,0,0
4407,6837439.0,44.77,39.43,1,0,0,1,12.0,12.0,10.308952,1.0,0,0
4408,6837482.0,61.22,53.53,1,0,0,1,14.0,14.0,10.308952,1.0,0,0
4409,6838101.0,50.55,51.49,0,0,0,0,14.0,8.0,9.769957,1.0,0,0
4410,6838103.0,46.19,45.93,1,0,0,0,14.0,16.0,8.740336,1.0,0,0
4411,6838106.0,60.24,47.39,1,0,0,0,11.0,11.0,10.657259,1.0,0,0
4412,6838113.0,44.63,47.09,1,0,0,0,11.0,11.0,10.021271,1.0,0,0
4413,6838119.0,52.34,53.13,1,0,0,0,14.0,14.0,11.042922,1.0,0,0
4414,6838132.0,64.19,56.69,1,0,0,0,14.0,14.0,10.657259,1.0,0,0
4415,6838133.0,53.46,48.18,1,0,0,0,12.0,14.0,10.657259,1.0,0,0
4416,6838143.0,60.43,51.1,0,0,0,0,11.0,11.0,10.657259,,0,0
4417,6838145.0,40.65,41.04,1,0,0,0,14.0,12.0,10.021271,1.0,0,0
4418,6838166.0,38.32,39.85,0,0,0,0,12.0,11.0,9.769957,1.0,0,0
4419,6838181.0,60.59,53.34,0,0,0,0,12.0,14.0,10.308952,1.0,0,0
4420,6839003.0,59.09,46.73,1,0,0,1,12.0,14.0,10.657259,1.0,0,0
4421,6839011.0,59.82,61.34,1,0,0,1,14.0,12.0,8.740336,1.0,0,0
4422,6839052.0,53.91,58.98,0,0,0,1,14.0,14.0,9.769957,1.0,0,0
4423,6839057.0,38.56,35.72,1,0,0,1,12.0,11.0,10.308952,1.0,0,0
4424,6839082.0,60.62,52.22,1,0,0,1,14.0,11.0,7.6009026,,0,0
4425,6839107.0,60.4,63.77,0,0,0,0,16.0,14.0,10.308952,,0,0
4426,6839141.0,50.33,50.22,1,0,0,0,12.0,12.0,10.657259,,0,0
4427,6839155.0,61.7,61.81,0,0,0,0,16.0,18.0,11.379395,1.0,0,0
4428,6839412.0,50.86,53.71,1,0,0,0,11.5,11.0,10.021271,0.0,0,0
4429,6839425.0,64.39,49.03,1,0,0,0,12.0,16.0,10.657259,1.0,0,0
4430,6839431.0,43.6,46.29,1,0,0,0,14.0,12.0,9.076809,,0,0
4431,6839441.0,63.45,56.12,1,0,1,0,14.0,11.0,9.769957,1.0,0,1
4432,6839443.0,37.56,37.77,0,0,0,0,12.0,14.0,10.657259,0.0,0,0
4433,6839448.0,58.24,62.89,0,0,0,0,12.0,14.0,10.657259,1.0,0,0
4434,6839453.0,53.57,54.81,1,0,0,0,12.0,11.0,10.021271,1.0,0,0
4435,6839485.0,40.53,36.42,1,0,0,0,14.0,12.0,10.308952,1.0,0,0
4436,6839753.0,46.13,48.29,0,0,0,0,12.0,11.5,10.021271,1.0,0,1
4437,6839762.0,38.78,35.48,1,0,0,1,11.0,14.0,8.294049,0.0,0,0
4438,6839770.0,54.06,50.73,1,0,0,1,14.0,14.0,9.076809,1.0,0,0
4439,6842201.0,32.46,34.59,1,0,0,0,14.0,12.0,10.021271,0.0,0,0
4440,6842202.0,43.22,50.01,1,0,0,0,14.0,11.0,9.433484,1.0,0,0
4441,6842219.0,56.97,57.02,0,0,0,0,12.0,12.0,10.657259,1.0,0,0
4442,6842226.0,57.71,45.35,0,0,0,0,14.0,16.0,10.308952,1.0,0,0
4443,6842232.0,54.07,45.36,0,0,0,0,12.0,14.0,10.021271,1.0,0,0
4444,6842236.0,62.79,67.9,0,0,0,0,14.0,14.0,11.042922,,0,0
4445,6842239.0,56.67,53.51,1,0,0,0,11.5,11.0,10.308952,1.0,0,0
4446,6842243.0,44.29,48.07,1,0,0,0,14.0,11.0,10.657259,1.0,0,0
4447,6842244.0,44.47,36.46,1,0,0,0,11.0,11.0,10.021271,1.0,0,0
4448,6842246.0,36.72,37.39,0,0,0,0,11.0,12.0,10.308952,,0,0
4449,6842253.0,60.92,58.9,0,0,0,0,16.0,11.0,11.042922,1.0,0,0
4450,6842271.0,52.2,52.17,1,0,0,1,12.0,12.0,9.433484,1.0,0,0
4451,6842282.0,37.32,40.71,0,0,0,0,11.5,14.0,10.308952,1.0,0,0
4452,6842283.0,59.98,54.16,1,0,0,0,14.0,14.0,10.308952,1.0,0,0
4453,6842294.0,54.73,56.82,0,0,0,0,12.0,14.0,10.657259,1.0,0,0
4454,6842719.0,46.18,41.76,1,1,0,0,14.0,14.0,10.308952,1.0,0,0
4455,6842735.0,52.35,42.21,1,0,0,0,14.0,14.0,10.021271,0.0,0,0
4456,6842751.0,66.7,67.62,0,0,0,0,16.0,16.0,10.657259,1.0,0,1
4457,6842753.0,39.03,37.03,0,0,0,1,14.0,12.0,9.433484,,0,0
4458,6842756.0,61.97,58.02,1,0,0,1,12.0,16.0,10.308952,1.0,0,0
4459,6842757.0,65.3,61.68,1,0,0,0,14.0,16.0,9.769957,1.0,0,0
4460,6842762.0,39.58,46.73,1,0,0,0,14.0,14.0,10.308952,,0,1
4461,6842786.0,58.68,52.11,1,0,0,1,14.0,14.0,10.308952,1.0,0,0
4462,6842799.0,58.71,54.1,1,0,0,0,16.0,17.0,10.657259,1.0,0,0
4463,6843100.0,41.38,40.67,1,0,0,0,11.0,11.0,10.021271,0.0,0,0
4464,6843118.0,66.81,69.37,1,0,0,0,17.0,18.0,11.042922,1.0,0,0
4465,6843128.0,50.02,50.79,1,0,0,0,14.0,12.0,10.308952,1.0,0,0
4466,6843142.0,40.47,39.93,1,0,0,0,11.5,11.0,10.308952,1.0,0,0
4467,6843145.0,64.5,62.18,1,0,0,0,12.0,14.0,10.021271,,0,0
4468,6843148.0,47.48,53.64,0,0,0,0,12.0,12.0,9.769957,1.0,0,0
4469,6843149.0,58.06,57.43,1,0,0,0,14.0,14.0,9.769957,1.0,0,0
4470,6843164.0,33.84,37.28,0,0,0,0,14.0,12.0,10.657259,,0,0
4471,6843175.0,39.45,45.22,0,0,0,0,12.0,11.0,9.433484,1.0,0,0
4472,6843179.0,58.64,57.49,0,0,0,0,12.0,14.0,10.308952,1.0,0,1
4473,6843185.0,56.52,56.65,0,0,0,0,14.0,16.0,10.657259,1.0,0,0
4474,6843187.0,42.85,33.73,1,0,0,0,8.0,11.0,9.076809,0.0,0,0
4475,6843197.0,38.36,34.27,0,0,0,0,11.5,11.5,10.021271,1.0,0,0
4476,6844114.0,55.28,49.4,0,0,0,0,12.0,14.0,10.308952,0.0,0,1
4477,6844118.0,45.38,51.53,0,0,0,1,14.0,14.0,10.308952,1.0,0,0
4478,6844158.0,41.72,39.94,0,0,0,0,14.0,14.0,10.021271,1.0,0,0
4479,6844182.0,48.05,47.56,1,0,0,0,11.5,11.5,10.657259,1.0,0,0
4480,6844818.0,51.15,51.07,0,0,0,0,14.0,14.0,9.769957,,0,0
4481,6844819.0,64.46,63.01,1,0,0,0,16.0,17.0,10.657259,,0,0
4482,6844836.0,57.61,59.9,0,0,0,0,8.0,12.0,9.769957,1.0,0,0
4483,6844910.0,42.52,36.84,0,0,0,0,14.0,12.0,10.657259,1.0,0,0
4484,6844945.0,43.71,39.87,1,0,0,0,14.0,14.0,10.308952,1.0,0,0
4485,6844971.0,50.16,53.17,1,0,0,1,12.0,12.0,9.433484,1.0,0,0
4486,6844973.0,42.33,41.4,1,0,0,1,12.0,11.0,9.076809,1.0,0,0
4487,6844985.0,53.36,52.99,1,0,0,0,14.0,16.0,11.042922,,0,0
4488,6844994.0,54.16,55.69,1,0,0,0,11.0,11.0,10.308952,1.0,0,0
4489,6844997.0,60.62,54.93,1,0,0,0,12.0,11.0,10.021271,1.0,0,0
4490,6845006.0,54.97,49.6,1,0,0,0,12.0,14.0,10.308952,1.0,0,0
4491,6845014.0,54.36,48.5,1,1,0,0,8.0,14.0,10.308952,1.0,0,1
4492,6845022.0,64.98,63.66,1,0,0,0,16.0,18.0,10.657259,1.0,0,0
4493,6845025.0,57.38,50.46,1,0,0,0,12.0,14.0,10.657259,1.0,0,0
4494,6845037.0,63.49,64.53,1,0,0,0,16.0,17.0,11.042922,1.0,0,0
4495,6845040.0,61.55,62.26,0,0,0,0,14.0,17.0,10.308952,1.0,0,0
4496,6845071.0,42.08,49.62,0,0,1,0,16.0,16.0,11.042922,1.0,0,1
4497,6845088.0,61.92,49.51,0,0,0,0,14.0,14.0,10.657259,1.0,0,0
4498,6845099.0,65.02,66.28,0,0,0,0,16.0,17.0,11.042922,1.0,0,0
4499,6845300.0,52.01,42.68,1,0,0,1,14.0,14.0,10.657259,1.0,0,0
4500,6845302.0,56.04,65.13,0,0,0,0,12.0,14.0,11.042922,,0,1
4501,6845317.0,53.14,51.15,1,0,0,0,14.0,14.0,10.657259,1.0,0,0
4502,6845329.0,43.17,54.47,0,1,0,0,16.0,12.0,10.657259,1.0,0,1
4503,6845346.0,62.12,62.42,0,1,0,0,11.0,16.0,10.021271,1.0,0,0
4504,6845362.0,40.69,44.34,1,0,0,1,14.0,12.0,10.308952,1.0,0,0
4505,6845367.0,32.19,41.2,0,0,0,1,14.0,18.0,10.308952,1.0,0,0
4506,6845378.0,58.06,56.48,0,0,0,0,17.0,18.0,10.308952,1.0,0,0
4507,6845389.0,61.98,61.55,0,0,0,0,14.0,18.0,10.657259,1.0,0,0
4508,6845606.0,55.68,48.95,0,0,0,0,14.0,16.0,10.657259,1.0,1,1
4509,6845622.0,59.7,58.3,0,0,0,0,16.0,18.0,11.042922,1.0,0,0
4510,6845625.0,60.86,64.19,1,1,0,0,16.0,16.0,10.308952,1.0,0,0
4511,6845632.0,39.35,54.56,0,0,0,0,14.0,14.0,11.042922,1.0,0,1
4512,6846138.0,60.45,59.12,0,0,0,0,12.0,12.0,10.657259,1.0,0,0
4513,6846145.0,57.21,56.04,1,0,0,0,12.0,16.0,10.657259,,0,0
4514,6846166.0,63.54,61.46,0,0,0,1,16.0,14.0,10.308952,1.0,0,0
4515,6846170.0,62.15,63.89,1,0,0,0,14.0,14.0,10.021271,,0,0
4516,6847203.0,41.55,61.36,0,0,0,0,16.0,18.0,11.042922,,0,1
4517,6847209.0,60.94,57.83,0,0,1,0,14.0,17.0,11.042922,1.0,0,1
4518,6847211.0,47.52,37.24,1,1,0,0,12.0,18.0,10.657259,1.0,0,1
4519,6847221.0,59.23,63.5,0,0,0,0,12.0,16.0,11.042922,,0,1
4520,6847223.0,59.19,61.77,0,0,0,0,17.0,17.0,11.379395,1.0,0,1
4521,6847228.0,66.56,67.23,0,0,0,0,17.0,17.0,11.91839,1.0,0,0
4522,6847231.0,39.35,53.82,1,0,0,0,14.0,14.0,10.657259,1.0,0,0
4523,6847233.0,63.34,50.97,0,1,0,0,14.0,14.0,10.657259,1.0,0,1
4524,6847245.0,65.03,67.19,0,0,0,0,16.0,17.0,11.042922,1.0,0,1
4525,6847251.0,53.62,56.41,1,0,0,0,16.0,14.0,10.657259,1.0,0,1
4526,6847254.0,65.23,52.11,1,0,0,0,14.0,17.0,11.042922,1.0,0,0
4527,6847255.0,62.59,43.95,1,0,0,0,16.0,17.0,11.379395,,0,0
4528,6847256.0,29.69,54.41,0,1,0,0,14.0,14.0,10.308952,1.0,0,0
4529,6847276.0,57.48,60.66,1,0,0,0,17.0,16.0,11.042922,,0,0
4530,6847281.0,46.9,57.27,1,0,0,0,16.0,18.0,11.042922,,0,0
4531,6847285.0,46.18,56.39,0,0,0,0,14.0,16.0,10.657259,1.0,0,0
4532,6847294.0,43.36,54.15,1,1,0,0,16.0,16.0,10.657259,1.0,0,0
4533,6848129.0,45.73,38.49,0,0,0,0,11.0,11.0,9.433484,1.0,0,0
4534,6848136.0,50.1,51.63,1,0,0,0,11.5,11.0,10.657259,1.0,0,0
4535,6848143.0,46.07,40.58,1,0,0,0,11.0,11.0,10.308952,1.0,0,0
4536,6848145.0,32.81,37.09,1,0,0,0,8.0,8.0,9.769957,1.0,0,0
4537,6848155.0,40.85,44.32,0,0,0,0,12.0,12.0,9.433484,1.0,0,0
4538,6848167.0,48.2,47.21,1,0,0,0,12.0,12.0,9.433484,1.0,0,0
4539,6848181.0,33.61,36.12,1,0,0,0,11.0,12.0,9.769957,1.0,0,0
4540,6848608.0,38.3,35.68,1,0,0,0,14.0,14.0,10.308952,0.0,0,0
4541,6848623.0,67.02,67.55,1,1,0,0,16.0,14.0,10.021271,1.0,0,1
4542,6848643.0,34.59,37.3,0,0,0,1,14.0,14.0,10.308952,,0,0
4543,6848646.0,66.62,65.85,0,0,0,0,16.0,17.0,11.042922,1.0,0,1
4544,6848659.0,57.59,55.16,0,0,0,0,16.0,14.0,11.379395,,0,0
4545,6848663.0,44.33,44.74,1,0,0,0,11.0,11.0,10.308952,1.0,0,0
4546,6848692.0,60.36,69.72,0,1,0,0,16.0,12.0,10.657259,1.0,0,1
4547,6848790.0,32.31,33.1,1,0,0,1,11.0,14.0,10.308952,,0,0
4548,6849300.0,49.48,49.03,1,0,0,0,14.0,16.0,11.379395,1.0,0,0
4549,6849308.0,56.74,52.33,0,0,0,0,12.0,14.0,10.657259,1.0,0,0
4550,6849314.0,57.98,62.89,1,0,0,1,12.0,12.0,9.433484,1.0,0,0
4551,6849317.0,47.32,51.36,0,0,0,1,11.0,14.0,9.433484,,0,0
4552,6849320.0,46.66,54.24,1,0,0,0,12.0,12.0,10.657259,1.0,0,0
4553,6849353.0,43.15,44.19,1,0,0,0,12.0,12.0,10.308952,1.0,0,0
4554,6849359.0,42.22,56.87,0,0,0,0,14.0,16.0,11.042922,1.0,0,0
4555,6849361.0,43.69,43.21,1,0,0,1,8.0,12.0,9.076809,1.0,0,0
4556,6849366.0,60.08,64.98,0,0,0,0,14.0,12.0,10.308952,1.0,0,0
4557,6849368.0,40.54,45.45,1,0,0,0,11.0,11.0,10.308952,1.0,0,0
4558,6849374.0,39.05,39.91,0,0,0,0,12.0,12.0,10.308952,1.0,0,0
4559,6849382.0,37.68,46.5,1,0,0,1,11.0,11.0,9.769957,1.0,0,0
4560,6849388.0,53.57,61.94,0,0,0,0,12.0,18.0,11.042922,1.0,0,0
4561,6849401.0,51.94,49.41,1,0,0,0,14.0,16.0,10.657259,1.0,0,0
4562,6849411.0,53.16,54.99,0,0,0,0,16.0,14.0,10.657259,1.0,0,0
4563,6849440.0,57.8,60.92,0,0,0,0,17.0,18.0,11.91839,1.0,0,0
4564,6849459.0,58.71,63.32,0,0,0,0,16.0,16.0,11.042922,,0,0
4565,6849492.0,62.06,58.18,0,0,0,0,14.0,16.0,11.042922,1.0,0,0
4566,6849493.0,58.28,53.02,1,0,0,0,12.0,16.0,10.657259,1.0,0,1
4567,6851801.0,65.57,67.99,1,0,0,0,17.0,18.0,11.042922,1.0,0,0
4568,6851824.0,44.63,39.45,0,0,0,0,11.0,14.0,10.657259,0.0,0,0
4569,6851825.0,57.81,65.24,0,0,0,0,14.0,18.0,10.308952,,0,0
4570,6851830.0,60.16,54.33,1,0,0,0,14.0,17.0,10.657259,1.0,0,0
4571,6851832.0,34.48,44.59,0,0,0,1,17.0,17.0,10.308952,1.0,0,0
4572,6851835.0,56.3,67.1,0,0,0,0,16.0,14.0,10.308952,1.0,0,0
4573,6851837.0,61.13,56.7,1,0,0,1,17.0,18.0,10.657259,1.0,0,0
4574,6851880.0,65.74,70.87,0,0,0,0,16.0,17.0,11.042922,,0,0
4575,6851884.0,63.66,64.97,1,1,0,0,12.0,16.0,11.042922,1.0,0,0
4576,6852003.0,52.92,51.17,0,0,0,1,14.0,16.0,10.308952,1.0,0,0
4577,6852010.0,45.94,56.03,1,0,0,0,12.0,8.0,10.308952,1.0,0,0
4578,6852012.0,34.06,46.34,1,0,1,0,14.0,14.0,10.657259,1.0,0,1
4579,6852020.0,48.99,41.05,0,0,0,0,12.0,14.0,10.308952,,0,0
4580,6852023.0,34.87,41.98,0,1,0,0,12.0,12.0,10.308952,0.0,0,0
4581,6852030.0,50.66,44.59,1,0,0,1,11.0,12.0,10.657259,1.0,0,0
4582,6852033.0,34.45,35.3,1,0,1,0,16.0,16.0,9.076809,1.0,0,0
4583,6852042.0,63.39,60.38,1,1,0,0,14.0,12.0,9.769957,1.0,0,0
4584,6852053.0,37.94,54.78,1,1,0,0,14.0,14.0,9.076809,1.0,0,0
4585,6852060.0,54.78,58.53,0,0,0,0,12.0,16.0,10.021271,1.0,0,0
4586,6852067.0,57.86,37.11,1,0,0,1,12.0,12.0,9.076809,1.0,0,0
4587,6852072.0,53.12,50.43,1,0,0,0,14.0,14.0,10.021271,1.0,0,0
4588,6852073.0,55.45,49.87,1,0,0,0,14.0,14.0,11.042922,1.0,0,1
4589,6852081.0,55.51,61.06,1,1,0,0,12.0,11.5,10.657259,1.0,0,0
4590,6852083.0,44.62,43.62,1,0,0,0,16.0,11.5,10.657259,1.0,0,1
4591,6852088.0,54.9,47.33,1,1,0,0,12.0,16.0,10.657259,1.0,0,0
4592,6852305.0,43.8,45.45,0,0,0,0,14.0,11.0,9.433484,,0,0
4593,6852311.0,59.24,66.09,0,0,0,0,14.0,12.0,10.657259,1.0,0,0
4594,6852329.0,50.91,45.42,1,0,0,0,8.0,8.0,10.657259,1.0,0,0
4595,6852350.0,43.63,49.4,0,0,0,1,11.0,8.0,10.308952,1.0,0,0
4596,6852352.0,54.63,59.48,0,0,0,0,12.0,8.0,9.769957,1.0,0,0
4597,6852366.0,57.35,54.5,0,0,0,0,11.0,12.0,10.657259,0.0,0,0
4598,6852394.0,55.37,46.28,1,0,0,0,11.5,14.0,11.042922,1.0,0,0
4599,6852396.0,51.44,62.63,0,0,0,0,12.0,14.0,10.657259,,0,0
4600,6854203.0,39.43,42.51,0,0,0,1,14.0,14.0,10.021271,1.0,0,0
4601,6854205.0,36.69,40.59,1,0,0,0,12.0,12.0,9.769957,1.0,0,0
4602,6854207.0,54.87,52.5,0,0,0,1,14.0,14.0,10.021271,1.0,0,0
4603,6854215.0,35.31,31.36,1,0,0,0,14.0,16.0,10.657259,0.0,0,0
4604,6854225.0,32.03,42.66,0,0,0,0,8.0,11.0,9.433484,0.0,0,0
4605,6854236.0,35.39,41.2,0,0,0,1,12.0,14.0,10.657259,,0,0
4606,6854238.0,35.64,35.21,0,0,0,0,11.0,11.0,9.433484,0.0,0,0
4607,6854260.0,32.92,31.97,0,0,0,1,11.0,12.0,9.076809,1.0,0,0
4608,6854266.0,37.78,30.31,0,0,0,0,11.5,12.0,9.769957,,0,0
4609,6854267.0,59.77,49.9,0,0,0,0,14.0,14.0,10.308952,1.0,0,0
4610,6854273.0,34.09,35.37,0,0,0,1,14.0,12.0,11.042922,1.0,0,0
4611,6854277.0,62.76,64.01,1,0,0,0,14.0,16.0,10.308952,,0,0
4612,6854291.0,37.96,45.96,0,0,0,0,8.0,8.0,9.769957,1.0,0,0
4613,6854295.0,48.52,39.22,1,0,0,1,14.0,12.0,9.076809,1.0,0,0
4614,6854296.0,29.95,30.44,0,0,0,0,14.0,14.0,11.379395,1.0,0,0
4615,6854297.0,30.86,41.28,1,0,0,0,12.0,11.5,10.657259,,0,0
4616,6855109.0,39.57,45.87,0,0,0,1,14.0,16.0,10.657259,1.0,0,0
4617,6855110.0,33.52,36.42,1,0,1,0,12.0,11.0,10.308952,1.0,0,1
4618,6855116.0,32.65,32.16,0,0,0,0,14.0,14.0,9.433484,0.0,0,1
4619,6855149.0,36.71,35.98,0,0,0,1,14.0,12.0,10.021271,1.0,0,0
4620,6855166.0,55.29,55.04,0,0,0,0,14.0,12.0,10.657259,1.0,0,0
4621,6855169.0,40.97,38.34,0,0,1,0,14.0,12.0,10.657259,0.0,0,0
4622,6855170.0,43.35,52.18,1,0,1,0,14.0,18.0,10.657259,1.0,0,1
4623,6855189.0,49.71,36.86,1,0,0,1,14.0,14.0,10.021271,1.0,0,0
4624,6855192.0,41.4,59.32,1,1,0,0,14.0,16.0,10.308952,1.0,0,1
4625,6855193.0,33.36,44.2,0,1,0,0,12.0,16.0,9.433484,,0,0
4626,6855197.0,34.92,45.25,1,0,1,0,8.0,8.0,9.433484,0.0,0,1
4627,6855199.0,48.69,44.26,1,0,1,0,11.5,11.0,9.769957,1.0,0,1
4628,6856315.0,46.87,53.91,1,0,0,0,11.5,14.0,10.657259,,0,0
4629,6856318.0,39.42,35.5,1,0,0,0,11.0,11.0,10.657259,0.0,0,0
4630,6856323.0,36.56,37.43,1,0,0,0,14.0,14.0,10.021271,0.0,0,1
4631,6856328.0,55.46,43.72,1,0,0,0,8.0,14.0,9.769957,0.0,0,1
4632,6856373.0,41.56,42.92,1,0,0,0,11.0,11.0,9.769957,1.0,0,0
4633,6856380.0,55.44,36.88,0,0,0,0,11.0,11.0,10.657259,1.0,0,0
4634,6856399.0,32.82,46.9,0,0,0,0,12.0,11.0,10.308952,1.0,0,0
4635,6857703.0,58.94,61.49,0,0,0,0,16.0,17.0,11.91839,,0,0
4636,6857717.0,42.55,37.53,1,0,0,0,16.0,16.0,10.657259,1.0,0,0
4637,6857720.0,61.75,65.9,1,0,0,1,17.0,14.0,11.042922,1.0,0,0
4638,6857721.0,44.12,60.2,0,0,0,0,16.0,16.0,10.657259,1.0,0,1
4639,6857729.0,65.9,59.09,1,0,0,0,12.0,14.0,11.042922,1.0,0,0
4640,6857744.0,47.23,58.15,0,0,0,1,17.0,14.0,11.042922,1.0,0,0
4641,6857747.0,32.18,55.96,0,0,0,0,12.0,14.0,11.042922,1.0,0,0
4642,6857750.0,48.06,54.55,1,0,0,1,14.0,11.0,10.657259,1.0,0,0
4643,6860209.0,54.78,47.95,1,0,0,0,12.0,12.0,10.657259,,0,0
4644,6860215.0,50.39,46.11,1,0,0,0,14.0,16.0,10.657259,,0,0
4645,6860221.0,44.6,41.91,0,0,0,0,14.0,14.0,10.657259,1.0,0,0
4646,6860239.0,54.05,50.59,1,0,0,0,11.0,12.0,9.433484,1.0,0,0
4647,6860242.0,56.73,56.72,1,0,0,0,12.0,12.0,10.308952,1.0,0,0
4648,6860250.0,53.68,52.09,0,0,0,1,12.0,11.0,8.294049,1.0,0,0
4649,6860258.0,43.6,50.69,1,0,0,0,12.0,11.0,11.042922,1.0,0,0
4650,6860269.0,53.93,52.56,1,0,0,1,12.0,16.0,9.769957,1.0,0,0
4651,6860286.0,56.18,58.26,1,0,0,0,14.0,14.0,10.657259,1.0,0,0
4652,6860290.0,59.28,67.09,0,0,0,0,16.0,14.0,10.657259,1.0,0,0
4653,6860513.0,41.75,43.32,0,0,0,1,12.0,12.0,9.433484,1.0,0,0
4654,6860555.0,48.31,51.73,0,0,0,1,14.0,8.0,10.021271,1.0,0,0
4655,6860564.0,53.05,57.5,0,0,0,0,11.0,12.0,10.308952,1.0,0,0
4656,6860565.0,44.74,49.31,1,0,0,1,11.0,8.0,9.433484,1.0,0,0
4657,6860578.0,43.02,48.97,1,0,0,0,11.0,11.0,9.076809,1.0,0,0
4658,6860596.0,47.36,66.06,0,0,0,0,16.0,14.0,9.769957,,0,0
