,annearn,hrearn,exper,age,depends,married,tenure,educ,nrtheast,nrthcen,south,male,white,union,office,annhrs,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,vacdays,sicklve,insur,pension,annbens,hrbens,annhrssq,beratio,lannhrs,tenuresq,expersq,lannearn,peratio,vserat
215,10500.0,3.5,22,32,1,1,4.0,16,0,0,1,1,0,0,0,3000.0,0,0,0,0,0,1,0,0,0,304.53,125.18,466.49,0.0,896.2,0.3,9000000.0,0.08535238,8.006368,16.0,484,9.2591305,0.0,0.04092476
216,8500.0,4.25,7,25,0,0,2.0,12,0,1,0,1,1,0,0,2000.0,0,0,0,0,0,1,0,0,0,219.18,99.64,273.86,0.0,592.68,0.3,4000000.0,0.069727056,7.6009026,4.0,49,9.047821,0.0,0.037508234
217,10000.0,4.44,38,54,4,1,4.0,12,0,1,0,1,1,0,0,2250.0,0,0,0,0,0,1,0,0,0,219.18,99.64,273.86,0.0,592.68,0.26,5062500.0,0.059267998,7.7186856,16.0,1444,9.2103405,0.0,0.031882
218,10800.0,3.6,15,31,2,1,8.0,10,0,1,0,0,0,1,0,3000.0,0,0,0,0,0,1,0,0,0,219.18,99.64,273.86,0.0,592.68,0.2,9000000.0,0.054877777,8.006368,64.0,225,9.287301,0.0,0.02952037
219,11000.0,4.0,18,34,2,1,4.0,10,0,0,1,1,0,0,0,2750.0,0,0,0,0,0,1,0,0,0,352.06,0.0,531.89,474.23,1358.18,0.49,7562500.0,0.12347092,7.9193563,16.0,324,9.305651,0.04311182,0.032005455
220,9100.0,3.5,35,56,2,1,25.0,8,1,0,0,1,0,1,0,2600.0,0,0,0,0,0,1,0,0,0,352.06,0.0,531.89,474.23,1358.18,0.52,6760000.0,0.14925055,7.863267,625.0,1225,9.11603,0.052113187,0.03868791
221,9896.04,4.41,5,24,1,1,2.0,12,0,1,0,1,1,0,0,2244.0,0,0,0,0,0,1,0,0,0,352.06,0.0,531.89,474.23,1358.18,0.61,5035536.0,0.1372448,7.7160153,4.0,25,9.19989,0.04792119,0.035575844
222,9371.25,5.25,7,25,2,1,2.0,12,0,1,0,1,1,0,0,1785.0,0,0,0,0,0,1,0,0,0,258.86,0.0,216.43,417.86,893.14996,0.5,3186225.0,0.095307454,7.4871736,4.0,49,9.145402,0.044589568,0.027622782
223,11628.0,5.7,8,25,3,1,0.5,12,0,0,1,1,1,0,0,2040.0,0,0,0,0,0,1,0,0,0,295.71,0.0,492.15,0.0,787.86,0.39,4161600.0,0.067755416,7.620705,0.25,64,9.361172,0.0,0.025430856
224,10965.0,5.0,12,30,1,1,2.0,12,0,0,0,1,1,0,0,2193.0,0,0,0,0,0,1,0,0,0,295.71,0.0,492.15,0.0,787.86,0.36,4809249.0,0.07185226,7.6930256,4.0,144,9.302464,0.0,0.026968535
225,9787.49,4.35,31,46,1,0,4.0,12,0,0,1,1,1,0,0,2250.0,0,0,0,0,0,1,0,0,0,303.38,0.0,200.78,0.0,504.16,0.22,5062500.0,0.05151065,7.7186856,16.0,961,9.18886,0.0,0.03099671
226,12500.0,5.0,8,28,3,1,0.5,13,0,0,1,1,1,0,0,2500.0,0,0,0,0,0,1,0,0,0,571.73,131.03,713.57,607.17,2023.5,0.81,6250000.0,0.16188,7.824046,0.25,64,9.433484,0.0485736,0.0562208
227,16000.0,8.0,23,39,5,1,8.0,12,1,0,0,1,1,1,0,2000.0,0,0,0,0,0,1,0,0,0,571.73,131.03,713.57,607.17,2023.5,1.01,4000000.0,0.12646875,7.6009026,64.0,529,9.680344,0.037948124,0.0439225
228,13160.0,5.6,10,26,2,1,0.5,12,0,0,1,1,1,0,0,2350.0,0,0,0,0,0,1,0,0,0,571.73,131.03,713.57,607.17,2023.5,0.86,5522500.0,0.1537614,7.762171,0.25,100,9.484938,0.046137538,0.053401213
229,12350.0,5.26,11,29,3,1,2.0,8,1,0,0,1,1,0,0,2350.0,0,0,0,0,0,1,0,0,0,226.0,164.45,0.0,0.0,390.45,0.17,5522500.0,0.031615384,7.762171,4.0,121,9.4214115,0.0,0.031615384
230,16468.0,8.95,39,55,0,1,15.0,6,0,1,0,1,1,1,0,1840.0,0,0,0,0,0,1,0,0,0,546.7,0.0,747.16,964.91,2258.77,1.23,3385600.0,0.13716117,7.517521,225.0,1521,9.709174,0.058593027,0.033197716
231,14625.0,6.5,5,21,0,0,4.0,12,0,1,0,0,1,1,0,2250.0,0,0,0,0,0,1,0,0,0,546.7,0.0,747.16,964.91,2258.77,1.0,5062500.0,0.15444581,7.7186856,16.0,25,9.5904875,0.065976754,0.0373812
232,5390.0,2.75,7,21,0,0,2.0,12,0,0,1,0,1,0,1,1960.0,0,0,0,0,0,1,0,0,0,268.55,69.75,318.79,419.68,1076.77,0.55,3841600.0,0.1997718,7.5807,4.0,49,8.5923,0.07786271,0.06276438
233,7344.0,4.14,12,28,2,1,4.0,13,0,1,0,1,1,0,1,1776.0,0,0,0,0,0,1,0,0,0,270.85,0.0,395.27,314.45,980.57,0.55,3154176.0,0.13351989,7.482119,16.0,144,8.901639,0.04281727,0.03688045
234,6000.0,3.0,6,26,1,1,4.0,12,0,1,0,0,1,0,1,2000.0,0,0,0,0,0,1,0,0,0,270.85,0.0,395.27,314.45,980.57,0.49,4000000.0,0.16342834,7.6009026,16.0,36,8.699514,0.052408334,0.045141667
235,5610.0,2.75,9,26,1,1,0.5,10,0,0,1,1,1,0,1,2040.0,0,0,0,0,0,1,0,0,0,190.46,0.0,311.83,0.0,502.28998,0.25,4161600.0,0.08953475,7.620705,0.25,81,8.632306,0.0,0.03395009
236,5399.99,2.7,5,23,1,1,8.0,12,0,0,1,0,1,0,1,2000.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,7.6009026,64.0,25,8.594152,0.0,0.0
237,6885.0,3.75,12,35,4,0,0.5,13,0,1,0,0,1,0,1,1836.0,0,0,0,0,0,1,0,0,0,0.0,0.0,204.43,0.0,204.43,0.11,3370896.0,0.029692084,7.5153446,0.25,144,8.8371,0.0,0.0
238,10368.0,5.4,32,57,1,1,15.0,12,0,1,0,0,1,0,1,1920.0,0,0,0,0,0,1,0,0,0,385.47,131.89,403.1,595.53,1515.99,0.79,3686400.0,0.14621817,7.5600805,225.0,1024,9.246479,0.057439238,0.04989969
239,9611.53,5.6,10,28,2,1,0.5,14,0,0,1,1,1,0,1,1715.0,0,0,0,0,0,1,0,0,0,445.44,113.17,67.3,0.0,625.91003,0.36,2941225.0,0.06512075,7.4471684,0.25,100,9.170719,0.0,0.05811874
240,10000.0,4.0,37,53,3,1,4.0,13,0,1,0,1,1,0,1,2500.0,0,0,0,0,0,1,0,0,0,403.17,121.44,490.63,8.73,1023.97003,0.41,6250000.0,0.102397,7.824046,16.0,1369,9.2103405,0.00087299995,0.052461002
241,9120.0,3.96,42,58,0,1,8.0,12,0,0,1,1,1,0,1,2304.0,0,0,0,0,0,1,0,0,0,403.17,121.44,490.63,8.73,1023.97003,0.44,5308416.0,0.11227742,7.742402,64.0,1764,9.118225,0.0009572368,0.057523027
242,10500.0,3.0,4,24,0,0,0.5,16,1,0,0,1,1,0,1,3500.0,0,0,0,0,0,1,0,0,0,403.17,121.44,490.63,8.73,1023.97003,0.29,12250000.0,0.097520955,8.160519,0.25,16,9.2591305,0.0008314285,0.04996286
243,8277.49,3.85,7,25,0,0,2.0,16,0,1,0,0,1,0,1,2150.0,0,0,0,0,0,1,0,0,0,357.87,0.0,23.78,0.0,381.65,0.18,4622500.0,0.04610697,7.673223,4.0,49,9.021296,0.0,0.043234117
244,8169.99,3.8,8,24,0,1,0.5,12,0,1,0,0,1,0,1,2150.0,0,0,0,0,0,1,0,0,0,319.43,0.0,376.47,0.0,695.9,0.32,4622500.0,0.085177585,7.673223,0.25,64,9.008223,0.0,0.039097965
245,9690.0,4.75,5,37,3,1,2.0,12,0,0,0,0,1,0,1,2040.0,0,0,0,0,0,1,0,0,0,349.96,0.0,339.86,7.28,697.1,0.34,4161600.0,0.07194014,7.620705,4.0,25,9.17885,0.00075129,0.036115583
246,11250.0,3.75,4,20,0,0,0.5,12,0,1,0,1,1,0,1,3000.0,0,0,0,0,0,1,0,0,0,349.96,0.0,339.86,7.28,697.1,0.23,9000000.0,0.06196444,8.006368,0.25,16,9.328123,0.00064711116,0.031107554
247,19428.5,9.91,16,32,0,1,8.0,13,0,1,0,1,1,0,1,1960.0,0,0,0,0,0,1,0,0,0,737.12,229.58,624.67,813.94,2405.31,1.23,3841600.0,0.123803176,7.5807,64.0,256,9.874496,0.041894123,0.0497568
248,16500.0,7.81,16,34,3,1,15.0,12,1,0,0,1,1,0,1,2112.0,0,0,0,0,0,1,0,0,0,737.12,229.58,624.67,813.94,2405.31,1.14,4460544.0,0.14577636,7.6553907,225.0,256,9.711116,0.049329698,0.05858788
249,19600.0,7.27,14,34,4,1,15.0,13,0,1,0,1,1,0,1,2695.0,0,0,0,0,0,1,0,0,0,737.12,229.58,624.67,813.94,2405.31,0.89,7263025.0,0.1227199,7.8991537,225.0,196,9.883285,0.04152755,0.049321428
250,16800.0,7.14,28,44,3,1,15.0,13,0,1,0,1,1,0,1,2352.0,0,0,0,0,0,1,0,0,0,737.12,229.58,624.67,813.94,2405.31,1.02,5531904.0,0.14317322,7.7630215,225.0,784,9.729135,0.04844881,0.057541665
251,20000.0,6.94,9,24,0,0,4.0,13,1,0,0,0,1,0,1,2880.0,0,0,0,0,0,1,0,0,0,737.12,229.58,624.67,813.94,2405.31,0.84,8294400.0,0.120265506,7.9655457,16.0,81,9.903487,0.040697,0.048335
252,27500.0,14.63,42,63,0,1,25.0,16,1,0,0,1,1,0,1,1880.0,0,0,0,0,0,1,0,0,0,737.12,229.58,624.67,813.94,2405.31,1.28,3534400.0,0.08746582,7.539027,625.0,1764,10.221941,0.029597819,0.035152726
253,20000.0,9.67,14,30,0,0,8.0,13,0,0,0,1,1,0,1,2068.0,0,0,0,0,0,1,0,0,0,737.12,229.58,624.67,813.94,2405.31,1.16,4276624.0,0.120265506,7.6343374,64.0,196,9.903487,0.040697,0.048335
254,16000.0,8.71,49,65,0,1,25.0,10,0,1,0,1,1,0,1,1837.5,0,0,0,0,0,1,0,0,0,936.0,292.96,523.99,2090.24,3843.19,2.09,3376406.2,0.24019937,7.5161614,625.0,2401,9.680344,0.13064,0.07681
255,12692.3,4.62,11,32,2,1,2.0,16,0,0,1,1,1,0,1,2750.0,0,0,0,0,0,1,0,0,0,617.63,217.49,646.9,96.87,1578.89,0.57,7562500.0,0.12439747,7.9193563,4.0,121,9.4487505,0.0076321866,0.06579737
256,13569.2,5.03,5,23,0,0,2.0,13,0,1,0,1,1,1,1,2695.0,0,0,0,0,0,1,0,0,0,715.17,0.0,193.64,764.53,1673.34,0.62,7263025.0,0.123318985,7.8991537,4.0,25,9.515558,0.05634304,0.05270539
257,20000.0,10.2,11,27,1,0,2.0,16,0,0,0,1,1,0,1,1960.0,0,0,0,0,0,1,0,0,0,715.17,0.0,193.64,764.53,1673.34,0.85,3841600.0,0.083666995,7.5807,4.0,121,9.903487,0.0382265,0.0357585
258,15416.0,8.2,23,39,1,1,15.0,6,0,0,1,1,1,1,1,1880.0,0,0,0,0,0,1,0,0,0,780.0,0.0,1564.5,1948.5,4293.0,2.28,3534400.0,0.2784769,7.539027,225.0,529,9.643161,0.12639466,0.05059678
259,6300.0,3.75,4,20,0,0,2.0,10,1,0,0,1,1,0,1,1680.0,0,0,0,0,0,1,0,0,0,381.73,111.85,181.71,339.91,1015.2,0.6,2822400.0,0.16114286,7.426549,4.0,16,8.748305,0.053953968,0.07834604
260,11307.7,5.77,11,46,0,1,8.0,12,0,0,1,0,1,0,1,1960.0,0,0,0,0,0,1,0,0,0,391.18,106.7,314.85,421.13,1233.86,0.63,3841600.0,0.10911679,7.5807,64.0,121,9.33324,0.037242763,0.04403017
261,10896.0,4.54,33,53,2,1,2.0,12,1,0,0,1,1,0,1,2400.0,0,0,0,0,0,1,0,0,0,391.18,106.7,314.85,421.13,1233.86,0.51,5760000.0,0.11323972,7.783224,4.0,1089,9.296151,0.038649965,0.045693833
262,8009.05,4.67,3,36,1,0,2.0,13,0,1,0,0,1,0,1,1715.0,0,0,0,0,0,1,0,0,0,418.03,0.0,162.4,208.38,788.81,0.46,2941225.0,0.098489836,7.4471684,4.0,9,8.988327,0.026018068,0.052194707
263,14000.0,6.35,15,51,0,1,8.0,10,0,0,1,0,1,0,1,2205.0,0,0,0,0,0,1,0,0,0,790.63,176.68,840.32,995.4,2803.03,1.27,4862025.0,0.20021643,7.698483,64.0,225,9.546813,0.071100004,0.06909357
264,24000.0,10.91,23,42,0,0,8.0,14,0,0,0,1,1,0,1,2200.0,0,0,0,0,0,1,0,0,0,790.63,176.68,840.32,995.4,2803.03,1.27,4840000.0,0.11679292,7.696213,64.0,529,10.085809,0.041475,0.040304583
265,19100.0,10.91,10,28,0,0,4.0,18,0,1,0,0,1,0,1,1750.0,0,0,0,0,0,1,0,0,0,790.63,176.68,840.32,995.4,2803.03,1.6,3062500.0,0.1467555,7.467371,16.0,100,9.857444,0.052115183,0.050644502
266,25000.0,11.76,4,28,0,1,2.0,18,0,1,0,1,1,0,1,2125.0,0,0,0,0,0,1,0,0,0,790.63,176.68,840.32,995.4,2803.03,1.32,4515625.0,0.1121212,7.661527,4.0,16,10.126631,0.039816,0.0386924
267,3000.0,2.5,2,18,0,0,0.5,14,0,0,1,0,1,0,1,1200.0,0,0,0,0,0,0,1,0,0,36.0,0.0,48.0,94.0,178.0,0.15,1440000.0,0.059333332,7.090077,0.25,4,8.006368,0.031333335,0.012
268,6800.62,4.65,15,31,3,1,4.0,12,0,1,0,0,1,0,1,1462.5,0,0,0,0,0,0,1,0,0,230.0,0.0,0.0,0.0,230.0,0.16,2138906.2,0.033820447,7.2879024,16.0,225,8.824769,0.0,0.033820447
269,9000.0,5.29,20,38,0,1,15.0,12,1,0,0,1,1,0,1,1700.0,0,0,0,0,0,0,1,0,0,405.72,195.33,603.44,944.65,2149.1401,1.26,2890000.0,0.23879334,7.4383836,225.0,400,9.1049795,0.10496111,0.06678333
270,13292.3,8.27,12,30,1,1,15.0,12,0,0,0,0,1,0,1,1608.0,0,0,0,0,0,0,1,0,0,827.76,372.38,728.29,1487.5,3415.93,2.12,2585664.0,0.25698563,7.382746,225.0,144,9.49494,0.11190689,0.09028836
271,5520.0,3.0,49,65,0,1,25.0,6,0,0,1,1,0,0,0,1840.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3385600.0,0.0,7.517521,625.0,2401,8.616133,0.0,0.0
272,5769.23,3.08,5,25,0,0,2.0,13,0,0,1,0,0,0,1,1875.0,0,0,0,0,0,0,1,0,0,358.75,134.87,304.36,503.2,1301.1799,0.69,3515625.0,0.22553788,7.536364,4.0,25,8.660294,0.08722135,0.08556081
273,4691.99,2.3,5,24,0,1,0.5,13,0,1,0,0,1,0,1,2040.0,0,0,0,0,0,0,1,0,0,513.42,0.0,318.08,254.15,1085.6499,0.53,4161600.0,0.23138367,7.620705,0.25,25,8.453612,0.05416678,0.10942478
274,8880.0,5.14,15,31,0,0,0.5,16,1,0,0,0,1,0,1,1728.0,0,0,0,0,0,0,1,0,0,454.04,184.39,453.1,739.59,1831.12,1.06,2985984.0,0.2062072,7.45472,0.25,225,9.091557,0.083287165,0.07189527
275,10400.0,5.2,5,23,0,0,2.0,16,0,0,1,0,1,0,1,2000.0,0,0,0,0,0,0,1,0,0,454.04,184.39,453.1,739.59,1831.12,0.92,4000000.0,0.17606923,7.6009026,4.0,25,9.249561,0.07111443,0.0613875
276,9300.0,4.96,9,25,2,1,4.0,16,1,0,0,1,1,0,1,1875.0,0,0,0,0,0,0,1,0,0,454.04,184.39,453.1,739.59,1831.12,0.98,3515625.0,0.19689462,7.536364,16.0,81,9.13777,0.079525806,0.06864839
277,10500.0,5.57,4,25,0,0,2.0,16,0,0,1,1,1,0,1,1886.5,0,0,0,0,0,0,1,0,0,454.04,184.39,453.1,739.59,1831.12,0.97,3558882.2,0.17439239,7.5424786,4.0,16,9.2591305,0.07043715,0.06080286
278,8423.07,4.21,4,22,0,0,4.0,13,0,0,0,0,0,0,1,2000.0,0,0,0,0,0,0,1,0,0,454.04,184.39,453.1,739.59,1831.12,0.92,4000000.0,0.21739341,7.6009026,16.0,16,9.03873,0.08780528,0.075795405
279,11508.0,5.48,5,27,2,1,2.0,12,1,0,0,0,0,0,1,2100.0,0,0,0,0,0,0,1,0,0,454.04,184.39,453.1,739.59,1831.12,0.87,4410000.0,0.15911713,7.6496925,4.0,25,9.350798,0.06426747,0.05547706
280,9230.77,4.1,14,48,0,1,8.0,12,0,0,1,0,1,0,1,2250.0,0,0,0,0,0,0,1,0,0,382.92,142.67,355.92,72.59,954.10004,0.42,5062500.0,0.10336083,7.7186856,64.0,196,9.130298,0.007863916,0.056938916
281,8653.84,4.62,20,36,1,0,0.5,13,0,0,1,0,1,0,1,1875.0,0,0,0,0,0,0,1,0,0,382.92,142.67,355.92,72.59,954.10004,0.51,3515625.0,0.11025164,7.536364,0.25,400,9.065759,0.008388183,0.06073489
282,15720.0,7.28,37,53,0,0,15.0,12,0,0,0,0,1,0,1,2160.0,0,0,0,0,0,0,1,0,0,718.24,295.92,657.33,1063.31,2734.8,1.27,4665600.0,0.17396946,7.6778636,225.0,1369,9.662689,0.06764059,0.064513996
283,14560.0,5.6,25,44,2,1,2.0,12,0,0,1,1,1,0,1,2600.0,0,0,0,0,0,0,1,0,0,718.24,295.92,657.33,1063.31,2734.8,1.05,6760000.0,0.18782967,7.863267,4.0,625,9.586033,0.07302954,0.06965385
284,19000.0,11.01,17,34,0,0,8.0,13,0,0,0,1,1,0,1,1725.0,0,0,0,0,0,0,1,0,0,718.24,295.92,657.33,1063.31,2734.8,1.59,2975625.0,0.14393684,7.4529824,64.0,289,9.852194,0.055963688,0.053376842
285,14800.0,7.55,15,36,2,1,15.0,16,0,0,1,1,1,0,1,1960.0,0,0,0,0,0,0,1,0,0,718.24,295.92,657.33,1063.31,2734.8,1.4,3841600.0,0.18478379,7.5807,225.0,225,9.602383,0.07184527,0.06852432
286,22000.0,11.0,21,43,3,1,2.0,13,0,1,0,1,1,0,1,2000.0,0,0,0,0,0,0,1,0,0,718.24,295.92,657.33,1063.31,2734.8,1.37,4000000.0,0.12430909,7.6009026,4.0,441,9.998797,0.048332274,0.046098184
287,19200.0,8.71,23,44,2,1,2.0,14,0,1,0,1,1,0,1,2205.0,0,0,0,0,0,0,1,0,0,935.41,350.68,579.98,0.0,1866.07,0.85,4862025.0,0.09719114,7.698483,4.0,529,9.862665,0.0,0.06698385
288,6468.0,3.52,34,62,0,1,15.0,8,0,0,1,0,1,0,1,1837.5,0,0,0,0,0,0,1,0,0,382.53,169.43,309.62,565.6,1427.1799,0.78,3376406.2,0.22065243,7.5161614,225.0,1156,8.774622,0.087445885,0.08533704
289,7150.0,4.09,6,30,0,1,4.0,16,1,0,0,1,1,0,1,1750.0,0,0,0,0,0,0,1,0,0,382.53,169.43,309.62,565.6,1427.1799,0.82,3062500.0,0.19960558,7.467371,16.0,36,8.874867,0.07910489,0.0771972
290,9000.0,5.06,18,59,0,1,8.0,13,0,1,0,0,1,0,1,1777.5,0,0,0,0,0,0,1,0,0,533.69,211.19,493.77,853.33,2091.98,1.18,3159506.2,0.23244222,7.482963,64.0,324,9.1049795,0.09481445,0.08276445
291,31000.0,18.08,32,51,2,1,2.0,13,0,1,0,1,1,0,1,1715.0,0,0,0,0,0,0,1,0,0,868.77,404.34,673.74,1297.44,3244.29,1.89,2941225.0,0.10465452,7.4471684,4.0,1024,10.3417425,0.041852903,0.041068066
292,40000.0,22.73,35,51,4,1,2.0,18,1,0,0,1,1,0,1,1760.0,0,0,0,0,0,0,1,0,0,868.77,404.34,673.74,1297.44,3244.29,1.84,3097600.0,0.08110725,7.473069,4.0,1225,10.596635,0.032436,0.03182775
293,2884.61,1.92,24,64,0,0,0.5,16,0,0,0,0,1,0,0,1500.0,0,0,0,0,0,0,0,1,0,42.99,22.95,0.0,0.0,65.94,0.04,2250000.0,0.022859242,7.3132205,0.25,576,7.967145,0.0,0.022859242
294,6500.0,3.25,15,31,2,1,15.0,12,1,0,0,1,1,0,0,2000.0,0,0,0,0,0,0,0,1,0,121.68,34.47,142.19,0.0,298.34,0.15,4000000.0,0.04589846,7.6009026,225.0,225,8.779557,0.0,0.024023077
295,5653.84,2.56,44,63,0,1,25.0,12,0,0,0,1,1,0,0,2205.0,0,0,0,0,0,0,0,1,0,112.9,18.58,250.0,0.0,381.48,0.17,4862025.0,0.06747273,7.698483,625.0,1936,8.64009,0.0,0.023254992
296,4425.2,2.3,1,20,0,0,0.5,12,0,0,1,0,1,0,0,1924.0,0,0,0,0,0,0,0,1,0,140.0,0.0,5.99,0.0,145.99,0.08,3701776.0,0.0329906,7.5621614,0.25,1,8.395071,0.0,0.031636987
297,8343.74,4.45,23,39,3,1,2.0,12,0,0,1,1,1,1,0,1875.0,0,0,0,0,0,0,0,1,0,274.0,57.5,225.0,163.5,720.0,0.38,3515625.0,0.08629224,7.536364,4.0,529,9.029267,0.019595528,0.039730385
298,27720.0,10.5,19,35,2,1,15.0,12,1,0,0,1,1,0,0,2640.0,0,0,0,0,0,0,0,1,0,785.05,297.52,506.63,979.09,2568.29,0.97,6969600.0,0.09265116,7.8785343,225.0,361,10.22991,0.035320707,0.03905375
299,13392.0,6.64,23,41,2,1,15.0,12,1,0,0,1,1,0,0,2016.0,0,0,0,0,0,0,0,1,0,785.05,297.52,506.63,979.09,2568.29,1.27,4064256.0,0.19177793,7.6088705,225.0,529,9.502413,0.07311007,0.08083706
300,20000.0,6.05,19,35,2,1,15.0,13,0,0,0,1,1,0,0,3307.5,0,0,0,0,0,0,0,1,0,785.05,297.52,506.63,979.09,2568.29,0.78,10939556.0,0.1284145,8.103948,225.0,361,9.903487,0.0489545,0.054128498
301,22440.0,8.0,10,26,2,1,2.0,13,0,1,0,1,1,0,0,2805.0,0,0,0,0,0,0,0,1,0,460.0,0.0,308.17,0.0,768.17004,0.27,7868025.0,0.034232177,7.939159,4.0,100,10.0186,0.0,0.020499108
302,16000.0,8.0,18,35,3,1,0.5,12,0,0,0,1,1,0,0,2000.0,0,0,0,0,0,0,0,1,0,189.0,0.0,0.0,0.0,189.0,0.09,4000000.0,0.0118125,7.6009026,0.25,324,9.680344,0.0,0.0118125
303,6799.99,3.4,21,37,0,1,4.0,16,1,0,0,1,1,1,1,2000.0,0,0,0,0,0,0,0,1,0,73.2,0.0,120.0,0.0,193.2,0.1,4000000.0,0.028411806,7.6009026,16.0,441,8.8246765,0.0,0.010764721
304,5000.0,2.5,3,20,0,0,0.5,13,0,0,1,0,1,0,1,2000.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,7.6009026,0.25,9,8.517193,0.0,0.0
305,9360.0,4.11,10,27,0,0,4.0,12,1,0,0,0,1,0,1,2280.0,0,0,0,0,0,0,0,1,0,412.37,120.24,406.41,626.16,1565.1799,0.69,5198400.0,0.16722007,7.7319307,16.0,100,9.1442,0.06689743,0.056902777
306,11545.4,5.61,25,45,1,1,2.0,13,0,0,1,1,1,0,1,2058.0,0,0,0,0,0,0,0,1,0,354.72,123.13,535.04,51.02,1063.91,0.52,4235364.0,0.09215012,7.62949,4.0,625,9.354042,0.004419076,0.041388776
307,9639.0,4.5,7,23,1,0,2.0,13,0,0,0,1,1,0,1,2142.0,0,0,0,0,0,0,0,1,0,395.18,4.15,427.47,0.0,826.8,0.39,4588164.0,0.08577653,7.669495,4.0,49,9.173573,0.0,0.04142857
308,8324.99,3.7,5,22,0,1,4.0,12,0,0,1,1,1,0,1,2250.0,0,0,0,0,0,0,0,1,0,349.75,0.0,997.5,0.0,1347.25,0.6,5062500.0,0.16183202,7.7186856,16.0,25,9.027018,0.0,0.042012062
309,35000.0,16.91,24,47,0,1,15.0,18,0,0,0,1,1,0,1,2070.0,0,0,0,0,0,0,0,1,0,795.26,244.61,510.99,1424.04,2974.9001,1.44,4284900.0,0.08499715,7.635304,225.0,576,10.463103,0.040686857,0.029710572
310,24000.0,14.59,29,45,0,0,25.0,13,0,0,0,1,1,0,1,1645.0,0,0,0,0,0,0,0,1,0,796.61,286.02,796.72,1333.98,3213.3298,1.95,2706025.0,0.13388874,7.4054956,625.0,841,10.085809,0.0555825,0.04510958
311,14400.0,7.5,15,31,3,1,15.0,13,0,0,1,1,1,0,1,1920.0,0,0,0,0,0,0,0,1,0,796.61,286.02,796.72,1333.98,3213.3298,1.67,3686400.0,0.2231479,7.5600805,225.0,225,9.574984,0.0926375,0.07518264
312,15000.0,8.57,13,32,0,1,4.0,18,1,0,0,0,1,0,1,1750.0,0,0,0,0,0,0,0,1,0,796.61,286.02,796.72,1333.98,3213.3298,1.84,3062500.0,0.21422198,7.467371,16.0,169,9.615806,0.088932,0.07217533
313,3450.0,2.3,3,36,3,0,0.5,10,0,1,0,0,1,0,0,1500.0,0,0,0,0,0,0,0,0,1,63.25,0.0,0.0,0.0,63.25,0.04,2250000.0,0.018333333,7.3132205,0.25,9,8.14613,0.0,0.018333333
314,1800.0,2.5,23,69,0,0,25.0,13,0,0,1,0,1,0,1,720.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,518400.0,0.0,6.5792513,625.0,529,7.495542,0.0,0.0
315,2574.0,3.25,16,49,2,1,15.0,16,0,0,1,0,1,0,1,792.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,627264.0,0.0,6.6745615,225.0,256,7.853216,0.0,0.0
316,9500.0,5.88,7,25,0,0,0.5,18,1,0,0,0,1,0,1,1617.0,0,0,0,0,0,0,0,0,1,452.5,376.0,0.0,0.0,828.5,0.51,2614689.0,0.08721053,7.388328,0.25,49,9.159047,0.0,0.08721053
317,16000.0,20.0,9,32,2,1,2.0,18,0,1,0,1,1,0,1,800.0,0,0,0,0,0,0,0,0,1,157.69,368.09,703.57,498.07,1727.42,2.16,640000.0,0.107963756,6.684612,4.0,81,9.680344,0.031129375,0.03286125
318,20300.0,16.92,15,34,3,1,2.0,18,1,0,0,1,1,1,1,1200.0,0,0,0,0,0,0,0,0,1,662.86,319.0,305.0,540.86,1827.72,1.52,1440000.0,0.09003547,7.090077,4.0,225,9.918376,0.026643349,0.048367485
319,16700.0,12.65,13,34,2,1,8.0,18,1,0,0,1,1,1,1,1320.0,0,0,0,0,0,0,0,0,1,662.86,319.0,305.0,540.86,1827.72,1.38,1742400.0,0.10944431,7.185387,64.0,169,9.723164,0.032386824,0.05879401
320,5500.0,2.93,32,48,0,1,2.0,8,1,0,0,1,1,0,0,1875.0,0,0,0,0,0,0,0,0,1,267.75,132.66,243.75,225.84,870.0,0.46,3515625.0,0.15818182,7.536364,4.0,1024,8.612503,0.04106182,0.07280182
321,6125.0,3.06,28,46,1,0,15.0,13,0,0,1,0,0,0,0,2000.0,0,0,0,0,0,0,0,0,1,267.75,132.66,243.75,225.84,870.0,0.43,4000000.0,0.14204082,7.6009026,225.0,784,8.720134,0.036871836,0.06537306
322,6281.24,3.35,8,36,6,1,8.0,10,0,1,0,0,0,1,0,1875.0,0,0,0,0,0,0,0,0,1,248.5,100.13,164.52,236.58,749.73,0.4,3515625.0,0.119360186,7.536364,64.0,64,8.745323,0.037664536,0.05550337
323,5019.99,2.51,13,32,1,0,4.0,13,0,1,0,0,1,0,0,2000.0,0,0,0,0,0,0,0,0,1,248.5,100.13,164.52,236.58,749.73,0.37,4000000.0,0.14934888,7.6009026,16.0,169,8.521183,0.047127582,0.069448344
