,year,age,agesq,nbh,cbd,intst,lintst,price,rooms,area,land,baths,dist,ldist,wind,lprice,y81,larea,lland,y81ldist,lintstsq,nearinc,y81nrinc,rprice,lrprice
283,1981,0,0.0,0,23000.0,24000.0,10.086,145000.0,7,2569,43560.0,3,28600.0,10.26116,7,11.884489,1,7.851272,10.681894,10.26116,101.7274,0,0,111367.125,11.620587
284,1981,0,0.0,0,23000.0,23000.0,10.043,159900.0,7,2464,47480.0,3,28400.0,10.25414,7,11.982304,1,7.809541,10.768064,10.25414,100.861855,0,0,122811.06,11.718402
285,1981,0,0.0,0,23000.0,23000.0,10.043,172267.0,7,2826,46598.0,3,28300.0,10.25062,7,12.056801,1,7.9466176,10.749313,10.25062,100.861855,0,0,132309.53,11.792899
286,1981,0,0.0,0,23000.0,23000.0,10.043,156900.0,7,2464,43908.0,3,28300.0,10.25062,7,11.963364,1,7.809541,10.689852,10.25062,100.861855,0,0,120506.914,11.699462
287,1981,0,0.0,0,23000.0,23000.0,10.043,169900.0,7,2832,43560.0,3,28100.0,10.24352,7,12.042965,1,7.9487386,10.681894,10.24352,100.861855,0,0,130491.555,11.779064
288,1981,7,49.0,2,23000.0,23000.0,10.043,129900.0,7,2056,65340.0,3,28300.0,10.25062,7,11.77452,1,7.6285176,11.087359,10.25062,100.861855,0,0,99769.586,11.510618
289,1981,26,676.0,2,21000.0,21000.0,9.9523,109900.0,7,2632,64904.0,2,27000.0,10.20359,7,11.6073265,1,7.8754992,11.080665,10.20359,99.04828,0,0,84408.6,11.343425
290,1981,13,169.0,2,18000.0,19000.0,9.8522,120000.0,6,2528,44431.0,3,24500.0,10.10643,7,11.695247,1,7.8351836,10.701693,10.10643,97.065834,0,0,92165.9,11.431346
291,1981,7,49.0,2,22000.0,22000.0,9.9988,140000.0,6,1800,44867.0,3,28100.0,10.24352,7,11.849398,1,7.495542,10.711458,10.24352,99.976006,0,0,107526.88,11.585496
292,1981,7,49.0,2,23000.0,23000.0,10.043,83000.0,6,1182,44247.0,1,28900.0,10.2716,7,11.326596,1,7.074963,10.697543,10.2716,100.861855,0,0,63748.08,11.062695
293,1981,0,0.0,2,21000.0,21000.0,9.9523,175000.0,7,2738,59790.0,3,26600.0,10.18867,7,12.072541,1,7.914983,10.998593,10.18867,99.04828,0,0,134408.61,11.80864
294,1981,7,49.0,2,20000.0,20000.0,9.9035,117500.0,8,2016,44900.0,3,25800.0,10.15813,7,11.674193,1,7.6088705,10.7121935,10.15813,98.07931,0,0,90245.77,11.410292
295,1981,0,0.0,2,20000.0,20000.0,9.9035,155500.0,7,2610,44431.0,3,25800.0,10.15813,7,11.954401,1,7.8671055,10.701693,10.15813,98.07931,0,0,119431.64,11.690499
296,1981,2,4.0,2,20000.0,20000.0,9.9035,158000.0,7,2627,43560.0,3,25600.0,10.15035,7,11.97035,1,7.8735976,10.681894,10.15035,98.07931,0,0,121351.766,11.706449
297,1981,7,49.0,0,20000.0,19000.0,9.8522,115000.0,6,1848,46300.0,2,26500.0,10.1849,5,11.652687,1,7.521859,10.742897,10.1849,97.065834,0,0,88325.66,11.388786
298,1981,6,36.0,3,27000.0,26000.0,10.166,133500.0,7,2648,46609.0,3,33000.0,10.40426,7,11.801857,1,7.88156,10.749549,10.40426,103.347565,0,0,102534.56,11.537955
299,1981,4,16.0,3,26000.0,26000.0,10.166,128000.0,7,2464,43560.0,3,32700.0,10.39513,7,11.759786,1,7.809541,10.681894,10.39513,103.347565,0,0,98310.29,11.495884
300,1981,5,25.0,3,30000.0,29000.0,10.275,105000.0,7,1998,67954.0,3,36400.0,10.50232,7,11.561716,1,7.599902,11.126586,10.50232,105.575615,0,0,80645.164,11.297814
301,1981,16,256.0,0,33000.0,33000.0,10.404,90000.0,6,1549,44431.0,1,38900.0,10.56875,7,11.407565,1,7.345365,10.701693,10.56875,108.243225,0,0,69124.42,11.143663
302,1981,12,144.0,0,11000.0,13000.0,9.4727,270000.0,7,3334,43560.0,3,15000.0,9.615805,7,12.506177,1,8.111928,10.681894,9.615805,89.73205,1,1,207373.27,12.242275
303,1981,26,676.0,0,13000.0,14000.0,9.5468,70000.0,6,1526,28314.0,1,17600.0,9.775654,7,11.156251,1,7.330405,10.251112,9.775654,91.14138,0,0,53763.44,10.892349
304,1981,3,9.0,0,14000.0,15000.0,9.6158,98000.0,6,1197,50965.0,2,18700.0,9.836279,7,11.4927225,1,7.0875735,10.838895,9.836279,92.46361,0,0,75268.82,11.228821
305,1981,1,1.0,0,12000.0,13000.0,9.4727,103900.0,7,1836,35284.0,3,17400.0,9.764225,7,11.551184,1,7.5153446,10.471185,9.764225,89.73205,0,0,79800.305,11.287283
306,1981,6,36.0,0,12000.0,12000.0,9.3927,101100.0,7,2856,29955.0,2,17700.0,9.78132,7,11.523866,1,7.957177,10.307451,9.78132,88.22282,0,0,77649.77,11.259964
307,1981,1,1.0,0,12000.0,13000.0,9.4727,107900.0,7,1836,35121.0,2,17600.0,9.775654,7,11.58896,1,7.5153446,10.466555,9.775654,89.73205,0,0,82872.5,11.325059
308,1981,15,225.0,4,6000.0,6000.0,8.6995,62000.0,6,1133,5000.0,1,13800.0,9.532424,5,11.034889,1,7.0326242,8.517193,9.532424,75.681305,1,1,47619.047,10.770988
309,1981,1,1.0,4,6000.0,5000.0,8.5172,96750.0,7,1242,23087.0,2,13400.0,9.50301,5,11.479886,1,7.1244783,10.047025,9.50301,72.5427,1,1,74308.76,11.215984
310,1981,36,1296.0,4,6000.0,6000.0,8.6995,79500.0,5,2216,10000.0,2,13400.0,9.50301,5,11.283512,1,7.7034593,9.2103405,9.50301,75.681305,1,1,61059.906,11.01961
311,1981,0,0.0,4,6000.0,5000.0,8.5172,97900.0,7,1226,13068.0,2,13100.0,9.480368,5,11.491702,1,7.111512,9.4779215,9.480368,72.5427,1,1,75192.016,11.2278
312,1981,0,0.0,4,6000.0,5000.0,8.5172,103900.0,7,1910,20909.0,2,13200.0,9.487972,5,11.551184,1,7.5548587,9.947935,9.487972,72.5427,1,1,79800.305,11.287283
313,1981,3,9.0,4,5000.0,6000.0,8.6995,70000.0,6,1728,10938.0,2,12800.0,9.4572,5,11.156251,1,7.45472,9.299998,9.4572,75.681305,1,1,53763.44,10.892349
314,1981,26,676.0,0,10000.0,10000.0,9.2103,175000.0,6,1842,29130.0,2,16900.0,9.735069,5,12.072541,1,7.518607,10.279524,9.735069,84.829636,0,0,134408.61,11.80864
315,1981,65,4225.0,0,10000.0,10000.0,9.2103,80000.0,5,2384,10000.0,2,17000.0,9.740969,5,11.289782,1,7.776535,9.2103405,9.740969,84.829636,0,0,61443.934,11.025881
316,1981,25,625.0,0,10000.0,10000.0,9.2103,60000.0,6,1388,7500.0,1,16900.0,9.735069,5,11.0021,1,7.235619,8.922658,9.735069,84.829636,0,0,46082.95,10.738198
317,1981,0,0.0,6,24000.0,26000.0,10.166,144500.0,7,3140,48787.0,3,25000.0,10.12663,11,11.881035,1,8.051978,10.795219,10.12663,103.347565,0,0,110983.1,11.617133
318,1981,20,400.0,0,15000.0,15000.0,9.6158,97000.0,6,1296,44867.0,2,21300.0,9.966462,7,11.482467,1,7.167038,10.711458,9.966462,92.46361,0,0,74500.766,11.218565
319,1981,19,361.0,0,14000.0,15000.0,9.6158,95000.0,5,1148,44182.0,2,20500.0,9.92818,7,11.461632,1,7.0457764,10.696073,9.92818,92.46361,0,0,72964.67,11.197731
320,1981,0,0.0,0,13000.0,13000.0,9.4727,204080.0,7,2261,45465.0,3,19400.0,9.873028,5,12.226268,1,7.7235622,10.724698,9.873028,89.73205,0,0,156743.47,11.962366
