,salary,teamsal,nl,years,games,atbats,runs,hits,doubles,triples,hruns,rbis,bavg,bb,so,sbases,fldperc,frstbase,scndbase,shrtstop,thrdbase,outfield,catcher,yrsallst,hispan,black,whitepop,blackpop,hisppop,pcinc,gamesyr,hrunsyr,atbatsyr,allstar,slugavg,rbisyr,sbasesyr,runsyr,percwhte,percblck,perchisp,blckpb,hispph,whtepw,blckph,hisppb,lsalary
169,3800000.0,26958972.0,0,9,985,3606,502,945,174,13,189,594,262.0,363,584,28,992,1,0,0,0,0,0,2,0,0,1709309.0,616065.0,30160.0,17896,109.44444,21.0,400.66666,22.222221,47.47643,66.0,3.1111112,55.77778,72.56567,26.153942,1.2803891,0.0,0.0,72.56567,0.0,0.0,15.150512
170,3025000.0,26958972.0,0,6,584,2116,272,547,92,25,63,267,259.0,160,337,64,988,0,0,0,0,1,0,0,0,1,1709309.0,616065.0,30160.0,17896,97.333336,10.5,352.66666,0.0,41.493385,44.5,10.666667,45.333332,72.56567,26.153942,1.2803891,26.153942,0.0,0.0,1.2803891,0.0,14.922421
171,1855000.0,26958972.0,0,5,549,1704,239,406,70,21,31,168,238.0,233,308,106,983,0,0,0,0,1,0,1,0,0,1709309.0,616065.0,30160.0,17896,109.8,6.2,340.8,20.0,35.856808,33.6,21.2,47.8,72.56567,26.153942,1.2803891,0.0,0.0,72.56567,0.0,0.0,14.433395
172,1650000.0,26958972.0,0,10,1155,4090,543,1063,200,48,17,295,260.0,391,352,228,978,0,1,0,0,0,0,2,0,1,1709309.0,616065.0,30160.0,17896,115.5,1.7,409.0,20.0,34.474327,29.5,22.8,54.3,72.56567,26.153942,1.2803891,26.153942,0.0,0.0,1.2803891,0.0,14.316286
173,1100000.0,26958972.0,0,13,1844,6744,865,1930,334,46,241,1066,286.0,647,1017,30,978,0,0,0,0,1,0,5,0,1,1709309.0,616065.0,30160.0,17896,141.84616,18.538462,518.7692,38.46154,45.655396,82.0,2.3076923,66.53846,72.56567,26.153942,1.2803891,26.153942,0.0,0.0,1.2803891,0.0,13.910821
174,350000.0,26958972.0,0,4,232,723,92,181,29,1,32,78,250.0,90,136,0,996,0,0,0,0,0,1,0,0,0,1709309.0,616065.0,30160.0,17896,58.0,8.0,180.75,0.0,42.600277,19.5,0.0,23.0,72.56567,26.153942,1.2803891,0.0,0.0,72.56567,0.0,0.0,12.765689
175,312500.0,26958972.0,0,3,267,898,105,224,41,2,33,110,249.0,111,167,3,957,0,0,0,1,0,0,0,1,0,1709309.0,616065.0,30160.0,17896,89.0,11.0,299.33334,0.0,40.979954,36.666668,1.0,35.0,72.56567,26.153942,1.2803891,0.0,1.2803891,0.0,0.0,26.153942,12.65236
176,300000.0,26958972.0,0,7,402,1122,163,257,37,8,5,102,229.0,112,172,56,974,0,1,0,0,0,0,0,0,0,1709309.0,616065.0,30160.0,17896,57.42857,0.71428573,160.28572,0.0,28.966131,14.571428,8.0,23.285715,72.56567,26.153942,1.2803891,0.0,0.0,72.56567,0.0,0.0,12.611538
177,237500.0,26958972.0,0,3,241,524,50,133,23,0,5,54,254.00002,43,57,2,993,1,0,0,0,0,0,0,0,0,1709309.0,616065.0,30160.0,17896,80.333336,1.6666666,174.66667,0.0,32.633587,18.0,0.6666667,16.666666,72.56567,26.153942,1.2803891,0.0,0.0,72.56567,0.0,0.0,12.377923
178,197500.0,26958972.0,0,2,150,414,58,111,22,2,18,58,268.0,42,98,1,978,0,0,0,0,1,0,0,1,0,1709309.0,616065.0,30160.0,17896,75.0,9.0,207.0,0.0,46.135265,29.0,0.5,29.0,72.56567,26.153942,1.2803891,0.0,1.2803891,0.0,0.0,26.153942,12.193494
179,120000.0,26958972.0,0,2,42,104,17,18,4,0,0,6,173.0,12,18,0,969,0,0,0,0,1,0,0,1,0,1709309.0,616065.0,30160.0,17896,21.0,0.0,52.0,0.0,21.153847,3.0,0.0,8.5,72.56567,26.153942,1.2803891,0.0,1.2803891,0.0,0.0,26.153942,11.695247
180,4875000.0,37226584.0,0,17,2310,8890,1259,2504,444,94,399,1425,282.0,588,1313,310,984,0,0,0,0,1,0,8,0,1,3708228.0,239059.0,193199.0,23180,135.88235,23.470589,522.94116,47.058823,48.740158,83.82353,18.235294,74.05882,89.56021,5.773694,4.666095,5.773694,0.0,0.0,4.666095,0.0,15.399631
181,3325000.0,37226584.0,0,8,831,2980,418,912,167,26,84,489,306.0,312,230,60,979,0,0,0,0,1,0,2,0,0,3708228.0,239059.0,193199.0,23180,103.875,10.5,372.5,25.0,46.409397,61.125,7.5,52.25,89.56021,5.773694,4.666095,0.0,0.0,89.56021,0.0,0.0,15.01698
182,3000000.0,37226584.0,0,9,842,3073,444,851,190,23,103,422,277.0,285,523,93,975,0,0,0,0,1,0,1,0,1,3708228.0,239059.0,193199.0,23180,93.55556,11.444445,341.44446,11.111111,45.42792,46.88889,10.333333,49.333332,89.56021,5.773694,4.666095,5.773694,0.0,0.0,4.666095,0.0,14.914123
183,2200000.0,37226584.0,0,13,1624,5550,584,1481,256,26,95,614,267.0,382,704,78,990,0,0,0,0,0,1,1,1,0,3708228.0,239059.0,193199.0,23180,124.92308,7.3076925,426.92307,7.6923075,37.36937,47.23077,6.0,44.923077,89.56021,5.773694,4.666095,0.0,4.666095,0.0,0.0,5.773694,14.603968
184,1075000.0,37226584.0,0,7,638,1940,209,452,100,9,24,187,233.0,148,370,18,961,0,0,1,0,0,0,0,1,0,3708228.0,239059.0,193199.0,23180,91.14286,3.4285715,277.14285,0.0,33.092785,26.714285,2.5714285,29.857143,89.56021,5.773694,4.666095,0.0,4.666095,0.0,0.0,5.773694,13.887832
185,750000.0,37226584.0,0,9,1004,3521,474,926,171,25,42,311,263.0,221,401,196,985,0,0,0,0,1,0,0,0,1,3708228.0,239059.0,193199.0,23180,111.55556,4.6666665,391.22223,0.0,36.154503,34.555557,21.777779,52.666668,89.56021,5.773694,4.666095,5.773694,0.0,0.0,4.666095,0.0,13.527828
186,700000.0,37226584.0,0,8,595,1746,159,410,78,6,31,185,235.0,90,345,4,992,0,0,0,0,0,1,0,0,0,3708228.0,239059.0,193199.0,23180,74.375,3.875,218.25,0.0,33.963345,23.125,0.5,19.875,89.56021,5.773694,4.666095,0.0,0.0,89.56021,0.0,0.0,13.458836
187,675000.0,37226584.0,0,12,1361,4411,557,1155,193,31,25,437,262.0,442,465,74,978,0,1,0,0,0,0,0,0,0,3708228.0,239059.0,193199.0,23180,113.416664,2.0833333,367.58334,0.0,33.665836,36.416668,6.1666665,46.416668,89.56021,5.773694,4.666095,0.0,0.0,89.56021,0.0,0.0,13.422468
188,400000.0,37226584.0,0,8,825,2361,294,610,84,20,43,264,258.0,224,369,19,963,0,0,1,0,0,0,0,0,1,3708228.0,239059.0,193199.0,23180,103.125,5.375,295.125,0.0,36.552307,33.0,2.375,36.75,89.56021,5.773694,4.666095,5.773694,0.0,0.0,4.666095,0.0,12.8992195
189,340000.0,37226584.0,0,4,337,1073,132,306,54,1,18,146,285.0,122,155,2,989,1,0,0,0,0,0,0,1,0,3708228.0,239059.0,193199.0,23180,84.25,4.5,268.25,0.0,38.769806,36.5,0.5,33.0,89.56021,5.773694,4.666095,0.0,4.666095,0.0,0.0,5.773694,12.736701
190,270000.0,37226584.0,0,2,187,574,63,140,28,2,17,89,244.0,73,110,5,983,1,0,0,0,0,0,0,0,1,3708228.0,239059.0,193199.0,23180,93.5,8.5,287.0,0.0,38.850174,44.5,2.5,31.5,89.56021,5.773694,4.666095,5.773694,0.0,0.0,4.666095,0.0,12.506177
191,240000.0,37226584.0,0,3,139,373,40,109,25,2,5,40,292.0,39,36,1,983,1,0,0,0,0,0,0,0,0,3708228.0,239059.0,193199.0,23180,46.333332,1.6666666,124.333336,0.0,41.01877,13.333333,0.33333334,13.333333,89.56021,5.773694,4.666095,0.0,0.0,89.56021,0.0,0.0,12.388394
192,222000.0,37226584.0,0,2,142,417,49,112,19,1,4,46,269.0,26,66,2,971,0,0,0,0,1,0,0,0,0,3708228.0,239059.0,193199.0,23180,71.0,2.0,208.5,0.0,34.772182,23.0,1.0,24.5,89.56021,5.773694,4.666095,0.0,0.0,89.56021,0.0,0.0,12.310432
193,200000.0,37226584.0,0,3,116,326,23,72,15,0,5,29,221.0,32,61,0,967,0,1,0,0,0,0,0,0,0,3708228.0,239059.0,193199.0,23180,38.666668,1.6666666,108.666664,0.0,31.288343,9.666667,0.0,7.6666665,89.56021,5.773694,4.666095,0.0,0.0,89.56021,0.0,0.0,12.206073
194,135000.0,37226584.0,0,1,58,185,21,51,13,0,5,25,276.0,20,17,1,963,0,0,1,0,0,0,0,0,0,3708228.0,239059.0,193199.0,23180,58.0,5.0,185.0,0.0,42.7027,25.0,1.0,21.0,89.56021,5.773694,4.666095,0.0,0.0,89.56021,0.0,0.0,11.81303
195,1600000.0,15589667.0,0,4,347,1287,164,335,62,7,70,247,260.0,90,288,13,963,0,0,0,0,1,0,0,0,1,2261217.0,441940.0,52997.0,18774,86.75,17.5,321.75,0.0,48.251747,61.75,3.25,41.0,82.04247,16.034662,1.9228606,16.034662,0.0,0.0,1.9228606,0.0,14.285514
196,1300000.0,15589667.0,0,5,280,948,93,248,52,2,12,105,262.0,49,106,7,988,0,0,0,0,0,1,3,0,1,2261217.0,441940.0,52997.0,18774,56.0,2.4,189.6,60.0,35.86498,21.0,1.4,18.6,82.04247,16.034662,1.9228606,16.034662,0.0,0.0,1.9228606,0.0,14.077875
197,1200000.0,15589667.0,0,3,427,1562,218,457,77,5,38,221,293.0,99,207,13,965,0,1,0,0,0,0,1,1,0,2261217.0,441940.0,52997.0,18774,142.33333,12.666667,520.6667,33.333332,42.12548,73.666664,4.3333335,72.666664,82.04247,16.034662,1.9228606,0.0,1.9228606,0.0,0.0,16.034662,13.997832
198,975000.0,15589667.0,0,4,277,902,118,221,35,6,39,113,245.0,64,201,25,971,0,0,0,0,1,0,0,0,1,2261217.0,441940.0,52997.0,18774,69.25,9.75,225.5,0.0,42.682926,28.25,6.25,29.5,82.04247,16.034662,1.9228606,16.034662,0.0,0.0,1.9228606,0.0,13.790193
199,950000.0,15589667.0,0,6,578,1692,169,431,42,9,1,111,255.0,123,105,17,972,0,0,1,0,0,0,0,1,0,2261217.0,441940.0,52997.0,18774,96.333336,0.16666667,282.0,0.0,29.196217,18.5,2.8333333,28.166666,82.04247,16.034662,1.9228606,0.0,1.9228606,0.0,0.0,16.034662,13.764217
200,750000.0,15589667.0,0,9,564,1441,119,329,62,3,17,136,228.0,80,387,3,988,0,0,0,0,0,1,0,0,0,2261217.0,441940.0,52997.0,18774,62.666668,1.8888888,160.11111,0.0,31.089521,15.111111,0.33333334,13.222222,82.04247,16.034662,1.9228606,0.0,0.0,82.04247,0.0,0.0,13.527828
201,500000.0,15589667.0,0,5,359,1162,112,308,52,6,19,121,265.0,48,173,9,975,1,0,0,0,0,0,0,1,0,2261217.0,441940.0,52997.0,18774,71.8,3.8,232.4,0.0,36.919106,24.2,1.8,22.4,82.04247,16.034662,1.9228606,0.0,1.9228606,0.0,0.0,16.034662,13.122363
202,425000.0,15589667.0,0,2,168,650,105,179,16,8,5,42,275.0,73,73,68,981,0,0,0,0,1,0,0,0,1,2261217.0,441940.0,52997.0,18774,84.0,2.5,325.0,0.0,34.76923,21.0,34.0,52.5,82.04247,16.034662,1.9228606,16.034662,0.0,0.0,1.9228606,0.0,12.959845
203,400000.0,15589667.0,0,7,517,1523,142,387,61,5,7,104,254.00002,48,190,8,970,0,0,1,0,0,0,0,1,0,2261217.0,441940.0,52997.0,18774,73.85714,1.0,217.57143,0.0,31.451084,14.857142,1.1428572,20.285715,82.04247,16.034662,1.9228606,0.0,1.9228606,0.0,0.0,16.034662,12.8992195
204,350000.0,15589667.0,0,4,221,647,71,165,30,2,27,87,255.0,72,135,1,993,1,0,0,0,0,0,0,0,0,2261217.0,441940.0,52997.0,18774,55.25,6.75,161.75,0.0,43.27666,21.75,0.25,17.75,82.04247,16.034662,1.9228606,0.0,0.0,82.04247,0.0,0.0,12.765689
205,335000.0,15589667.0,0,11,625,1569,120,408,56,4,5,157,260.0,105,185,7,985,0,0,0,0,0,1,0,1,0,2261217.0,441940.0,52997.0,18774,56.81818,0.45454547,142.63637,0.0,31.038877,14.272727,0.6363636,10.909091,82.04247,16.034662,1.9228606,0.0,1.9228606,0.0,0.0,16.034662,12.721886
206,325000.0,15589667.0,0,3,248,686,71,182,29,5,6,54,265.0,41,128,25,990,0,0,0,0,1,0,0,0,1,2261217.0,441940.0,52997.0,18774,82.666664,2.0,228.66667,0.0,34.83965,18.0,8.333333,23.666666,82.04247,16.034662,1.9228606,16.034662,0.0,0.0,1.9228606,0.0,12.691581
207,300000.0,15589667.0,0,6,555,1764,199,495,84,12,26,163,281.0,116,151,12,976,0,1,0,0,0,0,0,0,0,2261217.0,441940.0,52997.0,18774,92.5,4.3333335,294.0,0.0,38.605442,27.166666,2.0,33.166668,82.04247,16.034662,1.9228606,0.0,0.0,82.04247,0.0,0.0,12.611538
208,142500.0,15589667.0,0,2,55,197,19,51,9,2,4,19,259.0,5,41,0,993,1,0,0,0,0,0,0,0,1,2261217.0,441940.0,52997.0,18774,27.5,2.0,98.5,0.0,38.578682,9.5,0.0,9.5,82.04247,16.034662,1.9228606,16.034662,0.0,0.0,1.9228606,0.0,11.867097
209,4200000.0,35948170.0,0,7,696,2297,353,590,91,3,161,473,257.0,287,628,0,990,1,0,0,0,0,0,2,0,1,3569087.0,975199.0,90947.0,17061,99.42857,23.0,328.14285,28.571428,50.936005,67.57143,0.0,50.42857,76.999084,21.038834,1.9620805,21.038834,0.0,0.0,1.9620805,0.0,15.250595
210,3866667.0,35948170.0,0,11,1292,4331,652,1120,190,37,68,450,259.0,634,762,97,967,0,0,0,0,1,0,0,0,1,3569087.0,975199.0,90947.0,17061,117.454544,6.181818,393.72726,0.0,36.665897,40.909092,8.818182,59.272728,76.999084,21.038834,1.9620805,21.038834,0.0,0.0,1.9620805,0.0,15.167904
211,3433333.0,35948170.0,0,16,2095,7616,1211,2088,353,62,209,930,274.0,1047,965,134,984,0,1,0,0,0,0,5,0,1,3569087.0,975199.0,90947.0,17061,130.9375,13.0625,476.0,31.25,41.911766,58.125,8.375,75.6875,76.999084,21.038834,1.9620805,21.038834,0.0,0.0,1.9620805,0.0,15.049042
212,3333333.0,35948170.0,0,9,932,2873,416,693,121,8,137,406,241.0,538,811,18,990,0,0,0,0,0,1,1,0,0,3569087.0,975199.0,90947.0,17061,103.55556,15.222222,319.22223,11.111111,43.195267,45.11111,2.0,46.22222,76.999084,21.038834,1.9620805,0.0,0.0,76.999084,0.0,0.0,15.019484
213,2066667.0,35948170.0,0,9,1002,3365,503,746,128,12,205,536,222.0,503,1210,38,978,0,0,0,0,1,0,0,0,0,3569087.0,975199.0,90947.0,17061,111.333336,22.777779,373.8889,0.0,44.962852,59.555557,4.2222223,55.88889,76.999084,21.038834,1.9620805,0.0,0.0,76.999084,0.0,0.0,14.541448
214,1400000.0,35948170.0,0,16,1965,7179,1077,2050,356,51,162,876,286.0,759,755,212,977,0,0,1,0,0,0,6,0,0,3569087.0,975199.0,90947.0,17061,122.8125,10.125,448.6875,37.5,41.70497,54.75,13.25,67.3125,76.999084,21.038834,1.9620805,0.0,0.0,76.999084,0.0,0.0,14.151983
215,1150000.0,35948170.0,0,10,1106,4145,611,1120,187,38,61,390,270.0,316,575,214,984,0,0,0,0,1,0,0,0,0,3569087.0,975199.0,90947.0,17061,110.6,6.1,414.5,0.0,37.780457,39.0,21.4,61.1,76.999084,21.038834,1.9620805,0.0,0.0,76.999084,0.0,0.0,13.955273
216,650000.0,35948170.0,0,3,379,1448,184,388,78,8,50,214,268.0,102,344,23,960,0,0,1,0,0,0,1,0,0,3569087.0,975199.0,90947.0,17061,126.333336,16.666666,482.66666,33.333332,43.646408,71.333336,7.6666665,61.333332,76.999084,21.038834,1.9620805,0.0,0.0,76.999084,0.0,0.0,13.3847275
217,500000.0,35948170.0,0,14,1351,4838,815,1298,216,44,210,701,268.0,599,1068,256,975,0,0,0,0,1,0,0,0,0,3569087.0,975199.0,90947.0,17061,96.5,15.0,345.57144,0.0,46.134766,50.07143,18.285715,58.214287,76.999084,21.038834,1.9620805,0.0,0.0,76.999084,0.0,0.0,13.122363
218,425000.0,35948170.0,0,6,325,678,96,166,23,4,2,48,245.0,49,154,53,973,0,0,0,0,1,0,0,0,1,3569087.0,975199.0,90947.0,17061,54.166668,0.33333334,113.0,0.0,29.941004,8.0,8.833333,16.0,76.999084,21.038834,1.9620805,21.038834,0.0,0.0,1.9620805,0.0,12.959845
219,275000.0,35948170.0,0,3,262,817,124,205,29,9,6,69,250.99998,67,164,50,984,0,0,0,0,1,0,0,0,1,3569087.0,975199.0,90947.0,17061,87.333336,2.0,272.33334,0.0,33.047737,23.0,16.666666,41.333332,76.999084,21.038834,1.9620805,21.038834,0.0,0.0,1.9620805,0.0,12.524527
220,250000.0,35948170.0,0,7,245,433,67,108,22,3,11,52,249.0,30,53,15,969,0,0,0,1,0,0,0,0,1,3569087.0,975199.0,90947.0,17061,35.0,1.5714285,61.857143,0.0,39.03002,7.428571,2.142857,9.571428,76.999084,21.038834,1.9620805,21.038834,0.0,0.0,1.9620805,0.0,12.429216
221,240000.0,35948170.0,0,5,195,425,43,87,15,1,8,32,205.0,62,101,0,988,0,0,0,0,0,1,0,0,0,3569087.0,975199.0,90947.0,17061,39.0,1.6,85.0,0.0,30.117647,6.4,0.0,8.6,76.999084,21.038834,1.9620805,0.0,0.0,76.999084,0.0,0.0,12.388394
222,230000.0,35948170.0,0,2,161,481,62,137,26,0,6,57,285.0,31,61,3,967,0,0,0,1,0,0,0,0,0,3569087.0,975199.0,90947.0,17061,80.5,3.0,240.5,0.0,37.629936,28.5,1.5,31.0,76.999084,21.038834,1.9620805,0.0,0.0,76.999084,0.0,0.0,12.345835
223,2700000.0,22840832.0,0,19,2729,10554,1570,3025,558,123,243,1355,287.0,922,1257,262,971,0,0,0,0,1,0,3,0,0,1335470.0,214182.0,60340.0,17589,143.63158,12.789474,555.4737,15.789474,43.187416,71.31579,13.789474,82.63158,82.94886,13.303296,3.7478447,0.0,0.0,82.94886,0.0,0.0,14.808763
224,2500000.0,22840832.0,0,6,797,2783,314,745,119,16,32,350,268.0,205,219,83,988,0,0,0,0,0,1,0,0,0,1335470.0,214182.0,60340.0,17589,132.83333,5.3333335,463.83334,0.0,35.64499,58.333332,13.833333,52.333332,82.94886,13.303296,3.7478447,0.0,0.0,82.94886,0.0,0.0,14.731801
225,1640000.0,22840832.0,0,4,444,1538,227,360,71,9,72,260,234.0,167,362,28,984,0,0,0,0,1,0,0,0,1,1335470.0,214182.0,60340.0,17589,111.0,18.0,384.5,0.0,43.237972,65.0,7.0,56.75,82.94886,13.303296,3.7478447,13.303296,0.0,0.0,3.7478447,0.0,14.310206
226,1333333.0,22840832.0,0,11,1425,5071,720,1353,216,39,84,491,267.0,703,597,208,983,0,1,0,0,0,0,0,0,0,1335470.0,214182.0,60340.0,17589,129.54546,7.6363635,461.0,0.0,37.448235,44.636364,18.90909,65.454544,82.94886,13.303296,3.7478447,0.0,0.0,82.94886,0.0,0.0,14.103192
227,1100000.0,22840832.0,0,12,1656,5860,760,1454,287,29,255,856,248.0,721,1070,66,984,0,0,0,0,1,0,1,0,0,1335470.0,214182.0,60340.0,17589,138.0,21.25,488.33334,8.333333,43.754265,71.333336,5.5,63.333332,82.94886,13.303296,3.7478447,0.0,0.0,82.94886,0.0,0.0,13.910821
228,1000000.0,22840832.0,0,4,383,1134,172,331,43,13,8,148,292.0,99,101,74,997,0,0,0,0,1,0,0,0,1,1335470.0,214182.0,60340.0,17589,95.75,2.0,283.5,0.0,37.38977,37.0,18.5,43.0,82.94886,13.303296,3.7478447,13.303296,0.0,0.0,3.7478447,0.0,13.815511
229,750000.0,22840832.0,0,4,371,1138,161,298,398,12,14,125,262.0,72,168,36,968,0,0,1,0,0,0,0,0,0,1335470.0,214182.0,60340.0,17589,92.75,3.5,284.5,0.0,66.95958,31.25,9.0,40.25,82.94886,13.303296,3.7478447,0.0,0.0,82.94886,0.0,0.0,13.527828
230,725000.0,22840832.0,0,5,363,1018,109,267,63,3,39,144,262.0,84,225,2,945,0,0,0,0,1,0,0,0,0,1335470.0,214182.0,60340.0,17589,72.6,7.8,203.6,0.0,44.499016,28.8,0.4,21.8,82.94886,13.303296,3.7478447,0.0,0.0,82.94886,0.0,0.0,13.493927
231,350000.0,22840832.0,0,1,149,579,93,168,19,6,1,47,290.0,55,124,54,966,0,0,1,0,0,0,0,0,0,1335470.0,214182.0,60340.0,17589,149.0,1.0,579.0,0.0,34.887737,47.0,54.0,93.0,82.94886,13.303296,3.7478447,0.0,0.0,82.94886,0.0,0.0,12.765689
232,250000.0,22840832.0,0,14,1302,4204,473,1110,183,41,70,402,264.0,326,619,161,964,0,0,1,0,0,0,1,0,0,1335470.0,214182.0,60340.0,17589,93.0,5.0,300.2857,7.142857,37.702187,28.714285,11.5,33.785713,82.94886,13.303296,3.7478447,0.0,0.0,82.94886,0.0,0.0,12.429216
233,120000.0,22840832.0,0,1,51,164,15,38,8,0,4,25,232.0,17,18,2,992,0,0,0,0,0,1,0,0,0,1335470.0,214182.0,60340.0,17589,51.0,4.0,164.0,0.0,35.365852,25.0,2.0,15.0,82.94886,13.303296,3.7478447,0.0,0.0,82.94886,0.0,0.0,11.695247
234,118000.0,22840832.0,0,1,47,133,17,30,3,1,2,10,226.0,12,30,10,1000,1,0,0,0,0,0,0,0,0,1335470.0,214182.0,60340.0,17589,47.0,2.0,133.0,0.0,30.827068,10.0,10.0,17.0,82.94886,13.303296,3.7478447,0.0,0.0,82.94886,0.0,0.0,11.67844
235,110000.0,22840832.0,0,1,22,9,5,1,0,0,0,1,111.0,0,0,3,1000,0,0,0,0,1,0,0,1,0,1335470.0,214182.0,60340.0,17589,22.0,0.0,9.0,0.0,11.111111,1.0,3.0,5.0,82.94886,13.303296,3.7478447,0.0,3.7478447,0.0,0.0,13.303296,11.608235
236,5050000.0,41033000.0,0,9,946,3340,507,950,193,16,177,620,284.0,499,881,35,964,0,0,0,0,1,0,1,0,1,12699119.0,3289465.0,2777951.0,19683,105.111115,19.666666,371.1111,11.111111,51.077843,68.888885,3.8888888,56.333332,67.66896,17.528357,14.802685,17.528357,0.0,0.0,14.802685,0.0,15.434898
237,3833333.0,41033000.0,0,8,799,2618,321,679,147,7,96,411,259.0,306,456,61,989,0,0,0,0,1,0,1,0,0,12699119.0,3289465.0,2777951.0,19683,99.875,12.0,327.25,12.5,43.086327,51.375,7.625,40.125,67.66896,17.528357,14.802685,0.0,0.0,67.66896,0.0,0.0,15.1592455
238,3820000.0,41033000.0,0,11,1426,5643,808,1754,363,15,192,913,311.0,427,343,14,995,1,0,0,0,0,0,6,0,0,12699119.0,3289465.0,2777951.0,19683,129.63637,17.454546,513.0,54.545456,48.254475,83.0,1.2727273,73.454544,67.66896,17.528357,14.802685,0.0,0.0,67.66896,0.0,0.0,15.155761
239,2900000.0,41033000.0,0,11,1625,6213,1067,2098,422,47,85,687,338.0,1004,470,16,963,0,0,0,1,0,0,8,0,0,12699119.0,3289465.0,2777951.0,19683,147.72728,7.7272725,564.8182,72.72727,46.17737,62.454544,1.4545455,97.0,67.66896,17.528357,14.802685,0.0,0.0,67.66896,0.0,0.0,14.880221
240,2500000.0,41033000.0,0,8,762,2379,269,610,83,4,117,362,256.0,174,333,8,990,0,0,0,0,0,1,1,0,0,12699119.0,3289465.0,2777951.0,19683,95.25,14.625,297.375,12.5,44.22026,45.25,1.0,33.625,67.66896,17.528357,14.802685,0.0,0.0,67.66896,0.0,0.0,14.731801
241,2250000.0,41033000.0,0,10,1277,4110,499,1000,173,52,40,354,243.0,473,450,74,978,0,0,1,0,0,0,0,0,0,12699119.0,3289465.0,2777951.0,19683,127.7,4.0,411.0,0.0,33.99027,35.4,7.4,49.9,67.66896,17.528357,14.802685,0.0,0.0,67.66896,0.0,0.0,14.626441
242,1575000.0,41033000.0,0,8,782,1916,243,448,70,10,26,174,234.0,216,293,21,978,0,1,0,0,0,0,0,0,0,12699119.0,3289465.0,2777951.0,19683,97.75,3.25,239.5,0.0,32.150314,21.75,2.625,30.375,67.66896,17.528357,14.802685,0.0,0.0,67.66896,0.0,0.0,14.269766
243,1050000.0,41033000.0,0,6,385,1062,128,263,51,6,20,104,248.0,91,218,11,954,0,0,1,0,0,0,0,0,0,12699119.0,3289465.0,2777951.0,19683,64.166664,3.3333333,177.0,0.0,36.346516,17.333334,1.8333334,21.333334,67.66896,17.528357,14.802685,0.0,0.0,67.66896,0.0,0.0,13.864301
244,350000.0,41033000.0,0,8,711,2144,277,605,115,18,23,204,282.0,306,307,49,990,0,0,0,0,1,0,0,0,1,12699119.0,3289465.0,2777951.0,19683,88.875,2.875,268.0,0.0,38.479477,25.5,6.125,34.625,67.66896,17.528357,14.802685,17.528357,0.0,0.0,14.802685,0.0,12.765689
245,325000.0,41033000.0,0,7,520,1160,138,291,50,4,24,147,250.99998,180,260,6,983,0,0,0,0,0,1,0,0,0,12699119.0,3289465.0,2777951.0,19683,74.28571,3.4285715,165.71428,0.0,36.293102,21.0,0.85714287,19.714285,67.66896,17.528357,14.802685,0.0,0.0,67.66896,0.0,0.0,12.691581
246,255000.0,41033000.0,0,3,325,1040,146,245,35,1,55,139,236.0,151,267,9,983,1,0,0,0,0,0,0,0,0,12699119.0,3289465.0,2777951.0,19683,108.333336,18.333334,346.66666,0.0,42.98077,46.333332,3.0,48.666668,67.66896,17.528357,14.802685,0.0,0.0,67.66896,0.0,0.0,12.4490185
247,160000.0,41033000.0,0,2,202,616,73,144,34,6,10,50,234.0,40,124,20,964,0,1,0,0,0,0,0,0,0,12699119.0,3289465.0,2777951.0,19683,101.0,5.0,308.0,0.0,35.714287,25.0,10.0,36.5,67.66896,17.528357,14.802685,0.0,0.0,67.66896,0.0,0.0,11.982929
248,152000.0,41033000.0,0,3,187,524,53,129,22,1,12,55,246.0,54,88,2,959,0,0,0,0,0,1,0,0,0,12699119.0,3289465.0,2777951.0,19683,62.333332,4.0,174.66667,0.0,36.068703,18.333334,0.6666667,17.666666,67.66896,17.528357,14.802685,0.0,0.0,67.66896,0.0,0.0,11.931636
249,150000.0,41033000.0,0,2,147,581,82,149,33,6,8,60,256.0,77,93,17,986,0,0,0,0,1,0,0,0,1,12699119.0,3289465.0,2777951.0,19683,73.5,4.0,290.5,0.0,37.521515,30.0,8.5,41.0,67.66896,17.528357,14.802685,17.528357,0.0,0.0,14.802685,0.0,11.91839
250,5500000.0,42866000.0,0,10,1344,5201,727,1370,264,34,242,873,263.0,294,867,181,981,0,0,0,0,1,0,2,0,1,,,,23642,134.4,24.2,520.1,20.0,46.68333,87.3,18.1,72.7,,,,,,,,,15.520259
251,4833333.0,42866000.0,0,5,761,2962,439,862,146,31,39,302,291.0,292,369,192,978,0,1,0,0,0,0,3,0,1,,,,23642,152.2,7.8,592.4,60.0,40.074276,60.4,38.4,87.8,,,,,,,,,15.391047
252,3583333.0,42866000.0,0,8,921,3514,545,891,157,41,93,361,254.00002,246,743,200,984,0,0,0,0,1,0,1,0,1,,,,23642,115.125,11.625,439.25,12.5,40.096756,45.125,25.0,68.125,,,,,,,,,15.091804
253,3500000.0,42866000.0,0,15,1856,7520,1275,2281,405,86,160,790,303.0,755,882,412,968,1,0,0,0,0,0,5,0,0,,,,23642,123.73333,10.666667,501.33334,33.333332,44.388298,52.666668,27.466667,85.0,,,,,,,,,15.068274
