,year,month,prccem,ipcem,prcpet,rresc,rnonc,ip,rdefs,milemp,gprc,gcem,gprcpet,gres,gnon,gip,gdefs,gmilemp,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
235,1983,8,1013.0,1.1494,92.1,127708.0,152150.0,87.6,1.6734,2115.0,0.015920734,0.056002483,0.0,0.026646238,0.0011113633,0.04434794,5.9770275e-05,0.00094607385,0,0,0,0,0,0,0,1,0,0,0,0
236,1983,9,1018.0,1.1289,92.1,129306.0,154876.0,90.1,1.6749,2123.0,0.004923693,-0.017996311,0.0,0.012435281,0.01775792,0.028139167,0.00089598336,0.0037753703,0,0,0,0,0,0,0,0,1,0,0,0
237,1983,10,1015.0,1.1389,92.1,132180.0,149779.0,90.0,1.6749,2120.0,-0.0029513056,0.008819168,0.0,0.021982942,-0.03346392,-0.0011104774,0.0,-0.001414094,0,0,0,0,0,0,0,0,0,1,0,0
238,1983,11,997.0,0.93573,92.1,135928.0,155573.0,88.7,1.678,2126.0,-0.01789312,-0.19649124,0.0,0.027960705,0.0379542,-0.014549815,0.0018490973,0.0028261913,0,0,0,0,0,0,0,0,0,0,1,0
239,1983,12,992.0,0.62103,92.0,136108.0,157977.0,87.9,1.6787,2124.0,-0.0050276625,-0.4099476,-0.0010863496,0.0013233544,0.015334378,-0.009060033,0.00041707448,-0.00094117655,0,0,0,0,0,0,0,0,0,0,0,1
240,1984,1,987.0,0.58128,92.1,137704.0,154985.0,90.0,1.6787,2130.0,-0.005053068,-0.06614679,0.0010863496,0.011657766,-0.019121114,0.023609849,0.0,0.0028208764,1,0,0,0,0,0,0,0,0,0,0,0
241,1984,2,1009.0,0.76309,92.1,143814.0,159996.0,91.6,1.6802,2135.0,0.02204498,0.27214345,0.0,0.043414343,0.031820476,0.017621584,0.00089315587,0.002344667,0,1,0,0,0,0,0,0,0,0,0,0
242,1984,3,1035.0,0.81526,92.1,145158.0,161318.0,92.0,1.6812,2140.0,0.025441686,0.06613107,0.0,0.009302006,0.008228757,0.004357322,0.000595018,0.0023391824,0,0,1,0,0,0,0,0,0,0,0,0
243,1984,4,1025.0,1.0202,91.9,142252.0,161495.0,91.3,1.6812,2138.0,-0.009708814,0.2242469,-0.0021738808,-0.020222671,0.0010966102,-0.007637756,0.0,-0.00093501643,0,0,0,1,0,0,0,0,0,0,0,0
244,1984,5,1042.0,1.1338,91.9,144891.0,163873.0,91.5,1.6834,2141.0,0.01644933,0.10557615,0.0,0.018381603,0.014617555,0.0021881512,0.001307738,0.001402197,0,0,0,0,1,0,0,0,0,0,0,0
245,1984,6,1031.0,1.2494,91.8,144867.0,165466.0,94.6,1.6831,2143.0,-0.010612738,0.097088605,-0.001088715,-0.00016565548,0.009673998,0.033318486,-0.00017825622,0.0009337069,0,0,0,0,0,1,0,0,0,0,0,0
246,1984,7,1033.0,1.1954,91.7,144896.0,164464.0,92.3,1.6831,2142.0,0.0019379851,-0.044182595,-0.0010899849,0.00020016359,-0.006074034,-0.024613285,0.0,-0.00046674447,0,0,0,0,0,0,1,0,0,0,0,0
247,1984,8,1039.0,1.2754,91.5,145427.0,166213.0,95.2,1.6827,2144.0,0.005791522,0.06477903,-0.0021833738,0.0036579987,0.010578397,0.030935735,-0.00023765356,0.0009332712,0,0,0,0,0,0,0,1,0,0,0,0
248,1984,9,1035.0,1.2063,91.4,146105.0,167446.0,96.1,1.685,2138.0,-0.0038572855,-0.05570205,-0.0010934771,0.0046512987,0.007390813,0.00940939,0.001365861,-0.0028024307,0,0,0,0,0,0,0,0,1,0,0,0
249,1984,10,1033.0,1.1751,91.3,146236.0,167769.0,94.6,1.685,2138.0,-0.0019342366,-0.026204616,-0.0010946741,0.00089621375,0.001927122,-0.01573184,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
250,1984,11,1040.0,1.0304,89.4,144560.0,169763.0,93.3,1.6896,2141.0,0.006753523,-0.13140611,-0.021030122,-0.011527109,0.011815313,-0.01383732,0.0027262792,0.001402197,0,0,0,0,0,0,0,0,0,0,1,0
251,1984,12,1048.0,0.74067,88.6,144303.0,168225.0,91.2,1.6909,2138.0,0.007662873,-0.33014718,-0.008988859,-0.0017793907,-0.009100977,-0.022765277,0.0007691036,-0.001402197,0,0,0,0,0,0,0,0,0,0,0,1
252,1985,1,1042.0,0.58802,86.1,143052.0,171980.0,92.1,1.6909,2146.0,-0.005741643,-0.2307942,-0.028622447,-0.008707055,0.022075823,0.009820063,0.0,0.0037348317,1,0,0,0,0,0,0,0,0,0,0,0
253,1985,2,1048.0,0.66389,83.9,142841.0,172849.0,95.1,1.6934,2147.0,0.005741643,0.121355474,-0.025883762,-0.001476077,0.00504019,0.032054026,0.0014774444,0.00046587468,0,1,0,0,0,0,0,0,0,0,0,0
254,1985,3,1056.0,0.90269,83.9,146643.0,177977.0,94.1,1.6943,2148.0,0.0076045995,0.30726272,0.0,0.026268939,0.029235948,-0.010570923,0.0005313517,0.00046565774,0,0,1,0,0,0,0,0,0,0,0,0
255,1985,4,1052.0,1.0951,84.2,146698.0,178237.0,93.2,1.6943,2148.0,-0.003795071,0.19322182,0.0035692533,0.0003749902,0.0014597969,-0.009610342,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
256,1985,5,1067.0,1.1728,84.7,145621.0,182316.0,93.1,1.6961,2149.0,0.014157858,0.06854828,0.0059206807,-0.0073686955,0.02262732,-0.0010735211,0.0010617869,0.000465441,0,0,0,0,1,0,0,0,0,0,0,0
257,1985,6,1062.0,1.2526,84.6,143612.0,181306.0,95.4,1.6988,2151.0,-0.0046970495,0.06582735,-0.001181317,-0.013892137,-0.005555234,0.024404427,0.0015906047,0.00093023264,0,0,0,0,0,1,0,0,0,0,0,0
258,1985,7,1051.0,1.2102,84.4,143209.0,180695.0,92.5,1.6988,2156.0,-0.010411831,-0.03443576,-0.002366829,-0.0028101169,-0.0033756844,-0.03086995,0.0,0.0023218028,0,0,0,0,0,0,1,0,0,0,0,0
259,1985,8,1053.0,1.2551,83.7,144915.0,179714.0,95.9,1.7042,2157.0,0.0019011413,0.036429666,-0.008328479,0.011842262,-0.0054438286,0.03609735,0.0031737091,0.00046371436,0,0,0,0,0,0,0,1,0,0,0,0
260,1985,9,1048.0,1.2306,83.9,146210.0,181340.0,97.2,1.7036,2151.0,-0.0047596474,-0.019713406,0.0023866906,0.008896581,0.009007024,0.013464682,-0.0003521218,-0.0027855171,0,0,0,0,0,0,0,0,1,0,0,0
261,1985,10,1043.0,1.1958,84.3,146962.0,179023.0,95.2,1.7036,2151.0,-0.00478241,-0.028686482,0.0047562695,0.0051301057,-0.012859433,-0.02079077,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
262,1985,11,1034.0,0.91457,84.7,148060.0,180264.0,94.7,1.7023,2153.0,-0.0086664,-0.26811668,0.0047336644,0.0074435472,0.0069081536,-0.005265942,-0.0007634379,0.0009293681,0,0,0,0,0,0,0,0,0,0,1,0
263,1985,12,1041.0,0.71801,85.1,151364.0,182505.0,94.3,1.7022,2150.0,0.0067470134,-0.24197048,0.004711452,0.022069935,0.012355126,-0.004232746,-5.8685495e-05,-0.0013943763,0,0,0,0,0,0,0,0,0,0,0,1
264,1986,1,1050.0,0.67,84.3,155230.0,185590.0,95.2,1.7022,2157.0,0.008608375,-0.06920577,-0.009445117,0.025220357,0.01676237,0.009498687,0.0,0.0032505253,1,0,0,0,0,0,0,0,0,0,0,0
265,1986,2,1046.0,0.68915,66.7,158478.0,183655.0,96.2,1.7021,2160.0,-0.0038167986,0.028181182,-0.234177,0.020707894,-0.010480942,0.010449416,-5.8758975e-05,0.0013898542,0,1,0,0,0,0,0,0,0,0,0,0
266,1986,3,1044.0,0.87893,48.2,160554.0,177345.0,94.2,1.7046,2160.0,-0.0019138762,0.2432463,-0.32484588,0.013014552,-0.03496201,-0.021009177,0.0014676598,0.0,0,0,1,0,0,0,0,0,0,0,0,0
267,1986,4,1050.0,1.1,41.0,162307.0,179063.0,93.7,1.7046,2150.0,0.0057306746,0.22436026,-0.16178697,0.010859269,0.009640711,-0.0053219926,0.0,-0.0046403795,0,0,0,1,0,0,0,0,0,0,0,0
268,1986,5,1038.0,1.1189,40.0,165601.0,175261.0,93.2,1.7096,2150.0,-0.0114943795,0.017035807,-0.024692612,0.020091677,-0.021461409,-0.0053504677,0.0029289431,0.0,0,0,0,0,1,0,0,0,0,0,0,0
269,1986,6,1033.0,1.2324,41.0,168921.0,174744.0,95.7,1.7117,2143.0,-0.0048285946,0.09661743,0.024692612,0.01984987,-0.0029542455,0.026470577,0.0012275984,-0.0032611256,0,0,0,0,0,1,0,0,0,0,0,0
270,1986,7,1026.0,1.182,37.2,171967.0,175269.0,93.5,1.7117,2150.0,-0.006799443,-0.041755486,-0.097263284,0.017871449,0.0029998908,-0.02325683,0.0,0.0032611256,0,0,0,0,0,0,1,0,0,0,0,0
271,1986,8,1024.0,1.2458,36.0,171850.0,175837.0,96.7,1.7157,2161.0,-0.0019512201,0.052569956,-0.032789845,-0.00068059465,0.0032354929,0.033651933,0.0023341714,0.0051032356,0,0,0,0,0,0,0,1,0,0,0,0
272,1986,9,1027.0,1.1986,42.5,173031.0,176445.0,97.1,1.7148,2169.0,0.0029254043,-0.038623653,0.16598514,0.006848766,0.0034517834,0.0041279886,-0.00052472245,0.0036951543,0,0,0,0,0,0,0,0,1,0,0,0
273,1986,10,1027.0,1.225,42.1,175706.0,178717.0,96.8,1.7148,2177.0,0.0,0.02178661,-0.009456372,0.015341374,0.012794336,-0.0030943337,0.0,0.0036815505,0,0,0,0,0,0,0,0,0,1,0,0
274,1986,11,1018.0,0.9703,41.9,175428.0,173609.0,95.9,1.7128,2181.0,-0.008802013,-0.23309082,-0.004761841,-0.0015834414,-0.028997906,-0.009341028,-0.0011669825,0.001835705,0,0,0,0,0,0,0,0,0,0,1,0
275,1986,12,992.0,0.76218,42.0,174750.0,174535.0,95.2,1.7135,2178.0,-0.025872089,-0.24142261,0.002383755,-0.0038723212,0.0053196503,-0.007326088,0.00040860224,-0.0013764628,0,0,0,0,0,0,0,0,0,0,0,1
276,1987,1,1001.0,0.64638,50.4,172156.0,172198.0,95.3,1.7135,2179.0,0.009031672,-0.16479513,0.1823216,-0.014955339,-0.013480317,0.0010499329,0.0,0.00045903146,1,0,0,0,0,0,0,0,0,0,0,0
277,1987,2,1008.0,0.70171,52.4,169698.0,174629.0,98.5,1.715,2172.0,0.006968669,0.082132615,0.038915414,-0.014380656,0.014018746,0.033026706,0.0008750244,-0.0032176538,0,1,0,0,0,0,0,0,0,0,0,0
278,1987,3,1012.0,0.88107,52.3,171679.0,172046.0,98.0,1.7163,2168.0,0.0039604013,0.2276169,-0.001910264,0.011606067,-0.014901841,-0.0050890697,0.0007577171,-0.0018433185,0,0,1,0,0,0,0,0,0,0,0,0
279,1987,4,1008.0,1.0723,53.2,172451.0,172539.0,96.9,1.7163,2158.0,-0.0039604013,0.19642402,0.017062055,0.004486684,0.002861415,-0.011287944,0.0,-0.0046232166,0,0,0,1,0,0,0,0,0,0,0,0
280,1987,5,1012.0,1.1399,54.7,171809.0,175127.0,97.5,1.7189,2153.0,0.0039604013,0.061134677,0.027805313,-0.0037297434,0.014888127,0.0061728433,0.001513714,-0.0023196484,0,0,0,0,1,0,0,0,0,0,0,0
281,1987,6,1012.0,1.2361,56.4,169802.0,172618.0,101.7,1.7202,2151.0,0.0,0.08102071,0.030605461,-0.011750342,-0.014430365,0.042174894,0.0007559986,-0.0009293681,0,0,0,0,0,1,0,0,0,0,0,0
282,1987,7,1011.0,1.2226,59.8,169131.0,177167.0,99.1,1.7202,2158.0,-0.0009886308,-0.010981503,0.058536462,-0.00395949,0.02601173,-0.025897847,0.0,0.0032490166,0,0,0,0,0,0,1,0,0,0,0,0
283,1987,8,1011.0,1.2045,61.1,168988.0,177867.0,103.1,1.7229,2167.0,0.0,-0.014915215,0.021506192,-0.0008458561,0.0039432896,0.03956995,0.0015684069,0.0041618557,0,0,0,0,0,0,0,1,0,0,0,0
284,1987,9,1011.0,1.2311,57.8,170513.0,181700.0,103.5,1.722,2174.0,0.0,0.02184354,-0.05552308,0.008983834,0.021320896,0.0038722365,-0.00052252907,0.0032250662,0,0,0,0,0,0,0,0,1,0,0,0
285,1987,10,1010.0,1.266,56.9,172265.0,178722.0,103.7,1.722,2172.0,-0.0009896092,0.0279543,-0.015693394,0.010222449,-0.01652545,0.0019304731,0.0,-0.00092038664,0,0,0,0,0,0,0,0,0,1,0,0
286,1987,11,1009.0,1.0326,56.6,172356.0,180987.0,102.0,1.7203,2174.0,-0.0009905895,-0.20378241,-0.0052864095,0.0005281164,0.012593679,-0.016529273,-0.0009877372,0.00092038664,0,0,0,0,0,0,0,0,0,0,1,0
287,1987,12,1006.0,0.76509,54.1,173406.0,181307.0,100.8,1.7195,2167.0,-0.0029776697,-0.29984176,-0.0451748,0.0060735606,0.0017665216,-0.011834428,-0.0004651512,-0.0032250662,0,0,0,0,0,0,0,0,0,0,0,1
288,1988,1,1007.0,0.55372,50.1,171740.0,173367.0,102.4,1.7195,2166.0,0.000993542,-0.3233343,-0.07681318,-0.00965396,-0.044780992,0.015748342,0.0,-0.00046157397,1,0,0,0,0,0,0,0,0,0,0,0
289,1988,2,1015.0,0.5869,49.7,169335.0,173770.0,104.7,1.7178,2162.0,0.007912999,0.0581953,-0.008016029,-0.014102704,0.002321851,0.022212362,-0.0009891046,-0.0018484293,0,1,0,0,0,0,0,0,0,0,0,0
290,1988,3,1011.0,0.90309,47.2,174497.0,179279.0,103.6,1.7177,2142.0,-0.0039486727,0.43096778,-0.05161104,0.030028548,0.031210667,-0.010561774,-5.822535e-05,-0.009293747,0,0,1,0,0,0,0,0,0,0,0,0
291,1988,4,1016.0,1.0537,49.1,175477.0,177575.0,103.0,1.7177,2108.0,0.004933409,0.15424082,0.039465096,0.0056004305,-0.009550197,-0.005808327,0.0,-0.016000342,0,0,0,1,0,0,0,0,0,0,0,0
292,1988,5,1023.0,1.1722,51.5,174818.0,178426.0,103.2,1.7174,2100.0,0.006866138,0.10657454,0.047722805,-0.0037625474,0.0047808946,0.0019398353,-0.0001746964,-0.003802286,0,0,0,0,1,0,0,0,0,0,0,0
293,1988,6,1017.0,1.2952,50.6,174204.0,179642.0,106.4,1.7166,2104.0,-0.00588237,0.099782825,-0.017630262,-0.0035184065,0.006792032,0.030536767,-0.00046593684,0.0019029501,0,0,0,0,0,1,0,0,0,0,0,0
294,1988,7,1015.0,1.156,45.7,173893.0,178994.0,104.3,1.7166,2111.0,-0.0019685046,-0.11369933,-0.10185323,-0.0017868588,-0.0036136957,-0.0199342,0.0,0.003321474,0,0,0,0,0,0,1,0,0,0,0,0
295,1988,8,1014.0,1.2296,45.0,174545.0,175978.0,108.6,1.7149,2122.0,-0.0009857073,0.06172309,-0.015435825,0.0037424206,-0.0169933,0.040400002,-0.0009907765,0.0051972712,0,0,0,0,0,0,0,1,0,0,0,0
296,1988,9,1009.0,1.2296,42.6,175196.0,177680.0,108.8,1.7155,2138.0,-0.0049431636,0.0,-0.054808274,0.0037227592,0.009625193,0.0018399691,0.000349802,0.007511772,0,0,0,0,0,0,0,0,1,0,0,0
297,1988,10,1007.0,1.2471,39.3,176587.0,175160.0,107.9,1.7155,2130.0,-0.0019841276,0.014131977,-0.08062972,0.007908326,-0.014284338,-0.008306476,0.0,-0.003748833,0,0,0,0,0,0,0,0,0,1,0,0
298,1988,11,1006.0,1.0273,39.2,177390.0,178000.0,106.5,1.7168,2130.0,-0.000993542,-0.19388685,-0.0025477333,0.004537026,0.016083708,-0.013059901,0.00075749634,0.0,0,0,0,0,0,0,0,0,0,0,1,0
299,1988,12,1006.0,0.82289,44.3,177458.0,185450.0,105.5,1.7151,2122.0,0.0,-0.22186677,0.1223079,0.0003832627,0.041001752,-0.009434032,-0.0009906609,-0.0037629395,0,0,0,0,0,0,0,0,0,0,0,1
300,1989,1,1007.0,0.70233,49.7,175363.0,181392.0,106.3,1.7151,2124.0,0.000993542,-0.15841915,0.11502029,-0.01187585,-0.022124868,0.007554361,0.0,0.00094206317,1,0,0,0,0,0,0,0,0,0,0,0
301,1989,2,1002.0,0.65215,50.3,171328.0,176484.0,108.2,1.7118,2123.0,-0.004977611,-0.074128814,0.012000114,-0.023278262,-0.027430214,0.017716024,-0.0019259808,-0.00047092067,0,1,0,0,0,0,0,0,0,0,0,0
302,1989,3,1002.0,0.83809,53.9,171693.0,174283.0,107.2,1.7121,2116.0,0.0,0.25085095,0.06912544,0.0021281503,-0.012549806,-0.009285118,0.00017526784,-0.0033026687,0,0,1,0,0,0,0,0,0,0,0,0
303,1989,4,1012.0,1.0822,58.9,171715.0,172274.0,107.9,1.7121,2110.0,0.009930568,0.25562584,0.08871061,0.00012812747,-0.011594182,0.006508666,0.0,-0.0028395664,0,0,0,1,0,0,0,0,0,0,0,0
304,1989,5,1012.0,1.1061,59.5,169085.0,179373.0,106.5,1.7128,2111.0,0.0,0.021844229,0.010135196,-0.015434579,0.040381204,-0.013059901,0.00040876927,0.0004738214,0,0,0,0,1,0,0,0,0,0,0,0
305,1989,6,1012.0,1.2168,58.3,166863.0,178363.0,110.0,1.7133,2115.0,0.0,0.09538416,-0.020374233,-0.01322843,-0.005646637,0.032335382,0.00029185592,0.0018930436,0,0,0,0,0,1,0,0,0,0,0,0
306,1989,7,1012.0,1.1555,59.9,166950.0,176490.0,106.0,1.7133,2116.0,0.0,-0.05169124,0.02707445,0.00052124995,-0.010556582,-0.037041273,0.0,0.0004727015,0,0,0,0,0,0,1,0,0,0,0,0
307,1989,8,1009.0,1.2847,53.5,164461.0,181205.0,110.5,1.7145,,-0.0029688296,0.10599206,-0.11299488,-0.015020906,0.02636477,0.041576426,0.00070013467,,0,0,0,0,0,0,0,1,0,0,0,0
308,1989,9,1016.0,1.1951,56.2,162946.0,182793.0,110.9,,,0.006913608,-0.072295435,0.049235117,-0.009254603,0.008725378,0.0036133872,,,0,0,0,0,0,0,0,0,1,0,0,0
309,1989,10,1017.0,1.2739,57.6,163195.0,178832.0,109.2,,,0.0009837679,0.063853264,0.024605772,0.0015269472,-0.021907547,-0.015447873,,,0,0,0,0,0,0,0,0,0,1,0,0
310,1989,11,1016.0,,57.6,163079.0,182570.0,107.7,,,-0.0009837679,,0.0,-0.00071105885,0.020686844,-0.0138314795,,,0,0,0,0,0,0,0,0,0,0,1,0
311,1989,12,1017.0,,59.8,163180.0,182283.0,106.8,,,0.0009837679,,0.037483107,0.00061914005,-0.0015732367,-0.008391601,,,0,0,0,0,0,0,0,0,0,0,0,1
