,respond,gift,resplast,weekslast,propresp,mailsyear,giftlast,avggift
1009,1,10,0,51.285713,0.555556,2.25,10,10.0
1010,1,10,0,26.142857,0.555556,2.25,10,10.0
1011,1,10,1,13.142858,0.555556,2.25,10,10.0
1012,1,15,0,51.285713,0.444444,2.25,10,11.25
1013,1,10,1,13.142858,0.555556,2.25,10,10.0
1014,0,0,1,13.142858,0.666667,2.25,10,10.0
1015,0,0,0,65.42857,0.444444,2.25,10,10.0
1016,1,10,0,26.142857,0.625,2.0,10,10.0
1017,1,10,0,51.285713,0.555556,2.25,10,10.0
1018,0,0,1,13.142858,0.75,2.0,10,9.166667
1019,1,10,1,13.142858,0.555556,2.25,10,10.0
1020,1,10,1,13.142858,0.625,2.0,10,10.0
1021,0,0,1,13.142858,0.625,2.0,10,10.0
1022,1,15,0,26.142857,0.375,2.0,15,15.0
1023,1,10,1,13.142858,0.5,2.0,10,10.0
1024,1,10,0,26.142857,0.555556,2.25,10,10.0
1025,0,0,1,26.142857,0.666667,2.25,10,10.0
1026,1,10,0,26.142857,0.5,2.0,10,10.0
1027,0,0,0,51.285713,0.333333,2.25,25,20.0
1028,0,0,0,51.285713,0.333333,2.25,20,20.0
1029,1,10,1,13.142858,0.5,2.0,10,10.0
1030,1,10,1,13.142858,0.625,2.0,10,10.0
1031,1,10,0,26.142857,0.555556,2.25,10,10.0
1032,0,0,1,13.142858,0.666667,2.25,10,9.166667
1033,0,0,0,103.85714,0.333333,2.25,15,18.333334
1034,0,0,0,51.285713,0.555556,2.25,10,10.0
1035,1,10,0,51.285713,0.444444,2.25,10,10.0
1036,0,0,0,77.14286,0.555556,2.25,10,10.0
1037,1,10,0,51.285713,0.5,2.0,10,10.0
1038,1,10,0,51.285713,0.5,2.0,10,10.0
1039,0,0,1,13.142858,0.5,2.0,10,12.5
1040,0,0,0,65.42857,0.222222,2.25,25,25.0
1041,1,10,0,26.142857,0.5,2.0,10,10.0
1042,0,0,0,195.0,0.222222,2.25,25,25.0
1043,1,10,0,51.285713,0.333333,2.25,10,10.0
1044,1,10,0,103.85714,0.375,2.0,10,10.0
1045,0,0,0,65.42857,0.444444,2.25,15,12.5
1046,0,0,0,143.0,0.222222,2.25,25,25.0
1047,1,10,0,26.142857,0.444444,2.25,10,10.0
1048,0,0,0,65.42857,0.333333,2.25,25,16.666666
1049,1,10,0,103.85714,0.5,2.0,10,10.0
1050,0,0,0,129.14285,0.111111,2.25,50,50.0
1051,0,0,0,51.285713,0.25,2.0,25,25.0
1052,0,0,0,26.142857,0.5,2.0,10,10.0
1053,0,0,0,51.285713,0.444444,2.25,15,13.75
1054,1,10,0,51.285713,0.5,2.0,10,10.0
1055,0,0,0,65.42857,0.555556,2.25,10,10.0
1056,1,10,0,51.285713,0.444444,2.25,10,10.0
1057,1,15,0,51.285713,0.375,2.0,15,13.333333
1058,0,0,0,103.85714,0.375,2.0,10,13.333333
1059,1,10,0,26.142857,0.555556,2.25,10,9.0
1060,1,15,0,168.42857,0.25,2.0,10,12.5
1061,1,10,0,26.142857,0.75,2.0,10,7.0
1062,1,10,0,77.14286,0.5,2.0,10,10.0
1063,0,0,0,51.285713,0.5,2.0,10,10.0
1064,0,0,0,51.285713,0.5,2.0,10,10.0
1065,1,20,0,103.85714,0.222222,2.25,20,15.0
1066,0,0,0,39.285713,0.625,2.0,10,10.0
1067,0,0,0,143.0,0.222222,2.25,25,25.0
1068,1,10,0,77.14286,0.444444,2.25,10,10.0
1069,0,0,0,77.14286,0.555556,2.25,10,10.0
1070,0,0,1,13.142858,0.333333,2.25,25,18.333334
1071,0,0,1,13.142858,0.5,2.0,10,10.0
1072,0,0,0,51.285713,0.333333,2.25,10,8.333333
1073,0,0,0,51.285713,0.333333,2.25,10,10.0
1074,0,0,0,26.142857,0.333333,2.25,10,10.0
1075,1,10,0,103.85714,0.222222,2.25,10,10.0
1076,0,0,0,51.285713,0.333333,2.25,10,10.0
1077,0,0,0,51.285713,0.333333,2.25,10,10.0
1078,1,10,0,143.0,0.222222,2.25,10,10.0
1079,0,0,0,26.142857,0.75,2.0,5,5.0
1080,0,0,0,129.14285,0.333333,2.25,10,10.0
1081,0,0,0,65.42857,0.333333,2.25,10,10.0
1082,0,0,0,120.14286,0.222222,2.25,15,15.0
1083,0,0,0,65.42857,0.333333,2.25,10,10.0
1084,0,0,0,129.14285,0.333333,2.25,10,10.0
1085,0,0,0,51.285713,0.444444,2.25,10,7.5
1086,1,10,0,103.85714,0.25,2.0,10,10.0
1087,0,0,0,103.85714,0.333333,2.25,10,10.0
1088,0,0,0,143.0,0.25,2.0,10,10.0
1089,0,0,0,129.14285,0.222222,2.25,15,15.0
1090,0,0,0,51.285713,0.333333,2.25,10,10.0
1091,0,0,0,103.85714,0.333333,2.25,10,10.0
1092,0,0,0,168.42857,0.222222,2.25,15,15.0
1093,0,0,0,26.142857,0.375,2.0,10,10.0
1094,0,0,0,77.14286,0.333333,2.25,10,10.0
1095,0,0,0,103.85714,0.333333,2.25,10,10.0
1096,1,10,1,13.142858,0.25,2.0,10,10.0
1097,0,0,1,13.142858,0.375,2.0,10,10.0
1098,0,0,1,13.142858,0.375,2.0,10,10.0
1099,0,0,0,103.85714,0.333333,2.25,10,10.0
1100,0,0,0,103.85714,0.333333,2.25,10,10.0
1101,1,10,0,129.14285,0.222222,2.25,10,10.0
1102,0,0,0,51.285713,0.555556,2.25,5,6.0
1103,0,0,0,65.42857,0.333333,2.25,10,10.0
1104,0,0,0,65.42857,0.333333,2.25,10,10.0
1105,0,0,0,143.0,0.333333,2.25,10,10.0
1106,0,0,0,103.85714,0.333333,2.25,10,10.0
1107,0,0,0,26.142857,0.333333,2.25,10,10.0
1108,0,0,0,65.42857,0.333333,2.25,10,10.0
1109,0,0,0,26.142857,0.25,2.0,10,15.0
1110,1,10,1,13.142858,0.625,2.0,10,10.0
1111,0,0,0,103.85714,0.222222,2.25,10,12.5
1112,0,0,0,103.85714,0.111111,2.25,25,25.0
1113,0,0,0,129.14285,0.333333,2.25,5,8.333333
1114,0,0,0,51.285713,0.333333,2.25,10,8.333333
1115,1,5,0,26.142857,0.444444,2.25,5,5.0
1116,0,0,0,26.142857,0.444444,2.25,10,6.25
1117,0,0,0,103.85714,0.222222,2.25,10,12.5
1118,0,0,0,129.14285,0.111111,2.25,25,25.0
1119,0,0,0,143.0,0.333333,2.25,10,10.0
1120,0,0,0,143.0,0.333333,2.25,10,8.333333
1121,0,0,0,26.142857,0.625,2.0,5,5.0
1122,1,5,0,26.142857,0.444444,2.25,5,5.0
1123,1,5,1,13.142858,0.444444,2.25,5,5.0
1124,0,0,0,103.85714,0.111111,2.25,25,25.0
1125,0,0,0,120.14286,0.111111,2.25,25,25.0
1126,0,0,0,103.85714,0.111111,2.25,25,25.0
1127,0,0,0,129.14285,0.222222,2.25,10,12.5
1128,1,10,0,129.14285,0.222222,2.25,10,7.5
1129,0,0,0,143.0,0.333333,2.25,10,10.0
1130,1,2,1,13.142858,0.875,2.0,2,3.5
1131,0,0,0,26.142857,0.5,2.0,7,7.0
1132,0,0,0,143.0,0.333333,2.25,10,10.0
1133,0,0,0,143.0,0.333333,2.25,10,10.0
1134,1,5,0,26.142857,0.555556,2.25,5,5.0
1135,0,0,0,143.0,0.333333,2.25,10,10.0
1136,0,0,1,13.142858,0.666667,2.25,5,5.0
1137,0,0,0,51.285713,0.333333,2.25,10,10.0
1138,0,0,0,51.285713,0.333333,2.25,10,8.333333
1139,0,0,0,51.285713,0.444444,2.25,7,7.0
1140,0,0,0,26.142857,0.625,2.0,5,5.0
1141,0,0,0,65.42857,0.444444,2.25,10,6.75
1142,1,5,0,51.285713,0.555556,2.25,5,4.4
1143,0,0,1,13.142858,0.5,2.0,5,6.25
1144,0,0,0,51.285713,0.222222,2.25,10,12.5
1145,0,0,0,103.85714,0.222222,2.25,15,12.5
1146,0,0,0,103.85714,0.444444,2.25,5,7.5
1147,1,5,1,13.142858,0.555556,2.25,5,5.0
1148,0,0,0,26.142857,0.5,2.0,10,10.0
1149,0,0,0,65.42857,0.333333,2.25,10,10.0
1150,0,0,0,26.142857,0.777778,2.25,5,5.0
1151,0,0,0,143.0,0.222222,2.25,10,17.5
1152,0,0,0,51.285713,0.25,2.0,15,12.5
1153,1,10,0,51.285713,0.444444,2.25,7,7.25
1154,0,0,0,103.85714,0.555556,2.25,7,7.599998
1155,0,0,1,13.142858,0.5,2.0,7,9.25
1156,1,10,0,51.285713,0.555556,2.25,5,5.4
1157,0,0,1,13.142858,0.875,2.0,2,4.8333335
1158,1,10,0,26.142857,0.375,2.0,10,8.333333
1159,0,0,1,13.142858,0.444444,2.25,10,8.75
1160,1,5,1,39.285713,0.777778,2.25,5,5.0
1161,0,0,0,143.0,0.222222,2.25,25,17.5
1162,0,0,0,77.14286,0.3,2.5,10,11.666667
1163,0,0,1,13.142858,0.375,2.0,10,11.666667
1164,0,0,0,120.14286,0.333333,2.25,10,11.666667
1165,0,0,0,103.85714,0.222222,2.25,15,17.5
1166,1,10,0,51.285713,0.375,2.0,10,10.0
1167,0,0,0,51.285713,0.444444,2.25,10,10.0
1168,0,0,0,129.14285,0.111111,2.25,25,25.0
1169,0,0,0,77.14286,0.5,2.0,10,10.0
1170,1,10,0,77.14286,0.333333,2.25,10,10.0
1171,1,10,0,26.142857,0.333333,2.25,10,8.333333
1172,0,0,1,13.142858,0.5,2.0,10,10.0
1173,1,5,1,13.142858,0.875,2.0,5,5.0
1174,0,0,0,51.285713,0.444444,2.25,10,10.0
1175,0,0,0,129.14285,0.333333,2.25,10,13.333333
1176,1,10,0,65.42857,0.375,2.0,10,10.0
1177,1,10,0,51.285713,0.375,2.0,10,10.0
1178,0,0,0,26.142857,0.25,2.0,25,20.0
1179,1,10,1,13.142858,0.333333,2.25,10,10.0
1180,1,10,0,51.285713,0.375,2.0,10,10.0
1181,1,10,0,51.285713,0.375,2.0,10,10.0
1182,1,10,0,65.42857,0.375,2.0,10,10.0
1183,1,10,0,129.14285,0.333333,2.25,10,10.0
1184,1,10,0,77.14286,0.333333,2.25,10,10.0
1185,0,0,0,103.85714,0.333333,2.25,10,11.666667
1186,0,0,0,143.0,0.222222,2.25,10,17.5
1187,0,0,0,51.285713,0.555556,2.25,5,6.0
1188,1,5,0,103.85714,0.444444,2.25,5,6.75
1189,0,0,0,51.285713,0.444444,2.25,10,7.5
1190,0,0,1,13.142858,0.444444,2.25,10,8.75
1191,0,0,1,13.142858,0.5,2.0,10,8.5
1192,1,3,0,26.142857,0.5,2.0,10,7.5
1193,1,5,0,51.285713,0.555556,2.25,5,5.4
1194,1,5,1,13.142858,0.75,2.0,3,3.6666667
1195,1,10,1,13.142858,0.555556,2.25,5,4.4
1196,1,10,0,65.42857,0.333333,2.25,10,10.0
1197,1,5,0,26.142857,0.75,2.0,5,4.3333335
1198,0,0,0,26.142857,0.444444,2.25,10,8.75
1199,0,0,0,120.14286,0.333333,2.25,10,10.0
1200,0,0,0,65.42857,0.375,2.0,5,8.333333
1201,0,0,0,103.85714,0.222222,2.25,15,15.0
1202,0,0,0,51.285713,0.333333,2.25,10,10.0
1203,0,0,0,26.142857,0.333333,2.25,10,10.0
1204,0,0,0,103.85714,0.222222,2.25,15,17.5
1205,1,10,1,13.142858,0.555556,2.25,5,5.0
1206,1,10,1,13.142858,0.333333,2.25,10,8.333333
1207,0,0,0,65.42857,0.333333,2.25,15,11.666667
1208,0,0,0,26.142857,0.75,2.0,5,5.0
1209,0,0,0,26.142857,0.333333,2.25,10,10.0
1210,0,0,1,13.142858,0.777778,2.25,5,5.0
1211,0,0,0,143.0,0.222222,2.25,25,17.5
1212,0,0,0,26.142857,0.375,2.0,10,8.333333
1213,0,0,1,13.142858,0.25,2.0,20,17.5
1214,1,15,0,143.0,0.222222,2.25,10,10.0
1215,0,0,0,65.42857,0.444444,2.25,10,8.75
1216,1,10,0,103.85714,0.111111,2.25,25,25.0
1217,0,0,0,120.14286,0.222222,2.25,10,17.5
1218,1,5,1,13.142858,0.666667,2.25,5,5.0
1219,0,0,0,51.285713,0.333333,2.25,15,11.666667
1220,0,0,0,26.142857,0.375,2.0,15,11.666667
1221,0,0,1,13.142858,0.555556,2.25,5,7.0
1222,0,0,0,129.14285,0.333333,2.25,10,11.666667
1223,1,10,1,13.142858,0.5,2.0,10,6.25
1224,1,5,0,51.285713,0.4,2.5,5,5.0
1225,0,0,0,26.142857,0.5,3.5,20,20.75
1226,0,0,1,13.142858,0.3,2.5,10,10.0
1227,1,25,1,13.142858,0.727273,2.75,25,25.0
1228,0,0,0,77.14286,0.272727,2.75,50,83.333336
1229,1,25,0,39.285713,0.833333,3.0,25,26.5
1230,0,0,1,13.142858,0.5,3.0,50,45.833332
1231,1,25,1,13.142858,0.818182,2.75,25,25.0
1232,1,25,0,26.142857,0.833333,3.0,25,24.0
1233,1,25,1,13.142858,0.818182,2.75,25,23.333334
1234,1,25,1,13.142858,1.0,3.0,25,19.166666
1235,1,20,1,13.142858,1.0,2.75,20,18.166666
1236,1,30,1,13.142858,0.727273,2.75,25,25.0
1237,1,25,1,13.142858,0.909091,2.75,25,25.0
1238,1,50,1,26.142857,0.909091,2.75,15,20.0
1239,0,0,1,13.142858,0.363636,2.75,50,62.5
1240,1,25,1,13.142858,0.727273,2.75,25,25.0
1241,1,25,1,13.142858,0.727273,2.75,25,28.166666
1242,1,25,1,26.142857,0.727273,2.75,25,25.0
1243,1,25,1,13.142858,0.818182,2.75,25,27.75
1244,1,15,1,13.142858,1.0,2.75,20,23.666666
1245,1,100,0,51.285713,0.545455,2.75,100,66.666664
1246,1,25,1,13.142858,1.0,2.75,20,29.090918
1247,1,50,0,39.285713,0.454545,2.75,50,50.0
1248,1,25,1,13.142858,0.818182,2.75,25,20.5
1249,0,0,1,13.142858,0.545455,2.75,100,58.333332
1250,1,50,0,26.142857,0.545455,2.75,50,50.0
1251,1,30,1,13.142858,0.818182,2.75,40,33.333332
1252,0,0,0,39.285713,0.363636,2.75,25,93.75
1253,1,50,1,13.142858,0.818182,2.75,50,36.11111
1254,0,0,0,26.142857,0.818182,2.75,25,35.5
1255,1,50,1,13.142858,0.363636,2.75,50,62.5
1256,0,0,0,51.285713,0.363636,2.75,100,53.75
1257,1,25,1,13.142858,1.0,2.75,25,25.0
1258,1,25,1,13.142858,1.0,2.75,25,25.5
1259,1,25,1,13.142858,1.0,2.75,25,25.0
1260,1,25,1,13.142858,1.0,2.75,25,25.0
1261,1,25,0,26.142857,0.818182,2.75,25,30.0
1262,1,100,0,51.285713,0.636364,2.75,15,18.5
1263,0,0,1,13.142858,0.727273,2.75,35,30.0
1264,1,25,0,39.285713,0.5,3.0,25,25.833334
1265,0,0,1,26.142857,0.909091,2.75,20,17.5
1266,1,25,0,26.142857,0.833333,3.0,10,17.0
1267,1,50,0,51.285713,0.272727,2.75,50,50.0
1268,1,25,0,39.285713,0.636364,2.75,25,25.0
1269,0,0,0,51.285713,0.363636,2.75,50,50.0
1270,1,25,0,26.142857,0.636364,2.75,25,25.0
1271,1,30,1,13.142858,0.818182,2.75,10,18.833334
1272,1,15,1,13.142858,1.0,2.75,15,15.0
1273,1,50,1,13.142858,0.727273,2.75,50,53.166668
1274,1,25,1,13.142858,0.833333,3.0,10,17.0
1275,0,0,1,13.142858,0.636364,2.75,50,28.5
1276,1,25,0,39.285713,0.636364,2.75,25,23.5
1277,0,0,0,26.142857,0.727273,2.75,25,23.75
1278,1,25,0,26.142857,0.454545,2.75,10,27.0
1279,1,25,1,13.142858,0.818182,2.75,25,15.0
1280,1,10,0,143.0,0.181818,2.75,50,75.0
1281,0,0,1,13.142858,0.636364,2.75,25,25.0
1282,0,0,1,13.142858,0.363636,2.75,50,37.5
1283,1,20,0,26.142857,0.727273,2.75,25,24.375
1284,0,0,1,13.142858,0.909091,2.75,25,21.5
1285,0,0,0,65.42857,0.583333,3.0,25,30.0
1286,1,100,0,51.285713,0.363636,2.75,100,100.0
1287,1,30,1,13.142858,0.545455,2.75,30,28.333334
1288,1,50,1,13.142858,0.363636,2.75,25,31.25
1289,0,0,1,13.142858,0.454545,2.75,25,40.0
1290,0,0,1,13.142858,0.909091,2.75,20,20.0
1291,1,15,1,13.142858,1.0,2.75,15,17.75
1292,1,25,0,39.285713,0.545455,2.75,25,25.0
1293,0,0,1,13.142858,0.545455,2.75,25,30.833334
1294,1,30,0,39.285713,0.727273,2.75,10,19.375008
1295,1,55,0,51.285713,0.272727,2.75,50,50.0
1296,1,25,0,26.142857,0.75,3.0,25,20.0
1297,1,50,0,51.285713,0.363636,2.75,50,38.75
1298,0,0,0,158.0,0.090909,2.75,200,200.0
1299,0,0,1,13.142858,0.727273,2.75,25,25.0
1300,0,0,1,13.142858,0.909091,2.75,25,23.0
1301,0,0,0,26.142857,0.916667,3.0,50,47.75
1302,1,25,0,51.285713,0.333333,3.0,25,25.0
1303,1,100,0,51.285713,0.636364,2.75,100,64.25
1304,1,10,0,39.285713,0.666667,3.0,10,11.833333
1305,1,25,0,51.285713,0.307692,3.25,25,20.0
1306,0,0,1,13.142858,0.833333,3.0,10,10.0
1307,1,10,0,26.142857,0.75,3.0,15,11.111111
1308,1,20,1,13.142858,0.5,3.0,15,15.0
1309,0,0,0,51.285713,0.416667,3.0,20,18.0
1310,0,0,1,13.142858,0.666667,3.0,10,12.5
1311,1,25,0,51.285713,0.416667,3.0,25,17.0
1312,1,20,1,13.142858,0.666667,3.0,10,10.0
1313,1,10,0,39.285713,0.583333,3.0,20,12.166667
1314,0,0,0,26.142857,0.833333,3.0,10,10.0
1315,1,20,0,51.285713,0.333333,3.0,20,21.25
1316,0,0,0,26.142857,0.583333,3.0,15,15.0
1317,0,0,1,13.142858,0.583333,3.0,10,13.5
1318,1,15,0,39.285713,0.583333,3.0,10,12.833333
1319,0,0,0,120.14286,0.25,3.0,50,33.333332
1320,0,0,1,13.142858,0.666667,3.0,15,13.75
1321,0,0,0,120.14286,0.333333,3.0,25,27.5
1322,1,25,0,51.285713,0.545455,2.75,25,25.0
1323,1,10,0,26.142857,0.75,3.0,15,10.5
1324,1,10,1,13.142858,0.75,3.0,10,12.25
1325,0,0,0,90.0,0.333333,3.0,25,25.0
1326,1,10,1,13.142858,0.75,3.0,10,11.666667
1327,1,25,0,51.285713,0.333333,3.0,25,25.0
1328,1,10,0,39.285713,0.75,3.0,10,11.666667
1329,1,10,0,77.14286,0.5,3.0,10,18.333334
1330,0,0,0,90.0,0.416667,3.0,10,24.0
1331,1,20,0,51.285713,0.333333,3.0,20,23.75
1332,0,0,1,13.142858,0.333333,3.0,30,30.0
1333,0,0,0,26.142857,0.5,3.0,20,19.166666
1334,0,0,0,51.285713,0.333333,3.0,35,30.0
1335,0,0,0,51.285713,0.333333,3.0,25,23.75
1336,1,10,1,13.142858,0.666667,3.0,10,13.166667
1337,0,0,0,39.285713,0.666667,3.0,10,14.375006
1338,1,10,1,13.142858,0.75,3.0,10,11.666667
1339,1,10,0,39.285713,0.75,3.0,10,10.0
1340,0,0,0,143.0,0.333333,3.0,25,25.0
1341,0,0,1,13.142858,0.818182,2.75,100,77.75
1342,0,0,0,77.14286,0.363636,3.25,20,16.25
1343,0,0,0,51.285713,0.333333,3.0,10,10.0
1344,1,10,0,26.142857,0.454545,2.75,10,11.0
1345,0,0,0,103.85714,0.25,3.0,25,25.0
1346,1,7,0,26.142857,0.75,3.0,5,7.25
1347,0,0,0,39.285713,0.75,3.0,10,7.75
1348,0,0,0,77.14286,0.583333,3.0,10,10.0
1349,0,0,1,13.142858,0.583333,3.0,10,10.0
1350,0,0,0,39.285713,0.454545,2.75,25,30.0
1351,0,0,0,90.0,0.333333,3.0,10,13.75
1352,0,0,0,51.285713,0.416667,3.0,15,16.0
1353,1,100,0,26.142857,0.818182,2.75,100,100.0
1354,1,200,0,51.285713,0.454545,2.75,200,140.0
1355,0,0,0,65.42857,0.545455,2.75,100,141.66667
1356,0,0,1,13.142858,0.454545,2.75,10,157.4
1357,0,0,0,158.0,0.090909,2.75,750,750.0
1358,0,0,0,129.14285,0.25,3.0,25,25.0
1359,0,0,0,120.14286,0.25,3.0,25,25.0
1360,0,0,0,51.285713,0.333333,3.0,25,25.0
1361,0,0,1,13.142858,0.666667,3.0,12,12.374996
1362,0,0,0,51.285713,0.416667,3.0,15,16.0
1363,1,100,1,13.142858,0.818182,2.75,50,66.666664
1364,1,15,0,39.285713,0.5,3.0,15,14.166667
1365,1,20,0,51.285713,0.416667,3.0,20,16.0
1366,0,0,0,90.0,0.333333,3.0,25,25.0
1367,0,0,1,13.142858,0.416667,3.0,25,20.0
1368,0,0,0,51.285713,0.333333,3.0,25,25.0
1369,0,0,0,65.42857,0.5,3.0,10,14.166667
1370,1,5,1,13.142858,1.0,3.0,5,7.0833364
1371,0,0,0,90.0,0.461538,3.25,15,13.333333
1372,1,25,0,65.42857,0.25,3.0,25,21.666666
1373,0,0,1,13.142858,0.666667,3.0,10,10.0
1374,1,10,0,51.285713,0.5,3.0,15,13.333333
1375,1,10,1,13.142858,0.916667,3.0,5,6.8333335
1376,0,0,1,13.142858,0.666667,3.0,10,10.666667
1377,0,0,0,51.285713,0.416667,3.0,20,20.0
1378,0,0,0,26.142857,0.454545,2.75,25,25.0
1379,0,0,0,26.142857,0.545455,2.75,15,15.833333
1380,1,10,0,39.285713,0.833333,3.0,10,11.0
1381,1,10,1,13.142858,0.909091,2.75,10,10.0
1382,0,0,0,65.42857,0.454545,2.75,25,25.0
1383,1,20,1,13.142858,0.454545,2.75,20,21.0
1384,1,10,1,13.142858,1.0,2.75,10,9.5
1385,1,10,1,13.142858,0.909091,2.75,10,10.0
1386,0,0,0,39.285713,0.545455,2.75,25,20.0
1387,1,10,1,13.142858,0.833333,3.0,10,11.0
1388,0,0,0,26.142857,0.727273,2.75,10,15.0
1389,1,10,1,13.142858,0.909091,2.75,10,10.0
1390,0,0,0,26.142857,0.363636,2.75,50,31.25
1391,0,0,0,51.285713,0.363636,2.75,25,23.75
1392,0,0,0,39.285713,0.454545,2.75,25,24.0
1393,1,10,1,13.142858,0.909091,2.75,10,10.0
1394,0,0,0,26.142857,0.909091,2.75,10,10.0
1395,1,10,1,13.142858,1.0,2.75,10,9.09091
1396,1,25,0,51.285713,0.363636,2.75,25,25.0
1397,1,10,1,13.142858,1.0,2.75,10,9.5
1398,1,25,0,120.14286,0.333333,3.0,25,25.0
1399,0,0,1,13.142858,0.454545,2.75,25,25.0
1400,1,15,1,13.142858,1.0,2.75,10,10.0
1401,1,25,1,13.142858,0.636364,2.75,25,13.5
1402,1,25,0,51.285713,0.363636,2.75,25,25.0
1403,1,10,1,13.142858,1.0,2.75,5,9.5
1404,0,0,0,77.14286,0.272727,2.75,50,41.666668
1405,0,0,0,143.0,0.181818,2.75,25,62.5
1406,0,0,0,143.0,0.272727,2.75,50,41.666668
1407,0,0,1,13.142858,0.909091,2.75,10,11.5
1408,0,0,0,103.85714,0.363636,2.75,25,25.0
1409,0,0,0,26.142857,0.363636,2.75,25,25.0
1410,0,0,0,51.285713,0.333333,3.0,50,31.25
1411,0,0,0,26.142857,0.5,3.0,20,20.833334
1412,1,50,0,39.285713,0.181818,2.75,25,37.5
1413,0,0,0,103.85714,0.416667,3.0,25,25.0
1414,1,10,1,13.142858,0.833333,3.0,10,11.5
1415,1,10,0,26.142857,0.833333,3.0,10,10.6
1416,1,10,1,13.142858,0.909091,2.75,10,10.0
1417,1,25,0,51.285713,0.333333,3.0,25,25.0
1418,1,10,1,13.142858,0.818182,2.75,10,10.0
1419,0,0,0,51.285713,0.454545,2.75,25,22.0
1420,1,10,1,13.142858,0.818182,2.75,10,10.0
1421,1,10,1,13.142858,0.818182,2.75,10,10.0
1422,0,0,0,65.42857,0.454545,2.75,25,22.0
1423,1,10,1,13.142858,0.818182,2.75,10,10.0
1424,0,0,1,13.142858,0.363636,2.75,35,27.5
1425,0,0,1,13.142858,0.454545,2.75,20,22.0
1426,1,20,0,26.142857,0.545455,2.75,20,17.5
1427,0,0,1,13.142858,0.909091,2.75,10,10.0
1428,0,0,1,13.142858,0.916667,3.0,10,10.0
1429,0,0,1,13.142858,0.454545,2.75,25,22.0
1430,1,10,1,13.142858,1.0,2.75,10,8.166667
1431,1,10,1,13.142858,0.818182,2.75,10,10.0
1432,1,10,0,26.142857,0.818182,2.75,10,10.0
1433,1,15,0,26.142857,0.636364,2.75,15,11.5
1434,1,10,1,13.142858,0.833333,3.0,10,10.0
1435,1,10,1,13.142858,0.909091,2.75,5,9.5
1436,0,0,0,77.14286,0.363636,2.75,25,28.75
1437,0,0,1,13.142858,0.636364,2.75,15,16.5
1438,1,15,1,13.142858,0.727273,2.75,10,11.25
1439,0,0,1,13.142858,0.727273,2.75,10,14.375006
1440,1,25,0,51.285713,0.727273,2.75,15,11.25
1441,1,10,1,13.142858,0.727273,2.75,10,11.833333
1442,1,10,0,39.285713,0.636364,2.75,10,13.5
1443,0,0,0,65.42857,0.454545,2.75,25,23.0
1444,1,10,1,13.142858,0.727273,2.75,15,13.166667
1445,1,10,1,13.142858,0.833333,3.0,10,10.0
1446,0,0,1,13.142858,0.909091,2.75,10,11.5
1447,0,0,1,13.142858,0.272727,2.75,30,36.666668
1448,1,25,0,51.285713,0.363636,2.75,25,22.5
1449,1,10,0,26.142857,0.727273,2.75,10,11.25
1450,1,10,1,13.142858,0.727273,2.75,10,12.5
1451,1,10,1,13.142858,0.818182,2.75,10,10.0
1452,1,10,1,13.142858,0.818182,2.75,10,10.0
1453,1,25,1,13.142858,0.666667,3.0,10,11.25
1454,0,0,0,65.42857,0.272727,2.75,25,41.666668
1455,1,25,1,13.142858,0.545455,2.75,25,25.0
1456,1,25,1,13.142858,0.363636,2.75,25,25.0
1457,1,25,0,26.142857,0.454545,2.75,25,25.0
1458,1,25,0,51.285713,0.416667,3.0,25,25.0
1459,1,25,0,26.142857,0.636364,2.75,25,18.5
1460,0,0,0,26.142857,0.636364,2.75,25,18.5
1461,1,15,1,13.142858,1.0,2.75,10,11.833333
1462,0,0,1,13.142858,0.272727,2.75,50,50.0
1463,0,0,0,26.142857,0.727273,2.75,15,16.833334
1464,0,0,0,26.142857,0.5,3.0,25,25.0
1465,1,25,0,51.285713,0.416667,3.0,25,25.0
1466,1,25,1,13.142858,0.545455,2.75,25,16.666666
1467,1,12,1,13.142858,1.0,2.75,10,12.25
1468,0,0,0,51.285713,0.272727,2.75,25,25.0
1469,1,25,0,39.285713,0.454545,2.75,25,25.0
1470,0,0,0,26.142857,0.454545,2.75,30,30.0
1471,1,25,0,143.0,0.272727,2.75,25,41.666668
1472,0,0,0,65.42857,0.181818,2.75,50,75.0
1473,0,0,0,26.142857,0.454545,2.75,50,28.0
1474,1,25,0,39.285713,0.636364,2.75,25,18.5
1475,0,0,1,13.142858,0.5,3.0,15,18.333334
1476,1,20,0,26.142857,0.727273,2.75,15,15.666667
1477,0,0,0,26.142857,0.636364,2.75,25,20.75
1478,0,0,0,103.85714,0.363636,2.75,25,36.25
1479,0,0,1,13.142858,0.454545,2.75,25,32.0
1480,1,25,0,51.285713,0.5,3.0,25,25.0
1481,1,15,1,13.142858,0.818182,2.75,15,15.5
1482,0,0,0,39.285713,0.636364,2.75,25,24.25
1483,1,25,0,26.142857,0.545455,2.75,50,24.166666
1484,1,25,1,13.142858,0.454545,2.75,25,23.0
1485,1,25,1,13.142858,1.0,2.75,20,10.909086
1486,1,10,1,13.142858,0.916667,3.0,10,13.666667
1487,0,0,0,39.285713,0.727273,2.75,20,20.666666
1488,0,0,1,13.142858,0.75,3.0,10,18.333334
1489,1,25,0,26.142857,0.545455,2.75,15,23.333334
1490,0,0,1,13.142858,0.727273,2.75,15,17.5
1491,1,25,1,13.142858,0.818182,2.75,10,13.833333
