,price,wage,t,lprice,lwage,gprice,gwage,gwage_1,gwage_2,gwage_3,gwage_4,gwage_5,gwage_6,gwage_7,gwage_8,gwage_9,gwage_10,gwage_11,gwage_12,gprice_1
237,302.6,8.15,238,5.712412,2.098018,0.0026474,0.0036878586,0.019901037,-0.0062618256,0.00375247,0.0,0.0037665367,0.0050439835,-0.0025250912,0.0012617111,0.011428833,0.0012779236,0.002560854,0.0038535595,0.0049824715
238,303.1,8.16,239,5.7140627,2.099244,0.0016508102,0.0012261868,0.0036878586,0.019901037,-0.0062618256,0.00375247,0.0,0.0037665367,0.0050439835,-0.0025250912,0.0012617111,0.011428833,0.0012779236,0.002560854,0.0026474
239,303.5,8.16,240,5.7153816,2.099244,0.0013189316,0.0,0.0012261868,0.0036878586,0.019901037,-0.0062618256,0.00375247,0.0,0.0037665367,0.0050439835,-0.0025250912,0.0012617111,0.011428833,0.0012779236,0.0016508102
240,305.2,8.24,241,5.7209673,2.1090002,0.0055856705,0.009756088,0.0,0.0012261868,0.0036878586,0.019901037,-0.0062618256,0.00375247,0.0,0.0037665367,0.0050439835,-0.0025250912,0.0012617111,0.011428833,0.0013189316
241,306.6,8.23,242,5.725544,2.107786,0.004576683,-0.0012142658,0.009756088,0.0,0.0012261868,0.0036878586,0.019901037,-0.0062618256,0.00375247,0.0,0.0037665367,0.0050439835,-0.0025250912,0.0012617111,0.0055856705
242,307.3,8.23,243,5.727824,2.107786,0.0022802353,0.0,-0.0012142658,0.009756088,0.0,0.0012261868,0.0036878586,0.019901037,-0.0062618256,0.00375247,0.0,0.0037665367,0.0050439835,-0.0025250912,0.004576683
243,308.8,8.28,244,5.7326937,2.113843,0.004869461,0.006057024,0.0,-0.0012142658,0.009756088,0.0,0.0012261868,0.0036878586,0.019901037,-0.0062618256,0.00375247,0.0,0.0037665367,0.0050439835,0.0022802353
244,309.7,8.26,245,5.7356043,2.1114247,0.002910614,-0.0024182796,0.006057024,0.0,-0.0012142658,0.009756088,0.0,0.0012261868,0.0036878586,0.019901037,-0.0062618256,0.00375247,0.0,0.0037665367,0.004869461
245,310.7,8.28,246,5.7388277,2.113843,0.0032234192,0.0024182796,-0.0024182796,0.006057024,0.0,-0.0012142658,0.009756088,0.0,0.0012261868,0.0036878586,0.019901037,-0.0062618256,0.00375247,0.0,0.002910614
246,311.7,8.3,247,5.742041,2.1162555,0.0032134056,0.0024125576,0.0024182796,-0.0024182796,0.006057024,0.0,-0.0012142658,0.009756088,0.0,0.0012261868,0.0036878586,0.019901037,-0.0062618256,0.00375247,0.0032234192
247,313.0,8.28,248,5.7462034,2.113843,0.0041623116,-0.0024125576,0.0024125576,0.0024182796,-0.0024182796,0.006057024,0.0,-0.0012142658,0.009756088,0.0,0.0012261868,0.0036878586,0.019901037,-0.0062618256,0.0032134056
248,314.5,8.42,249,5.750984,2.1306098,0.0047807693,0.016766787,-0.0024125576,0.0024125576,0.0024182796,-0.0024182796,0.006057024,0.0,-0.0012142658,0.009756088,0.0,0.0012261868,0.0036878586,0.019901037,0.0041623116
249,315.3,8.39,250,5.7535243,2.1270406,0.0025401115,-0.0035691261,0.016766787,-0.0024125576,0.0024125576,0.0024182796,-0.0024182796,0.006057024,0.0,-0.0012142658,0.009756088,0.0,0.0012261868,0.0036878586,0.0047807693
250,315.3,8.42,251,5.7535243,2.1306098,0.0,0.0035691261,-0.0035691261,0.016766787,-0.0024125576,0.0024125576,0.0024182796,-0.0024182796,0.006057024,0.0,-0.0012142658,0.009756088,0.0,0.0012261868,0.0025401115
251,315.5,8.45,252,5.7541585,2.1341665,0.0006341934,0.0035567284,0.0035691261,-0.0035691261,0.016766787,-0.0024125576,0.0024125576,0.0024182796,-0.0024182796,0.006057024,0.0,-0.0012142658,0.009756088,0.0,0.0
252,316.1,8.48,253,5.7560587,2.1377103,0.0019001961,0.0035438538,0.0035567284,0.0035691261,-0.0035691261,0.016766787,-0.0024125576,0.0024125576,0.0024182796,-0.0024182796,0.006057024,0.0,-0.0012142658,0.009756088,0.0006341934
253,317.4,8.5,254,5.760163,2.1400661,0.0041041374,0.002355814,0.0035438538,0.0035567284,0.0035691261,-0.0035691261,0.016766787,-0.0024125576,0.0024125576,0.0024182796,-0.0024182796,0.006057024,0.0,-0.0012142658,0.0019001961
254,318.8,8.5,255,5.764564,2.1400661,0.004401207,0.0,0.002355814,0.0035438538,0.0035567284,0.0035691261,-0.0035691261,0.016766787,-0.0024125576,0.0024125576,0.0024182796,-0.0024182796,0.006057024,0.0,0.0041041374
255,320.1,8.52,256,5.7686334,2.1424165,0.0040693283,0.0023503304,0.0,0.002355814,0.0035438538,0.0035567284,0.0035691261,-0.0035691261,0.016766787,-0.0024125576,0.0024125576,0.0024182796,-0.0024182796,0.006057024,0.004401207
256,321.3,8.51,257,5.772375,2.141242,0.0037417412,-0.0011744499,0.0023503304,0.0,0.002355814,0.0035438538,0.0035567284,0.0035691261,-0.0035691261,0.016766787,-0.0024125576,0.0024125576,0.0024182796,-0.0024182796,0.0040693283
257,322.3,8.54,258,5.7754827,2.144761,0.0031075478,0.0035190582,-0.0011744499,0.0023503304,0.0,0.002355814,0.0035438538,0.0035567284,0.0035691261,-0.0035691261,0.016766787,-0.0024125576,0.0024125576,0.0024182796,0.0037417412
258,322.8,8.52,259,5.777033,2.1424165,0.0015501976,-0.0023446083,0.0035190582,-0.0011744499,0.0023503304,0.0,0.002355814,0.0035438538,0.0035567284,0.0035691261,-0.0035691261,0.016766787,-0.0024125576,0.0024125576,0.0031075478
259,323.5,8.53,260,5.779199,2.1435893,0.0021662712,0.001172781,-0.0023446083,0.0035190582,-0.0011744499,0.0023503304,0.0,0.002355814,0.0035438538,0.0035567284,0.0035691261,-0.0035691261,0.016766787,-0.0024125576,0.0015501976
260,324.5,8.67,261,5.7822857,2.1598687,0.003086567,0.016279459,0.001172781,-0.0023446083,0.0035190582,-0.0011744499,0.0023503304,0.0,0.002355814,0.0035438538,0.0035567284,0.0035691261,-0.0035691261,0.016766787,0.0021662712
261,325.5,8.64,262,5.7853622,2.1564026,0.0030765533,-0.0034661293,0.016279459,0.001172781,-0.0023446083,0.0035190582,-0.0011744499,0.0023503304,0.0,0.002355814,0.0035438538,0.0035567284,0.0035691261,-0.0035691261,0.003086567
262,326.6,8.67,263,5.7887363,2.1598687,0.0033740997,0.0034661293,-0.0034661293,0.016279459,0.001172781,-0.0023446083,0.0035190582,-0.0011744499,0.0023503304,0.0,0.002355814,0.0035438538,0.0035567284,0.0035691261,0.0030765533
263,327.4,8.72,264,5.7911825,2.1656194,0.0024461746,0.005750656,0.0034661293,-0.0034661293,0.016279459,0.001172781,-0.0023446083,0.0035190582,-0.0011744499,0.0023503304,0.0,0.002355814,0.0035438538,0.0035567284,0.0033740997
264,328.4,8.72,265,5.7942324,2.1656194,0.0030498505,0.0,0.005750656,0.0034661293,-0.0034661293,0.016279459,0.001172781,-0.0023446083,0.0035190582,-0.0011744499,0.0023503304,0.0,0.002355814,0.0035438538,0.0024461746
265,327.5,8.74,266,5.791488,2.16791,-0.0027441978,0.0022907257,0.0,0.005750656,0.0034661293,-0.0034661293,0.016279459,0.001172781,-0.0023446083,0.0035190582,-0.0011744499,0.0023503304,0.0,0.002355814,0.0030498505
266,326.0,8.74,267,5.786897,2.16791,-0.004590988,0.0,0.0022907257,0.0,0.005750656,0.0034661293,-0.0034661293,0.016279459,0.001172781,-0.0023446083,0.0035190582,-0.0011744499,0.0023503304,0.0,-0.0027441978
267,325.3,8.73,268,5.7847476,2.1667652,-0.002149582,-0.001144886,0.0,0.0022907257,0.0,0.005750656,0.0034661293,-0.0034661293,0.016279459,0.001172781,-0.0023446083,0.0035190582,-0.0011744499,0.0023503304,-0.004590988
268,326.3,8.73,269,5.787817,2.1667652,0.0030694008,0.0,-0.001144886,0.0,0.0022907257,0.0,0.005750656,0.0034661293,-0.0034661293,0.016279459,0.001172781,-0.0023446083,0.0035190582,-0.0011744499,-0.002149582
269,327.9,8.72,270,5.792709,2.1656194,0.0048918724,-0.0011458397,0.0,-0.001144886,0.0,0.0022907257,0.0,0.005750656,0.0034661293,-0.0034661293,0.016279459,0.001172781,-0.0023446083,0.0035190582,0.0030694008
270,328.0,8.7,271,5.7930136,2.163323,0.00030469894,-0.0022964478,-0.0011458397,0.0,-0.001144886,0.0,0.0022907257,0.0,0.005750656,0.0034661293,-0.0034661293,0.016279459,0.001172781,-0.0023446083,0.0048918724
271,328.6,8.7,272,5.7948413,2.163323,0.0018277168,0.0,-0.0022964478,-0.0011458397,0.0,-0.001144886,0.0,0.0022907257,0.0,0.005750656,0.0034661293,-0.0034661293,0.016279459,0.001172781,0.00030469894
272,330.2,8.82,273,5.7996984,2.1770217,0.0048570633,0.013698816,0.0,-0.0022964478,-0.0011458397,0.0,-0.001144886,0.0,0.0022907257,0.0,0.005750656,0.0034661293,-0.0034661293,0.016279459,0.0018277168
273,330.5,8.82,274,5.8006067,2.1770217,0.0009083748,0.0,0.013698816,0.0,-0.0022964478,-0.0011458397,0.0,-0.001144886,0.0,0.0022907257,0.0,0.005750656,0.0034661293,-0.0034661293,0.0048570633
274,330.8,8.88,275,5.801514,2.1838017,0.0009074211,0.006779909,0.0,0.013698816,0.0,-0.0022964478,-0.0011458397,0.0,-0.001144886,0.0,0.0022907257,0.0,0.005750656,0.0034661293,0.0009083748
275,331.1,8.86,276,5.8024206,2.1815467,0.00090646744,-0.002254963,0.006779909,0.0,0.013698816,0.0,-0.0022964478,-0.0011458397,0.0,-0.001144886,0.0,0.0022907257,0.0,0.005750656,0.0009074211
276,333.1,8.9,277,5.8084426,2.1860511,0.0060219765,0.004504442,-0.002254963,0.006779909,0.0,0.013698816,0.0,-0.0022964478,-0.0011458397,0.0,-0.001144886,0.0,0.0022907257,0.0,0.00090646744
277,334.4,8.92,278,5.812338,2.1882958,0.0038952827,0.002244711,0.004504442,-0.002254963,0.006779909,0.0,0.013698816,0.0,-0.0022964478,-0.0011458397,0.0,-0.001144886,0.0,0.0022907257,0.0060219765
278,335.9,8.92,279,5.8168135,2.1882958,0.0044755936,0.0,0.002244711,0.004504442,-0.002254963,0.006779909,0.0,0.013698816,0.0,-0.0022964478,-0.0011458397,0.0,-0.001144886,0.0,0.0038952827
279,337.7,8.91,280,5.822158,2.1871743,0.005344391,-0.001121521,0.0,0.002244711,0.004504442,-0.002254963,0.006779909,0.0,0.013698816,0.0,-0.0022964478,-0.0011458397,0.0,-0.001144886,0.0044755936
280,338.7,8.93,281,5.8251147,2.1894164,0.0029568672,0.0022420883,-0.001121521,0.0,0.002244711,0.004504442,-0.002254963,0.006779909,0.0,0.013698816,0.0,-0.0022964478,-0.0011458397,0.0,0.005344391
281,340.1,8.92,282,5.82924,2.1882958,0.0041251183,-0.0011205673,0.0022420883,-0.001121521,0.0,0.002244711,0.004504442,-0.002254963,0.006779909,0.0,0.013698816,0.0,-0.0022964478,-0.0011458397,0.0029568672
282,340.8,8.91,283,5.831296,2.1871743,0.0020561218,-0.001121521,-0.0011205673,0.0022420883,-0.001121521,0.0,0.002244711,0.004504442,-0.002254963,0.006779909,0.0,0.013698816,0.0,-0.0022964478,0.0041251183
283,342.7,8.94,284,5.8368554,2.1905355,0.0055594444,0.0033612251,-0.001121521,-0.0011205673,0.0022420883,-0.001121521,0.0,0.002244711,0.004504442,-0.002254963,0.006779909,0.0,0.013698816,0.0,0.0020561218
284,344.4,9.05,285,5.8418036,2.2027647,0.004948139,0.012229204,0.0033612251,-0.001121521,-0.0011205673,0.0022420883,-0.001121521,0.0,0.002244711,0.004504442,-0.002254963,0.006779909,0.0,0.013698816,0.0055594444
285,345.3,9.08,286,5.8444138,2.2060742,0.0026102066,0.0033094883,0.012229204,0.0033612251,-0.001121521,-0.0011205673,0.0022420883,-0.001121521,0.0,0.002244711,0.004504442,-0.002254963,0.006779909,0.0,0.004948139
