,id,educ,date,state,regprc,ecoprc,inseason,hhsize,male,faminc,age,reglbs,ecolbs,numlt5,num5_17,num18_64,numgt64
583,13144,18,21098,NY,0.59,0.79,0,1,1,65,41,1.6666666,0.0,0,0,1,0
584,13146,13,20398,NY,1.19,1.19,0,4,0,75,52,0.0,3.0,0,1,3,0
585,13152,16,20298,TN,0.59,0.79,0,1,0,15,73,0.0,10.0,0,0,0,1
586,13154,12,20998,VA,1.19,1.39,0,2,1,105,44,0.0,21.0,0,0,2,0
587,13161,14,12798,UT,0.59,0.99,0,4,0,25,37,5.0,0.0,0,3,1,0
588,13173,16,20998,CA,1.19,1.19,0,3,0,65,21,0.0,0.6666667,0,0,3,0
589,13182,12,12398,IL,1.19,1.59,0,4,0,25,67,0.0,0.0,0,0,2,2
590,13194,12,20498,IA,1.19,1.19,0,4,1,5,37,1.0,0.0,1,1,2,0
591,13198,12,20698,WI,1.19,1.59,0,3,0,45,36,3.0,0.0,0,0,3,0
592,13203,18,20298,MA,0.89,1.29,0,4,0,55,41,0.0,2.0,2,0,2,0
593,13206,12,20598,MI,0.89,0.89,0,3,0,130,33,0.0,1.6666666,1,0,2,0
594,13222,12,20998,MI,1.19,1.19,0,3,0,5,71,0.0,5.0,0,0,2,1
595,13247,13,20198,AZ,1.19,1.59,0,2,0,65,47,1.3333334,0.0,0,0,2,0
596,13265,12,20998,CA,1.19,1.19,0,4,1,75,40,2.0,0.0,0,1,3,0
597,13273,16,12498,AL,0.59,0.79,0,3,0,75,50,0.0,3.0,0,0,3,0
598,13279,16,20698,NE,0.59,0.99,0,4,0,35,27,1.3333334,0.0,2,0,2,0
599,13281,16,12498,MO,1.19,1.59,0,1,0,35,42,0.6666667,0.6666667,0,0,1,0
600,13286,16,20298,MN,1.19,1.59,0,5,0,45,42,0.0,1.0,0,3,2,0
601,13294,11,20998,MD,1.19,1.19,0,4,0,35,64,3.0,0.0,0,0,4,0
602,13315,12,20898,NC,1.19,1.39,0,4,1,15,24,1.0,0.0,2,0,2,0
603,13316,14,20298,FL,1.19,1.59,0,1,0,25,79,3.0,0.0,0,0,0,1
604,13325,13,12498,NJ,0.89,1.29,0,4,0,55,48,1.0,0.0,0,0,4,0
605,13327,14,20298,PA,1.19,1.39,0,2,1,85,26,0.0,2.0,0,0,2,0
606,13335,14,12998,CO,0.59,0.59,0,2,0,35,66,0.0,10.0,0,0,0,2
607,13338,16,20598,CA,0.59,0.99,0,2,0,65,64,2.0,0.0,0,0,1,1
608,13368,14,20998,TX,0.89,1.29,0,2,0,35,46,4.0,0.0,0,0,2,0
609,13369,15,20298,MN,1.19,1.39,0,2,0,35,59,0.0,3.0,0,0,1,1
610,13370,12,20598,MO,0.89,1.29,0,2,0,45,66,0.0,1.0,0,0,0,2
611,13382,14,13098,NH,0.59,0.99,0,2,0,25,20,1.3333334,0.0,0,0,2,0
612,13401,17,12398,FL,0.89,1.09,0,5,1,95,36,0.0,5.0,2,1,2,0
613,13420,15,20498,KY,0.89,0.89,0,1,0,25,56,0.0,2.6666667,0,0,1,0
614,13452,14,12798,IL,0.89,0.89,0,3,0,25,25,0.0,2.0,1,0,2,0
615,13455,12,20298,MS,0.59,0.79,0,4,0,25,20,5.0,0.0,1,0,3,0
616,13470,12,12498,NC,1.19,1.59,0,3,0,25,45,2.6666667,0.0,0,1,2,0
617,13478,13,20398,DC,1.19,1.59,0,2,1,45,26,0.0,1.6666666,0,0,2,0
618,13490,12,20198,OH,0.59,0.79,0,2,0,45,54,0.0,3.0,0,0,2,0
619,13526,12,12498,LA,0.89,1.29,0,4,0,130,36,0.0,1.0,0,2,2,0
620,13529,16,20798,TX,0.89,0.89,0,4,0,85,48,5.0,5.0,0,0,4,0
621,13532,13,20598,KY,1.19,1.39,0,2,0,45,23,0.0,0.6666667,0,0,2,0
622,13554,15,12998,NY,0.59,0.99,0,6,0,65,50,2.0,2.0,0,2,4,0
623,13558,9,12398,PA,1.19,1.39,0,6,0,15,34,0.0,0.0,0,5,1,0
624,13571,16,20398,FL,0.89,1.09,0,3,0,15,22,0.0,2.0,1,0,2,0
625,13574,16,12698,MD,0.89,0.89,0,6,0,75,40,0.0,2.6666667,0,2,2,2
626,13589,18,20598,CO,0.59,0.79,0,3,0,45,37,0.0,5.3333335,0,2,1,0
627,13609,13,20798,AL,0.59,0.79,0,4,0,25,29,8.0,0.0,1,1,2,0
628,13611,12,20298,IL,0.89,1.09,0,2,0,35,80,0.0,2.0,0,0,0,2
629,13619,17,20298,LA,0.59,0.79,0,7,0,95,40,2.0,0.0,2,3,2,0
630,13627,12,20598,TX,1.19,1.39,0,4,0,130,37,5.0,0.0,0,2,2,0
631,13635,12,20298,PA,1.19,1.39,0,2,0,5,67,0.0,2.0,0,1,0,1
632,13640,20,20398,GA,0.89,1.29,0,4,0,15,34,5.0,0.0,2,0,2,0
633,13641,12,20298,VA,1.19,1.39,0,2,0,45,23,0.0,0.0,0,0,2,0
634,13644,18,12698,MI,0.89,1.29,0,4,1,85,57,1.0,0.33333334,0,2,2,0
635,13649,12,20598,ME,0.89,1.29,0,2,1,85,45,0.0,1.0,0,0,2,0
636,13656,16,20498,TN,0.59,0.79,0,5,0,35,45,0.0,5.0,1,1,3,0
637,13679,18,12998,CA,1.19,1.39,0,3,0,65,53,1.3333334,0.0,0,0,3,0
638,13691,11,13098,WI,0.89,1.29,0,4,1,25,34,1.5,0.0,0,1,2,1
639,13694,12,20598,MN,0.59,0.79,0,4,1,45,35,0.0,5.0,0,2,2,0
640,13695,12,20298,TX,0.89,1.29,0,1,0,25,46,1.3333334,1.3333334,0,0,1,0
641,13728,12,20198,OH,0.89,1.29,0,4,0,35,76,0.0,4.0,0,1,2,1
642,13771,16,20698,CA,0.89,1.29,0,2,0,75,56,4.0,0.0,0,0,2,0
643,13779,13,20598,LA,0.89,1.29,0,1,1,5,20,2.0,0.0,0,0,1,0
644,13790,12,20398,WI,1.19,1.39,0,2,1,175,32,2.0,0.0,0,0,2,0
645,13832,13,13198,MI,0.89,1.29,0,2,1,35,24,0.0,2.6666667,0,0,2,0
646,13833,20,12698,KY,0.89,1.09,0,4,0,15,39,2.0,2.0,0,2,2,0
647,13838,16,13198,NM,0.89,0.89,0,2,1,75,25,0.6666667,0.0,0,0,2,0
648,13861,14,13198,LA,0.89,0.89,0,4,0,45,28,0.0,2.6666667,1,1,2,0
649,13864,12,20498,IL,1.19,1.59,0,5,0,65,31,2.0,0.0,2,1,2,0
650,13872,14,20298,IL,1.19,1.59,0,3,1,25,38,0.0,3.0,0,2,1,0
651,13875,15,20498,TX,1.19,1.59,0,2,0,15,52,0.0,0.0,0,0,1,1
652,13879,16,20998,TX,1.19,1.59,0,3,1,65,46,2.0,0.0,0,1,2,0
653,13884,16,20598,MN,0.59,0.79,0,4,0,130,45,10.0,0.0,0,2,2,0
654,13887,10,20498,PA,1.19,1.59,0,1,0,5,75,0.0,0.0,0,0,0,1
655,13892,14,20298,MD,0.59,0.59,0,5,0,65,37,1.3333334,1.3333334,1,2,2,0
656,13893,16,20398,OH,0.59,0.59,0,4,0,65,47,0.0,2.0,0,2,2,0
657,13908,16,20398,IN,0.89,1.09,0,2,0,75,51,1.0,0.0,0,0,2,0
658,13916,12,20298,NY,0.59,0.59,0,1,0,15,45,0.0,2.6666667,0,0,1,0
659,13921,18,20798,MA,1.19,1.39,0,3,1,25,24,2.0,0.0,0,0,3,0
