,female,phsrank,BA,AA,black,hispanic,id,exper,jc,univ,lwage,stotal,smcity,medcity,submed,lgcity,sublg,vlgcity,subvlg,ne,nc,south,totcoll
3476,0,38,0,0,0,0,40362.0,119,0.0,0.0,2.3418052,-1.9061546,0,0,0,0,0,0,0,0,0,1,0.0
3477,1,63,0,0,0,0,40371.0,109,0.0,0.0,2.014903,-0.73920697,0,0,0,0,0,0,1,0,0,1,0.0
3478,0,29,0,0,0,0,40376.0,63,0.0,0.0,3.2556825,0.35909677,0,0,0,0,1,0,0,0,0,1,0.0
3479,1,87,0,0,0,0,40379.0,158,0.0,0.56666666,3.1010928,1.4802818,0,1,0,0,0,0,0,0,0,1,0.56666666
3480,0,40,0,1,0,0,40386.0,96,2.1111083,0.0,2.1972246,0.08452084,0,0,0,0,1,0,0,0,1,0,2.1111083
3481,1,82,0,0,0,0,40391.0,77,0.0,0.0,1.5581446,0.03875818,0,0,0,0,0,0,0,0,1,0,0.0
3482,1,97,1,0,0,0,40396.0,130,0.0,3.7333333,3.228826,1.2972312,0,0,0,0,0,0,0,1,0,0,3.7333333
3483,1,81,0,0,0,0,40400.0,137,0.0,7.0,2.30271,0.95401126,0,0,0,1,0,0,0,0,0,1,7.0
3484,0,98,1,0,0,0,40408.0,125,0.0,4.15555,1.6333435,0.0,0,0,0,1,0,0,0,0,0,1,4.15555
3485,1,78,0,0,0,0,40411.0,142,0.3,0.0,1.9810607,-0.73920697,1,0,0,0,0,0,0,1,0,0,0.3
3486,1,99,0,0,0,0,40423.0,104,2.3333292,5.977771,2.1453505,1.983671,0,0,0,0,0,0,0,0,1,0,8.3111
3487,1,86,0,0,0,0,40424.0,32,0.0,0.0,1.8007282,-0.8764949,0,0,0,0,0,0,0,0,0,1,0.0
3488,1,3,0,0,1,0,40458.0,104,0.0,0.0,2.0901961,-1.7002227,1,0,0,0,0,0,0,0,0,1,0.0
3489,0,89,0,0,0,0,40462.0,153,0.0,0.0,2.862201,1.0455366,0,0,0,0,0,0,0,0,1,0,0.0
3490,0,14,0,0,0,0,40470.0,156,0.0,0.1,1.9459101,-0.32734305,0,0,0,0,0,1,0,0,1,0,0.1
3491,0,21,1,0,0,0,40487.0,143,0.0,4.4333334,2.8134108,0.5421474,0,0,0,0,0,0,1,1,0,0,4.4333334
3492,0,43,0,0,1,0,40495.0,152,0.0,0.0,2.4203682,-1.2197149,1,0,0,0,0,0,0,0,0,1,0.0
3493,0,66,1,0,0,0,40505.0,110,0.0,4.1666665,2.1972246,0.42774075,0,1,0,0,0,0,0,0,1,0,4.1666665
3494,1,7,0,0,0,0,40551.0,117,0.0,0.0,2.0681279,-0.80785096,1,0,0,0,0,0,0,0,1,0,0.0
3495,0,52,0,1,0,0,40564.0,90,2.8222194,0.0,2.412586,0.08452084,0,0,0,0,1,0,0,0,0,1,2.8222194
3496,0,43,0,0,0,0,40579.0,133,0.0,0.0,2.325467,-0.16717376,0,0,0,1,0,0,0,0,1,0,0.0
3497,0,92,1,0,0,0,40583.0,75,0.0,4.8333335,2.87313,0.29045278,1,0,0,0,0,0,0,0,1,0,4.8333335
3498,0,50,0,0,1,0,40584.0,142,0.0,0.0,1.8764068,-2.6841197,0,0,0,0,0,0,0,0,0,1,0.0
3499,0,24,0,0,0,0,40588.0,166,0.0,0.0,2.0409904,-0.6248003,1,0,0,0,0,0,0,0,1,0,0.0
3500,0,69,0,0,1,0,40609.0,143,0.0,0.5555547,1.609438,-1.6086974,0,1,0,0,0,0,0,0,0,1,0.5555547
3501,1,50,0,0,0,0,40634.0,65,0.0,0.0,1.8100036,-1.2425961,0,1,0,0,0,0,0,0,0,1,0.0
3502,1,96,0,0,0,0,40745.0,162,0.0,5.1,2.7391407,1.5031631,0,1,0,0,0,0,0,1,0,0,5.1
3503,0,11,0,0,0,0,40753.0,141,1.7,0.0,2.0794415,-1.5400534,0,0,0,0,0,0,0,0,1,0,1.7
3504,1,57,1,0,0,0,40767.0,127,0.0,4.7,2.0497022,0.58791006,0,0,0,0,0,0,0,0,0,1,4.7
3505,1,87,1,0,0,0,40773.0,133,0.0,4.366667,2.244956,1.1828245,1,0,0,0,0,0,0,1,0,0,4.366667
3506,1,38,0,0,1,0,40802.0,146,0.0,0.0,1.768149,0.0,1,0,0,0,0,0,0,0,0,1,0.0
3507,1,12,0,0,0,0,40809.0,153,0.0,0.0,2.1258476,-1.3570027,1,0,0,0,0,0,0,0,0,1,0.0
3508,1,14,0,1,0,0,40812.0,116,2.2999961,0.0,1.8900952,-0.9909015,0,0,1,0,0,0,0,1,0,0,2.2999961
3509,0,82,0,1,0,0,40899.0,149,2.0666666,0.0,2.2894993,-0.16717376,0,0,0,0,1,0,0,0,1,0,2.0666666
3510,1,85,0,0,1,0,40901.0,154,0.0,0.0,2.4766328,-0.0298858,0,1,0,0,0,0,0,0,0,1,0.0
3511,1,49,0,0,0,0,40907.0,123,0.0,2.1,2.7212954,0.8167233,0,0,0,1,0,0,0,0,0,1,2.1
3512,1,67,0,0,0,0,40928.0,129,0.0,0.0,1.704748,-1.1053082,0,0,0,0,0,0,0,1,0,0,0.0
3513,0,75,1,0,1,0,40940.0,142,0.0,5.5888853,2.3403254,-0.21293642,0,0,0,0,0,0,0,0,1,0,5.5888853
3514,1,63,0,0,0,0,40971.0,133,0.0,0.0,2.662963,0.8167233,0,0,0,0,1,0,0,1,0,0,0.0
3515,0,57,1,0,0,0,40982.0,102,0.0,4.2,1.2039728,0.15316482,0,0,0,0,0,1,0,0,1,0,4.2
3516,0,89,0,0,0,0,40983.0,121,0.0,7.5,1.609438,1.0912993,0,0,0,0,0,0,1,0,1,0,7.5
3517,1,52,0,0,1,0,41010.0,141,0.0,2.5555525,2.2772672,0.42774075,0,0,0,1,0,0,0,0,1,0,2.5555525
3518,1,79,1,0,0,0,41015.0,111,0.2,4.0666666,2.2700613,0.9082486,0,0,0,0,1,0,0,1,0,0,4.2666664
3519,1,64,0,0,0,0,41017.0,162,0.0,0.0,1.7939965,-0.14429244,1,0,0,0,0,0,0,1,0,0,0.0
3520,1,68,0,0,0,0,41019.0,135,0.0,0.0,1.1225178,0.40485942,1,0,0,0,0,0,0,1,0,0,0.0
3521,1,56,0,0,0,0,41026.0,75,0.37777737,0.0,1.8325815,0.86248595,1,0,0,0,0,0,0,0,1,0,0.37777737
3522,1,33,0,0,0,0,41048.0,117,1.4,1.0666667,2.6374357,0.29045278,0,0,0,0,0,0,1,0,0,1,2.4666667
3523,0,58,0,0,0,0,41049.0,142,0.0,1.8222198,2.5902672,0.10740216,0,0,0,1,0,0,0,0,1,0,1.8222198
3524,1,91,0,0,0,0,41066.0,117,0.0,5.5666666,2.341095,1.5489258,0,0,0,1,0,0,0,0,0,1,5.5666666
3525,0,32,0,0,1,0,41088.0,36,3.8333333,0.73332924,2.7624333,-1.3112401,0,0,0,0,0,1,0,0,0,1,4.5666623
3526,1,79,0,0,0,0,41100.0,25,0.0,0.0,1.3874428,0.19892748,0,0,0,0,0,0,0,0,0,1,0.0
3527,1,49,1,0,0,0,41121.0,125,0.0,4.5166626,2.4107988,-0.21293642,1,0,0,0,0,0,0,0,1,0,4.5166626
3528,1,87,1,0,1,0,41124.0,147,0.1,3.4333334,2.2993822,0.51926607,0,0,0,0,0,1,0,1,0,0,3.5333333
3529,1,67,1,0,0,1,41127.0,124,0.0,4.133327,2.540814,0.015876854,0,0,0,0,0,0,0,0,0,0,4.133327
3530,0,85,0,1,0,0,41159.0,151,2.4333334,0.0,2.1202636,0.9082486,1,0,0,0,0,0,0,0,1,0,2.4333334
3531,0,68,0,0,0,0,41207.0,117,0.0,5.766667,2.1747518,1.3887565,0,0,0,0,1,0,0,0,0,1,5.766667
3532,1,69,1,0,0,0,41208.0,116,0.0,4.0666666,1.609438,0.72519803,1,0,0,0,0,0,0,1,0,0,4.0666666
3533,0,35,1,0,0,0,41230.0,115,0.0,4.866667,2.0794415,-0.73920697,1,0,0,0,0,0,0,0,0,1,4.866667
3534,0,92,0,0,0,0,41234.0,66,0.0,7.5,2.8980937,0.79384196,1,0,0,0,0,0,0,0,0,1,7.5
3535,0,95,1,0,0,0,41239.0,92,0.0,4.766667,2.8519206,1.5031631,0,0,0,0,1,0,0,0,0,1,4.766667
3536,1,50,0,0,1,0,41240.0,143,0.0,0.4,1.2149124,0.17604615,1,0,0,0,0,0,0,1,0,0,0.4
3537,1,60,0,0,0,0,41243.0,87,0.0,0.0,1.446919,0.5421474,0,1,0,0,0,0,0,1,0,0,0.0
3538,0,32,0,0,0,0,41254.0,132,0.0,0.0,2.7080503,-0.670563,1,0,0,0,0,0,0,0,0,1,0.0
3539,1,4,0,0,0,0,41260.0,103,0.0,0.0,2.024193,-0.55615634,1,0,0,0,0,0,0,0,0,0,0.0
3540,1,86,0,0,0,0,41276.0,82,0.0,4.5333333,2.204072,0.42774075,0,0,0,0,0,0,0,0,1,0,4.5333333
3541,1,89,1,0,0,0,41278.0,161,0.0,4.0666666,2.1972246,0.51926607,0,0,0,0,0,0,0,1,0,0,4.0666666
3542,0,24,0,0,0,0,41282.0,157,0.0,0.0,2.098018,0.15316482,1,0,0,0,0,0,0,0,1,0,0.0
3543,1,96,0,0,0,1,41286.0,147,0.6,0.96666664,2.3252196,0.0,1,0,0,0,0,0,0,0,0,0,1.5666666
3544,0,18,0,0,0,0,41293.0,116,0.0,0.0,1.704748,-0.9680202,0,0,0,0,0,0,0,0,0,0,0.0
3545,1,36,0,0,0,0,41339.0,55,0.0,0.0,1.7491999,-1.4714094,0,0,1,0,0,0,0,0,1,0,0.0
3546,1,97,1,0,0,0,41353.0,135,0.0,5.1833334,2.1587734,0.8396046,1,0,0,0,0,0,0,0,0,0,5.1833334
3547,0,57,0,1,0,0,41354.0,62,2.6333334,0.32222086,3.4231763,-0.3731057,0,0,0,0,1,0,0,1,0,0,2.9555542
3548,0,96,1,0,0,0,41361.0,115,0.0,4.3111067,2.9177706,0.17604615,0,0,0,0,0,0,0,0,0,1,4.3111067
3549,1,81,0,0,0,0,41365.0,124,0.0,0.0,1.89712,-0.35022438,0,1,0,0,0,0,0,0,1,0,0.0
3550,1,81,1,0,0,0,41398.0,68,0.0,4.4666667,2.0388086,0.6336727,0,0,0,0,0,0,0,0,0,1,4.4666667
3551,1,81,0,0,0,0,41399.0,138,0.0,0.0,2.100192,0.7023167,0,0,0,0,0,0,0,0,1,0,0.0
3552,0,24,0,0,0,0,41405.0,159,0.0,0.13333334,2.272102,-1.4027654,0,0,0,0,0,0,0,0,0,1,0.13333334
3553,1,70,0,0,0,0,41427.0,162,0.0,0.0,2.4211376,1.6175698,0,0,0,0,0,1,0,0,0,0,0.0
3554,1,72,0,0,0,0,41434.0,135,0.0,5.133333,2.7725887,0.65655404,0,1,0,0,0,0,0,0,1,0,5.133333
3555,0,98,1,0,0,0,41452.0,152,0.0,4.5666666,3.583519,1.2743498,1,0,0,0,0,0,0,0,0,1,4.5666666
3556,0,58,1,0,0,0,41453.0,153,0.0,4.2,2.384823,0.3819781,1,0,0,0,0,0,0,0,0,1,4.2
3557,0,92,1,0,0,0,41469.0,110,0.13333334,5.633333,2.6100698,0.8167233,0,0,0,1,0,0,0,0,0,1,5.7666664
3558,1,98,1,0,0,0,41472.0,111,0.0,4.233333,2.0743594,0.0,1,0,0,0,0,0,0,1,0,0,4.233333
3559,0,51,1,0,0,0,41487.0,116,0.0,5.0499935,2.8903718,0.3133341,0,0,0,1,0,0,0,0,1,0,5.0499935
3560,0,50,0,0,0,0,41494.0,150,0.0,0.0,2.318622,-0.9680202,1,0,0,0,0,0,0,0,0,0,0.0
3561,0,69,1,0,0,0,41516.0,122,0.0,4.2,2.014903,0.10740216,0,0,0,1,0,0,0,0,1,0,4.2
3562,0,91,0,0,0,0,41519.0,121,0.0,0.0,2.4336133,-0.2586991,0,0,1,0,0,0,0,1,0,0,0.0
3563,0,20,0,0,0,1,41528.0,139,0.4,0.0,2.1238933,-0.2815804,0,0,0,0,1,0,0,1,0,0,0.4
3564,1,94,0,0,0,0,41541.0,145,0.0,6.888881,2.2874715,1.0684179,0,0,0,0,0,0,1,0,1,0,6.888881
3565,1,84,0,0,0,0,41548.0,143,0.13333334,0.0,2.2704968,1.5946884,1,0,0,0,0,0,0,1,0,0,0.13333334
3566,0,37,0,0,0,0,41570.0,147,0.0,0.0,2.166453,0.0,0,0,0,0,0,0,0,0,0,1,0.0
3567,0,91,1,0,0,0,41583.0,99,0.1,5.0666666,2.223312,-0.3731057,0,0,0,0,0,1,0,1,0,0,5.1666665
3568,1,54,0,1,1,0,41588.0,147,1.2333333,3.1666667,2.609334,-0.73920697,0,1,0,0,0,0,0,0,0,0,4.4
3569,1,53,0,0,0,0,41622.0,136,0.0,0.0,1.4929034,-0.4417497,0,0,0,0,1,0,0,0,0,1,0.0
3570,0,69,0,0,0,0,41642.0,160,1.5333333,0.0,1.9810015,-0.098529786,0,0,0,0,1,0,0,0,1,0,1.5333333
3571,0,86,0,0,0,0,41654.0,143,0.0,6.9666586,2.3978953,1.2972312,0,0,0,0,0,0,1,0,1,0,6.9666586
3572,0,98,1,0,0,0,41656.0,157,0.0,4.866667,2.6084642,1.3429939,0,0,0,0,0,0,1,0,1,0,4.866667
3573,1,51,0,1,1,0,41660.0,126,0.0,2.4888823,1.7452761,-1.0137829,0,0,0,0,0,0,0,0,0,1,2.4888823
3574,1,19,0,0,0,0,41684.0,49,0.0,0.0,1.7155981,0.0,1,0,0,0,0,0,0,1,0,0,0.0
3575,1,92,1,0,0,0,41686.0,85,0.0,4.3333335,1.7712651,-0.2815804,0,1,0,0,0,0,0,1,0,0,4.3333335
3576,0,55,0,0,0,0,41699.0,132,0.0,0.2,1.974081,-0.5103937,0,0,0,0,0,0,0,0,0,1,0.2
3577,1,74,0,0,0,0,41713.0,125,0.0,2.0,1.5581446,1.1141806,0,0,0,0,1,0,0,0,1,0,2.0
3578,1,76,0,0,0,0,41729.0,149,0.0,0.08888874,2.3025851,0.51926607,0,0,0,0,0,0,0,0,0,1,0.08888874
3579,0,3,0,0,1,0,41733.0,140,0.0,0.0,1.7036756,0.0,1,0,0,0,0,0,0,0,0,1,0.0
3580,1,40,0,0,0,0,41734.0,57,0.0,0.0,2.4056334,-0.3731057,0,0,0,0,1,0,0,0,0,0,0.0
3581,0,16,0,0,0,0,41748.0,139,0.3,0.0,1.8784715,-0.80785096,0,0,0,0,1,0,0,0,0,0,0.3
3582,1,67,1,0,0,0,41753.0,161,0.0,4.7111044,2.240709,-0.007004474,1,0,0,0,0,0,0,0,1,0,4.7111044
3583,1,62,1,0,0,0,41761.0,66,0.0,4.522221,2.435316,-0.670563,0,0,0,0,0,0,0,0,1,0,4.522221
3584,1,18,0,0,0,0,41765.0,128,0.0,0.0,2.9957323,-1.0824269,0,0,0,0,0,0,0,1,0,0,0.0
3585,0,93,1,0,0,0,41771.0,66,0.0,5.5,1.5301647,1.5031631,0,0,1,0,0,0,0,1,0,0,5.5
3586,0,31,1,0,0,0,41772.0,144,0.0,3.199996,2.376693,0.51926607,0,0,0,0,0,1,0,0,1,0,3.199996
3587,1,42,0,0,0,1,41780.0,82,0.1,0.0,2.0794415,-0.601919,0,0,0,0,0,0,0,0,0,0,0.1
3588,1,54,0,0,0,1,41789.0,152,0.0,0.0,2.0156724,-1.5629348,0,0,0,1,0,0,0,0,0,0,0.0
3589,0,64,1,0,0,0,41792.0,157,0.0,5.622214,2.7571702,1.1828245,0,0,0,0,0,1,0,0,1,0,5.622214
3590,1,31,0,0,0,0,41812.0,105,0.0,0.0,1.8802031,-0.052767128,1,0,0,0,0,0,0,0,1,0,0.0
3591,0,27,0,0,0,0,41824.0,84,1.1333333,0.0,2.014903,0.19892748,1,0,0,0,0,0,0,1,0,0,1.1333333
3592,1,50,0,0,1,0,41847.0,110,0.0,0.0,1.6558203,0.0,1,0,0,0,0,0,0,0,1,0,0.0
3593,0,2,0,0,0,1,41851.0,96,0.0,0.0,3.594818,-1.3798841,0,1,0,0,0,0,0,0,0,0,0.0
3594,1,59,1,0,0,0,41858.0,120,0.0,4.577775,2.2963154,0.42774075,0,0,0,0,0,0,0,0,1,0,4.577775
3595,0,32,0,0,0,0,41875.0,153,0.0,0.78333336,2.621039,0.4735034,1,0,0,0,0,0,0,0,1,0,0.78333336
3596,0,27,0,0,0,0,41886.0,161,0.0,0.0,2.3125355,0.08452084,1,0,0,0,0,0,0,1,0,0,0.0
3597,0,15,0,0,0,0,41906.0,101,0.0,0.0,1.3048389,-1.448528,0,0,0,0,0,0,0,0,0,1,0.0
3598,0,32,0,1,0,0,41910.0,160,2.3111084,0.43333334,2.3434072,-0.16717376,0,0,0,0,0,0,0,1,0,0,2.7444417
3599,0,2,0,0,0,0,41915.0,147,0.0,0.0,3.1354942,-0.71632564,1,0,0,0,0,0,0,1,0,0,0.0
3600,1,50,0,0,1,0,41924.0,101,0.0,0.0,2.0706728,-1.5171721,0,0,0,1,0,0,0,0,0,1,0.0
3601,1,94,1,0,0,0,41926.0,112,2.0333333,2.4666667,2.104134,0.26757145,0,1,0,0,0,0,0,0,0,1,4.5
3602,1,93,1,0,0,0,41933.0,95,0.13333334,4.422217,2.5088122,0.9997739,0,0,0,0,1,0,0,0,1,0,4.55555
3603,1,21,0,0,0,0,41945.0,59,0.0,0.0,1.815665,-1.2425961,0,0,0,1,0,0,0,0,1,0,0.0
3604,1,15,0,0,0,0,41946.0,139,0.06666667,0.0,2.384165,0.24469012,0,0,0,0,0,0,1,1,0,0,0.06666667
3605,0,54,1,0,0,0,41947.0,125,0.0,4.6333294,3.2580965,0.24469012,0,0,1,0,0,0,0,0,0,1,4.6333294
3606,0,29,0,0,0,0,41959.0,161,0.0,0.0,2.014903,-1.7459854,0,0,0,0,0,0,0,0,1,0,0.0
3607,1,73,1,0,0,0,41967.0,114,0.0,4.4,2.6173959,-0.12141111,1,0,0,0,0,0,0,1,0,0,4.4
3608,1,82,0,1,0,0,41973.0,123,0.0,2.0333333,1.5581446,0.45062208,0,0,0,0,1,0,0,0,0,1,2.0333333
3609,0,87,0,0,0,0,41990.0,133,0.0,7.2444367,2.7725887,1.0684179,0,0,0,1,0,0,0,1,0,0,7.2444367
3610,1,59,0,0,0,0,41996.0,104,0.0,0.0,1.9600946,1.0226552,0,0,0,0,0,0,1,1,0,0,0.0
3611,1,50,0,0,0,1,42000.0,151,0.0,0.1,1.7612765,-1.3341215,0,1,0,0,0,0,0,0,0,1,0.1
3612,1,91,1,0,0,0,42012.0,146,0.0,4.25,1.9671121,1.1828245,0,0,0,0,0,0,0,0,1,0,4.25
3613,0,24,0,0,0,0,42016.0,145,0.0,0.0,2.9957323,0.3133341,0,0,0,0,0,0,1,1,0,0,0.0
3614,0,83,0,0,0,0,42028.0,122,0.0,5.3333263,2.4804523,0.08452084,1,0,0,0,0,0,0,0,1,0,5.3333263
3615,1,95,0,0,0,0,42029.0,24,0.33333334,7.5,1.4092743,0.9997739,0,0,1,0,0,0,0,0,0,1,7.8333335
3616,1,72,0,1,0,0,42037.0,117,3.8333333,1.2,1.7917595,-0.41886836,1,0,0,0,0,0,0,0,0,0,5.0333333
3617,0,90,0,0,0,0,42043.0,87,0.0,4.933329,2.8134108,1.3201125,1,0,0,0,0,0,0,0,1,0,4.933329
3618,1,96,1,0,0,0,42085.0,148,0.1,5.1888833,3.092249,0.3133341,0,0,0,0,0,0,1,0,0,0,5.288883
3619,1,71,0,0,0,0,42093.0,131,0.0,0.0,2.1400661,1.2743498,0,0,0,0,0,0,0,0,1,0,0.0
3620,1,50,1,0,0,0,42120.0,69,0.0,4.4666667,2.1972246,0.6107914,1,0,0,0,0,0,0,1,0,0,4.4666667
3621,0,72,0,0,0,0,42126.0,130,0.0,5.5666666,2.699682,0.29045278,1,0,0,0,0,0,0,0,1,0,5.5666666
3622,1,17,1,0,0,1,42129.0,50,2.1833334,2.5666666,2.140241,-2.1120865,1,0,0,0,0,0,0,0,0,0,4.75
3623,0,37,0,0,0,0,42135.0,161,0.0,0.0,1.9810015,-1.6086974,0,0,0,0,0,0,0,0,0,1,0.0
3624,0,95,1,0,0,0,42136.0,161,0.0,4.0666666,2.862201,1.0226552,1,0,0,0,0,0,0,1,0,0,4.0666666
3625,1,66,1,0,0,0,42162.0,147,1.1,4.1,2.4107988,-0.8993762,1,0,0,0,0,0,0,0,1,0,5.2
3626,0,95,1,0,0,0,42163.0,135,0.0,4.15,2.3460703,1.5718071,1,0,0,0,0,0,0,0,1,0,4.15
3627,1,13,0,0,0,0,42166.0,49,0.0,0.0,1.4101999,-0.8536136,0,0,0,0,0,0,0,0,1,0,0.0
3628,1,50,0,0,0,0,42175.0,125,0.0,1.199999,2.1102133,1.137062,0,0,0,0,0,1,0,1,0,0,1.199999
3629,0,8,0,0,1,0,42178.0,73,0.0,0.0,1.7917595,-1.2654775,0,0,0,0,0,0,0,0,0,1,0.0
3630,0,89,1,0,0,0,42182.0,133,0.0,4.3555503,2.421256,0.74807936,0,0,1,0,0,0,0,0,0,1,4.3555503
3631,1,75,0,0,0,0,42185.0,72,0.8222219,0.0,1.7917595,0.51926607,0,1,0,0,0,0,0,0,0,0,0.8222219
3632,1,84,1,0,0,0,42224.0,118,0.0,4.8333335,1.9054806,1.7548578,1,0,0,0,0,0,0,0,1,0,4.8333335
3633,0,82,1,0,1,0,42234.0,117,0.0,4.5999904,2.7088196,-0.3731057,0,0,0,0,0,0,0,0,0,1,4.5999904
3634,1,90,0,0,0,0,42271.0,45,0.0,5.6666665,2.0967603,1.0912993,1,0,0,0,0,0,0,0,1,0,5.6666665
3635,1,86,1,0,0,0,42284.0,111,0.0,4.7,2.3960598,0.9768926,1,0,0,0,0,0,0,0,0,1,4.7
3636,1,79,0,0,0,0,42295.0,162,0.0,1.2,2.7880929,0.95401126,0,0,0,1,0,0,0,0,0,1,1.2
3637,0,87,1,0,0,0,42299.0,166,0.0,4.4444375,2.4150631,0.3133341,0,0,0,0,0,0,1,0,1,0,4.4444375
3638,0,49,1,0,0,0,42317.0,162,0.0,4.2,1.5606477,0.72519803,0,0,0,0,1,0,0,0,1,0,4.2
3639,0,53,1,0,0,0,42325.0,152,0.0,4.3,2.74084,0.6107914,0,0,0,0,0,0,1,0,1,0,4.3
3640,0,15,0,0,0,0,42337.0,160,0.0,0.26666668,2.2839365,-0.30446172,1,0,0,0,0,0,0,0,0,1,0.26666668
3641,0,89,1,0,0,0,42346.0,143,2.2,2.2666626,2.678278,1.8006204,0,0,0,0,0,0,0,0,0,1,4.4666624
3642,0,67,0,0,0,0,42381.0,53,0.6222219,0.0,1.527983,0.7023167,1,0,0,0,0,0,0,0,0,0,0.6222219
3643,0,50,0,0,0,0,42393.0,142,0.0,0.0,2.8425803,0.0,1,0,0,0,0,0,0,0,1,0,0.0
3644,0,57,1,0,1,0,42401.0,109,1.0666667,4.5333333,2.944439,0.0,0,0,0,0,0,1,0,0,1,0,5.6
3645,0,80,1,0,0,0,42415.0,158,0.0,4.15555,2.1785324,0.33621544,0,0,0,1,0,0,0,0,0,1,4.15555
3646,0,50,1,0,0,0,42424.0,133,0.0,4.133327,2.6610363,1.137062,0,1,0,0,0,0,0,0,0,0,4.133327
3647,1,55,0,0,0,0,42430.0,123,0.0,0.0,1.6937788,0.06163951,0,1,0,0,0,0,0,0,1,0,0.0
3648,1,27,0,0,0,0,42446.0,137,0.0,0.0,2.4203682,-0.39598703,0,0,0,0,0,0,0,0,1,0,0.0
3649,0,31,0,0,0,0,42452.0,164,0.0,0.0,2.3025851,0.51926607,1,0,0,0,0,0,0,0,0,1,0.0
3650,1,88,1,0,0,0,42453.0,128,0.0,4.0,3.1403134,1.0226552,0,0,0,0,0,1,0,1,0,0,4.0
3651,1,88,0,0,0,0,42456.0,107,0.0,6.5888834,1.7917595,0.74807936,0,0,0,0,0,0,0,0,0,0,6.5888834
3652,1,26,1,0,0,0,42458.0,101,1.5666639,1.899999,3.7273893,-1.448528,1,0,0,0,0,0,0,0,0,1,3.466663
3653,1,81,0,1,0,0,42459.0,127,3.1333334,0.0,2.8903718,-0.098529786,0,0,0,0,0,0,1,0,0,0,3.1333334
3654,1,82,0,0,0,0,42513.0,103,1.999998,0.0,2.3025851,0.17604615,0,1,0,0,0,0,0,0,0,0,1.999998
3655,1,28,0,0,0,0,42517.0,49,0.0,0.0,1.9459101,-0.35022438,1,0,0,0,0,0,0,0,1,0,0.0
3656,0,48,0,0,0,0,42568.0,159,0.8,0.0,2.9957323,-0.57903767,1,0,0,0,0,0,0,0,0,1,0.8
3657,0,64,0,0,0,0,42577.0,161,0.0,0.0,2.6892066,0.7023167,1,0,0,0,0,0,0,1,0,0,0.0
3658,1,85,0,0,0,0,42583.0,126,0.0,3.477775,2.7472708,0.7709606,1,0,0,0,0,0,0,0,0,1,3.477775
3659,0,70,0,0,0,0,42614.0,151,0.0,1.2888875,1.658228,0.0,1,0,0,0,0,0,0,0,1,0,1.2888875
3660,0,85,0,0,0,0,42616.0,143,1.999998,5.099998,2.7128007,1.5946884,1,0,0,0,0,0,0,0,1,0,7.099996
3661,0,24,0,0,0,0,42632.0,147,1.0666667,0.0,2.6925461,-0.052767128,0,0,0,0,0,0,0,0,0,1,1.0666667
3662,1,50,0,0,0,0,42637.0,88,0.33333334,0.0,2.3025851,0.95401126,0,0,0,1,0,0,0,0,0,0,0.33333334
3663,1,2,0,0,0,0,42662.0,117,0.0,0.0,1.6489536,-0.80785096,0,0,0,0,0,0,0,0,1,0,0.0
3664,1,50,0,0,0,0,42663.0,40,0.0,0.0,1.8277695,0.0,0,0,0,1,0,0,0,1,0,0,0.0
3665,1,56,0,0,0,0,42667.0,134,0.1,1.7333333,2.1972246,1.2972312,0,0,0,0,1,0,0,1,0,0,1.8333334
3666,0,45,0,0,0,0,42676.0,85,1.5333333,0.0,3.2580965,0.6336727,0,0,0,0,0,0,1,1,0,0,1.5333333
3667,0,40,0,0,0,0,42680.0,128,0.0,7.5,2.904165,0.35909677,0,0,0,0,0,0,1,0,0,1,7.5
3668,0,41,0,0,0,0,42710.0,138,0.0,2.6,1.5503674,0.5650287,0,0,0,0,1,0,0,0,1,0,2.6
3669,0,3,0,0,0,0,42731.0,104,0.0,0.0,2.1972246,-2.9586957,0,0,0,0,1,0,0,0,0,0,0.0
3670,0,29,0,0,0,1,42741.0,150,0.0,0.8333333,2.6390574,-0.39598703,1,0,0,0,0,0,0,0,0,1,0.8333333
3671,1,72,0,0,0,0,42742.0,123,1.2333333,0.0,2.5203085,0.45062208,1,0,0,0,0,0,0,1,0,0,1.2333333
3672,0,17,1,0,0,0,42756.0,159,0.0,3.6666667,3.2834144,-1.0137829,0,1,0,0,0,0,0,0,1,0,3.6666667
3673,1,64,0,1,0,0,42767.0,137,2.1666667,0.0,2.3513753,1.0226552,0,1,0,0,0,0,0,0,0,1,2.1666667
3674,1,50,0,0,0,0,42783.0,132,0.0,7.2333293,2.6741486,0.13028349,0,0,0,0,0,1,0,1,0,0,7.2333293
3675,1,50,0,0,0,0,42788.0,98,0.0,0.0,1.8878392,0.15316482,0,1,0,0,0,0,0,0,0,1,0.0
3676,0,50,0,0,0,0,42797.0,71,0.0,0.0,2.2617629,-0.32734305,1,0,0,0,0,0,0,1,0,0,0.0
3677,0,73,0,0,0,0,42803.0,121,0.0,5.1666665,2.74084,0.58791006,0,0,0,1,0,0,0,1,0,0,5.1666665
3678,1,49,0,0,0,0,42825.0,154,0.6166667,0.0,2.0897806,-0.098529786,0,0,0,0,1,0,0,0,0,0,0.6166667
3679,0,49,0,0,0,0,42845.0,158,1.2,0.0,2.7034385,-0.098529786,0,0,0,0,1,0,0,0,0,0,1.2
3680,1,28,0,1,0,0,42849.0,110,3.8333333,0.0,1.9459101,0.40485942,1,0,0,0,0,0,0,0,1,0,3.8333333
