,emp232,wage232,emp236,wage236,emp234,wage234,emp314,wage314,emp228,wage228,emp233,wage233,emp394,wage394,emp231,wage231,emp226,wage226,emp387,wage387,emp056,wage056,unem,cpi,minwage,lemp232,lwage232,gemp232,gwage232,lminwage,gmwage,gmwage_1,gmwage_2,gmwage_3,gmwage_4,gmwage_5,gmwage_6,gmwage_7,gmwage_8,gmwage_9,gmwage_10,gmwage_11,gmwage_12,lemp236,gcpi,lcpi,lwage236,gemp236,gwage236,lemp234,lwage234,gemp234,gwage234,lemp314,lwage314,gemp314,gwage314,t
324,400.4,2.57,75.2,2.63,107.7,2.59,177.9,2.82,155.6,2.87,433.9,2.94,127.2,3.12,113.1,3.48,93.1,3.29,32.6,3.34,820.5,2.76,3.3,46.6,1.6,5.992464,0.9439059,-0.016103268,0.011741817,0.47000363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3201513,0.008620501,3.8416004,0.9669839,0.009352207,0.011472523,4.6793494,0.95165783,-0.021131039,0.011650622,5.1812215,1.0367368,-0.013400555,0.0178895,325
325,402.1,2.57,75.9,2.64,106.4,2.61,177.2,2.83,154.8,2.87,447.5,2.98,130.2,3.16,112.0,3.46,92.2,3.29,32.8,3.39,790.0,2.71,3.5,47.2,1.6,5.996701,0.9439059,0.004236698,0.0,0.47000363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3294168,0.012793541,3.854394,0.97077894,0.009265423,0.0037950277,4.667206,0.95935017,-0.012143612,0.007692337,5.177279,1.0402766,-0.0039424896,0.0035398006,326
326,398.8,2.57,74.9,2.67,106.6,2.63,177.7,2.86,152.6,2.87,447.7,3.0,134.1,3.15,109.7,3.46,91.8,3.31,32.7,3.44,786.8,2.71,3.3,47.8,1.6,5.98846,0.9439059,-0.0082407,0.0,0.47000363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.316154,0.012631655,3.8670256,0.9820785,-0.013262749,0.0112995505,4.6690836,0.9669839,0.0018777847,0.0076337457,5.1800966,1.0508215,0.0028176308,0.010544896,327
327,396.3,2.59,72.4,2.66,106.4,2.65,176.6,2.86,151.7,2.85,439.3,3.0,136.3,3.14,109.4,3.51,90.7,3.26,32.9,3.44,815.0,2.79,3.1,48.0,1.6,5.9821715,0.95165783,-0.0062885284,0.0077519417,0.47000363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2822065,0.0041754246,3.871201,0.97832614,-0.033947468,-0.0037523508,4.667206,0.97455966,-0.0018777847,0.0075757504,5.1738873,1.0508215,-0.0062093735,0.0,328
328,399.0,2.68,74.5,2.74,105.6,2.7,176.5,2.91,150.0,2.91,439.9,3.03,140.6,3.18,109.7,3.48,91.3,3.34,33.4,3.47,797.5,2.84,2.5,48.6,2.0,5.988961,0.98581684,0.0067896843,0.034159005,0.6931472,0.22314355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.310799,0.012422562,3.8836236,1.0079579,0.028592587,0.029631793,4.6596584,0.9932518,-0.0075473785,0.018692136,5.173321,1.0681531,-0.00056648254,0.0173316,329
329,402.1,2.69,75.7,2.75,107.0,2.72,179.1,2.91,150.9,3.05,439.7,3.09,143.1,3.17,104.8,3.58,92.0,3.49,33.8,3.47,799.7,2.87,2.5,49.0,2.0,5.996701,0.98954123,0.007739544,0.0037243962,0.6931472,0.0,0.22314355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.326778,0.008196592,3.8918202,1.011601,0.015978813,0.003643036,4.6728287,1.0006319,0.013170242,0.007380128,5.1879444,1.0681531,0.014623642,0.0,330
330,381.0,2.7,73.7,2.76,101.5,2.7,171.3,2.89,143.8,3.07,415.3,3.1,139.7,3.17,102.5,3.59,87.4,3.46,33.3,3.46,784.3,2.86,2.6,49.4,2.0,5.9427996,0.9932518,-0.053901196,0.003710568,0.6931472,0.0,0.0,0.22314355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3000026,0.008130312,3.8999505,1.0152307,-0.02677536,0.0036296844,4.620059,0.9932518,-0.05276966,-0.007380128,5.1434164,1.0612565,-0.044528008,-0.006896615,331
331,397.8,2.72,72.8,2.77,105.3,2.74,175.6,2.93,147.6,3.07,429.1,3.12,143.7,3.21,106.8,3.69,89.0,3.48,34.4,3.46,783.9,2.85,2.6,50.0,2.0,5.9859495,1.0006319,0.043149948,0.007380128,0.6931472,0.0,0.0,0.0,0.22314355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287716,0.012072563,3.912023,1.0188473,-0.012286663,0.0036166906,4.6568136,1.0079579,0.03675461,0.014706135,5.1682086,1.0750024,0.024792194,0.013745904,332
332,394.1,2.75,72.6,2.79,105.1,2.77,167.2,2.95,143.7,3.07,431.8,3.16,143.5,3.24,105.2,3.71,87.0,3.53,34.5,3.51,799.7,2.9,2.6,50.6,2.0,5.9766045,1.011601,-0.009345055,0.010969043,0.6931472,0.0,0.0,0.0,0.0,0.22314355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.284965,0.011928558,3.9239516,1.0260416,-0.0027508736,0.0071942806,4.6549125,1.0188473,-0.0019011497,0.010889411,5.1191907,1.0818052,-0.049017906,0.0068027973,333
333,392.3,2.76,72.2,2.82,104.4,2.77,162.1,2.95,137.5,3.07,427.4,3.16,141.9,3.23,102.3,3.76,75.9,3.44,34.5,3.52,811.2,2.9,3.0,51.1,2.0,5.972027,1.0152307,-0.0045776367,0.0036296844,0.6931472,0.0,0.0,0.0,0.0,0.0,0.22314355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27944,0.009832859,3.9337845,1.0367368,-0.005525112,0.010695219,4.6482296,1.0188473,-0.006682873,0.0,5.0882134,1.0818052,-0.03097725,0.0,334
334,385.2,2.77,69.8,2.83,101.8,2.79,164.7,2.99,128.9,3.07,420.3,3.16,132.5,3.28,100.3,3.77,83.2,3.59,33.7,3.48,830.8,2.9,3.4,51.5,2.0,5.9537625,1.0188473,-0.018264294,0.0036166906,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.22314355,0.0,0.0,0.0,0.0,0.0,0.0,4.245634,0.007797241,3.9415817,1.0402766,-0.033805847,0.0035398006,4.62301,1.0260416,-0.02521944,0.0071942806,5.1041255,1.0952734,0.015912056,0.013468146,335
335,372.9,2.79,64.7,2.83,94.3,2.8,162.3,2.99,122.6,3.07,388.6,3.13,114.7,3.35,100.0,3.83,80.2,3.58,32.1,3.64,909.8,2.91,4.4,51.9,2.0,5.9213104,1.0260416,-0.032452106,0.0071942806,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22314355,0.0,0.0,0.0,0.0,0.0,4.169761,0.0077371597,3.949319,1.0402766,-0.0758729,0.0,4.546481,1.0296195,-0.076529026,0.0035778284,5.0894465,1.0952734,-0.014678955,0.0,336
336,357.4,2.85,63.2,2.89,91.5,2.84,158.4,3.03,116.7,3.09,373.6,3.17,105.5,3.43,96.3,3.87,76.8,3.58,30.1,3.64,803.6,2.97,6.4,52.1,2.1,5.8788557,1.0473189,-0.04245472,0.021277308,0.7419373,0.048790097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22314355,0.0,0.0,0.0,0.0,4.146304,0.00384593,3.9531648,1.0612565,-0.02345705,0.020979881,4.516339,1.043804,-0.030142307,0.014184594,5.0651236,1.1085626,-0.024322987,0.013289213,337
337,349.9,2.84,62.0,2.91,88.3,2.87,154.4,3.05,113.2,3.07,382.8,3.16,108.2,3.41,93.6,3.83,76.1,3.58,30.0,3.68,772.7,2.95,6.6,52.5,2.1,5.8576474,1.043804,-0.021208286,-0.003514886,0.7419373,0.0,0.048790097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22314355,0.0,0.0,0.0,4.1271343,0.007648468,3.9608133,1.0681531,-0.019169807,0.006896615,4.48074,1.054312,-0.035598755,0.010507941,5.0395465,1.1151416,-0.025577068,0.0065790415,338
338,337.9,2.84,61.7,2.94,87.6,2.88,149.8,3.06,113.1,3.09,392.7,3.21,109.8,3.41,86.1,3.87,76.0,3.6,29.7,3.72,777.2,2.95,6.7,52.7,2.1,5.82275,1.043804,-0.034897327,0.0,0.7419373,0.0,0.0,0.048790097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22314355,0.0,0.0,4.122284,0.0038022995,3.9646156,1.0784096,-0.0048503876,0.01025641,4.472781,1.0577903,-0.007958889,0.0034782887,5.009301,1.1184149,-0.030245304,0.0032732487,339
339,339.7,2.84,62.5,2.92,89.6,2.88,151.5,3.06,118.4,3.09,395.9,3.21,111.8,3.42,85.3,3.84,78.2,3.63,29.3,3.67,782.8,2.98,6.1,52.9,2.1,5.828063,1.043804,0.0053129196,0.0,0.7419373,0.0,0.0,0.0,0.048790097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22314355,0.0,4.1351666,0.003787756,3.9684033,1.0715836,0.0128827095,-0.006825924,4.495355,1.0577903,0.022573948,0.0,5.0205855,1.1184149,0.011284351,0.0,340
340,347.9,2.83,65.5,2.92,92.0,2.86,155.2,3.04,123.4,3.12,394.6,3.19,113.9,3.42,87.4,3.78,78.8,3.65,29.2,3.68,788.5,3.03,5.8,53.2,2.1,5.851915,1.0402766,0.023851871,-0.0035274029,0.7419373,0.0,0.0,0.0,0.0,0.048790097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22314355,4.18205,0.0056550503,3.9740584,1.0715836,0.046883583,0.0,4.5217886,1.0508215,0.026433468,-0.0069687366,5.0447145,1.1118575,0.024128914,-0.0065573454,341
341,356.6,2.84,68.4,2.94,94.0,2.86,160.3,3.07,127.0,3.12,399.1,3.21,116.8,3.47,88.5,3.78,82.0,3.66,29.6,3.68,797.5,3.04,5.6,53.6,2.1,5.8766146,1.043804,0.024699688,0.0035274029,0.7419373,0.0,0.0,0.0,0.0,0.0,0.048790097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225373,0.007490635,3.981549,1.0784096,0.043322563,0.006825924,4.543295,1.0508215,0.02150631,0.0,5.077047,1.1216775,0.03233242,0.009819984,342
342,346.6,2.84,66.9,2.93,90.3,2.84,154.6,3.07,122.4,3.11,386.5,3.23,115.6,3.47,83.9,3.73,79.5,3.62,29.1,3.69,783.5,3.04,5.5,54.2,2.1,5.848171,1.043804,-0.028443336,0.0,0.7419373,0.0,0.0,0.0,0.0,0.0,0.0,0.048790097,0.0,0.0,0.0,0.0,0.0,0.0,4.203199,0.011132002,3.992681,1.0750024,-0.022173882,-0.0034071207,4.5031376,1.043804,-0.040157318,-0.0070174932,5.040841,1.1216775,-0.03620577,0.0,343
343,364.2,2.83,66.8,2.91,97.0,2.89,160.3,3.07,130.6,3.14,410.5,3.23,122.3,3.48,86.3,3.75,83.1,3.68,29.7,3.68,784.0,3.01,5.1,54.3,2.1,5.897703,1.0402766,0.049531937,-0.0035274029,0.7419373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048790097,0.0,0.0,0.0,0.0,0.0,4.201703,0.001843214,3.9945242,1.0681531,-0.0014958382,-0.006849289,4.574711,1.0612565,0.07157326,0.017452478,5.077047,1.1216775,0.03620577,0.0,344
344,367.5,2.87,67.4,2.98,99.8,2.94,158.7,3.11,132.0,3.26,419.4,3.26,126.0,3.5,86.4,3.8,85.1,3.81,31.0,3.69,801.4,3.08,4.9,54.6,2.1,5.9067235,1.054312,0.0090203285,0.014035344,0.7419373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048790097,0.0,0.0,0.0,0.0,4.210645,0.005509615,4.000034,1.0919234,0.008942127,0.023770213,4.603168,1.0784096,0.028457165,0.017153025,5.0670156,1.1346227,-0.010031223,0.012945175,345
345,374.5,2.89,69.1,2.96,101.2,2.94,160.7,3.11,135.1,3.31,431.5,3.28,127.9,3.5,86.1,3.94,86.2,3.86,31.7,3.67,814.1,3.1,5.0,54.9,2.1,5.925592,1.0612565,0.018868446,0.006944537,0.7419373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048790097,0.0,0.0,0.0,4.2355547,0.005479336,4.005513,1.0851892,0.024909496,-0.0067341328,4.617099,1.0784096,0.013930798,0.0,5.0795393,1.1346227,0.012523651,0.0,346
346,378.3,2.91,69.2,2.95,100.5,2.96,163.6,3.15,135.1,3.31,433.3,3.3,121.5,3.54,86.5,3.91,86.7,3.87,31.3,3.7,839.6,3.1,5.1,55.3,2.1,5.9356875,1.0681531,0.010095596,0.006896615,0.7419373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048790097,0.0,0.0,4.237001,0.0072598457,4.012773,1.0818052,0.0014462471,-0.003383994,4.6101575,1.0851892,-0.0069413185,0.0067796707,5.0974245,1.1474025,0.017885208,0.012779832,347
347,378.1,2.93,68.4,2.97,98.5,2.96,165.0,3.15,136.1,3.33,427.5,3.28,107.5,3.64,87.6,3.92,87.6,3.9,30.5,3.75,923.4,3.11,5.4,55.5,2.1,5.9351587,1.0750024,-0.0005288124,0.006849289,0.7419373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048790097,0.0,4.225373,0.0036101341,4.016383,1.088562,-0.011628151,0.0067567825,4.5900564,1.0851892,-0.02010107,0.0,5.1059456,1.1474025,0.00852108,0.0,348
348,377.9,3.04,69.0,3.07,96.2,3.06,165.5,3.23,135.8,3.32,425.7,3.36,107.2,3.7,88.0,3.96,87.4,3.86,29.7,3.82,839.0,3.2,6.2,55.6,2.3,5.9346294,1.1118575,-0.00052928925,0.0368551,0.8329091,0.09097183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048790097,4.2341065,0.0018000603,4.018183,1.1216775,0.008733749,0.033115506,4.566429,1.1184149,-0.023627281,0.033225656,5.108971,1.1724821,0.0030255318,0.025079608,349
349,381.2,3.05,70.6,3.09,97.7,3.05,167.2,3.24,135.7,3.32,436.1,3.37,108.1,3.68,88.6,3.96,88.0,3.88,30.3,3.84,808.7,3.18,6.1,55.8,2.3,5.943324,1.1151416,0.008694649,0.0032840967,0.8329091,0.0,0.09097183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25703,0.0035905838,4.021774,1.1281711,0.02292347,0.0064935684,4.5819016,1.1151416,0.015472412,-0.0032732487,5.1191907,1.1755733,0.010219574,0.003091216,350
350,383.5,3.06,70.8,3.12,98.6,3.09,167.0,3.26,134.5,3.33,445.9,3.42,112.9,3.68,89.3,3.99,88.1,3.9,30.2,3.85,809.6,3.15,5.5,55.9,2.3,5.9493394,1.1184149,0.0060153008,0.0032732487,0.8329091,0.0,0.0,0.09097183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.259859,0.0017905235,4.0235643,1.137833,0.0028290749,0.009661913,4.591071,1.1281711,0.009169579,0.013029456,5.117994,1.1817272,-0.0011968613,0.006153822,351
351,385.1,3.08,70.4,3.09,99.2,3.09,169.0,3.25,134.8,3.3,439.8,3.43,117.3,3.67,87.8,4.02,88.0,3.84,30.7,3.84,839.3,3.22,4.9,56.1,2.3,5.953503,1.1249295,0.004163742,0.0065146685,0.8329091,0.0,0.0,0.0,0.09097183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2541933,0.0035715103,4.027136,1.1281711,-0.005665779,-0.009661913,4.597138,1.1281711,0.006066799,0.0,5.1298985,1.178655,0.0119047165,-0.0030721426,352
352,387.3,3.06,72.1,3.08,99.1,3.08,171.4,3.26,136.0,3.34,433.0,3.42,123.5,3.66,90.2,3.96,87.5,3.89,31.2,3.87,832.2,3.24,4.3,56.5,2.3,5.9591994,1.1184149,0.0056962967,-0.0065146685,0.8329091,0.0,0.0,0.0,0.0,0.09097183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.278054,0.0071048737,4.0342407,1.1249295,0.023860931,-0.003241539,4.5961294,1.1249295,-0.0010085106,-0.003241539,5.144,1.1817272,0.014101505,0.0030721426,353
353,392.4,3.05,73.5,3.1,100.0,3.08,172.4,3.26,136.2,3.36,434.9,3.45,126.6,3.67,91.7,4.1,88.0,3.9,31.1,3.87,828.3,3.24,4.6,56.8,2.3,5.972282,1.1151416,0.013082504,-0.0032732487,0.8329091,0.0,0.0,0.0,0.0,0.0,0.09097183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2972856,0.0052957535,4.0395365,1.1314021,0.01923132,0.0064725876,4.6051702,1.1249295,0.0090408325,0.0,5.1498175,1.1817272,0.0058174133,0.0,354
354,372.1,3.04,66.1,3.09,94.3,3.07,162.3,3.25,134.3,3.49,416.6,3.44,124.6,3.68,85.7,4.08,84.6,4.02,30.0,3.84,815.1,3.23,4.8,57.1,2.3,5.9191628,1.1118575,-0.053119183,-0.0032840967,0.8329091,0.0,0.0,0.0,0.0,0.0,0.0,0.09097183,0.0,0.0,0.0,0.0,0.0,0.0,4.191169,0.00526762,4.044804,1.1281711,-0.10611677,-0.0032310486,4.546481,1.1216775,-0.058689117,-0.0032520294,5.0894465,1.178655,-0.060370922,-0.0030721426,355
355,383.9,3.06,71.2,3.1,99.0,3.11,165.5,3.28,135.4,3.52,422.7,3.47,129.2,3.68,90.7,4.16,84.8,4.05,31.0,3.85,816.2,3.26,4.5,57.4,2.3,5.950382,1.1184149,0.031219482,0.0065573454,0.8329091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09097183,0.0,0.0,0.0,0.0,0.0,4.265493,0.0052404404,4.0500445,1.1314021,0.07432413,0.0032310486,4.59512,1.1346227,0.04863882,0.012945175,5.108971,1.1878434,0.019524574,0.009188414,356
356,379.2,3.11,70.1,3.15,98.8,3.16,161.1,3.29,133.7,3.53,421.7,3.52,133.7,3.68,91.4,4.23,83.7,4.08,31.1,3.94,834.0,3.31,4.3,57.6,2.3,5.9380636,1.1346227,-0.012318611,0.016207814,0.8329091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09097183,0.0,0.0,0.0,0.0,4.2499228,0.0034780502,4.0535226,1.1474025,-0.015570164,0.01600039,4.5930977,1.1505721,-0.0020222664,0.015949368,5.0820255,1.1908876,-0.026945591,0.0030441284,357
357,377.4,3.13,70.5,3.13,98.8,3.16,156.1,3.29,131.6,3.53,422.2,3.53,132.2,3.74,92.3,4.22,81.7,4.12,30.5,3.93,841.6,3.36,4.3,57.9,2.3,5.9333057,1.141033,-0.004757881,0.0064103603,0.8329091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09097183,0.0,0.0,0.0,4.255613,0.005194664,4.0587173,1.141033,0.005690098,-0.0063694715,4.5930977,1.1505721,0.0,0.0,5.050497,1.1908876,-0.031528473,0.0,358
358,372.9,3.16,69.3,3.17,97.6,3.18,156.5,3.35,131.2,3.55,425.0,3.54,125.1,3.74,91.6,4.24,81.6,4.13,30.4,4.0,872.0,3.35,4.7,58.0,2.3,5.9213104,1.1505721,-0.011995316,0.009539008,0.8329091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09097183,0.0,0.0,4.238445,0.0017256737,4.060443,1.1537316,-0.017168045,0.012698531,4.5808773,1.1568812,-0.012220383,0.0063091516,5.0530562,1.2089603,0.002559185,0.018072724,359
359,368.0,3.18,66.7,3.22,94.9,3.16,155.9,3.37,131.4,3.57,412.8,3.54,111.2,3.85,91.7,4.28,81.0,4.16,30.7,3.99,964.9,3.37,5.2,58.2,2.3,5.908083,1.1568812,-0.013227463,0.0063091516,0.8329091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09097183,0.0,4.200205,0.0034422874,4.063885,1.1693814,-0.038239956,0.015649796,4.5528235,1.1505721,-0.02805376,-0.0063091516,5.049215,1.2149127,-0.0038414001,0.0059523582,360
360,364.5,3.22,68.1,3.22,92.9,3.23,156.0,3.42,130.6,3.58,410.1,3.59,108.8,3.95,90.8,4.31,79.6,4.11,29.8,4.09,866.1,3.4,5.9,58.5,2.3,5.8985267,1.1693814,-0.0095562935,0.012500167,0.8329091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09097183,4.2209773,0.005141735,4.069027,1.1693814,0.020772457,0.0,4.5315237,1.1724821,-0.021299839,0.021910071,5.049856,1.2296406,0.000641346,0.01472795,361
361,368.1,3.22,70.1,3.24,94.3,3.23,155.3,3.45,130.7,3.6,427.6,3.59,113.8,3.95,91.3,4.31,79.5,4.15,30.3,4.12,833.7,3.38,6.0,59.1,2.3,5.9083548,1.1693814,0.009828091,0.0,0.8329091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2499228,0.010203838,4.079231,1.1755733,0.028945446,0.006191969,4.546481,1.1724821,0.014957428,0.0,5.0453587,1.2383742,-0.004497528,0.00873363,362
362,369.8,3.23,68.9,3.24,94.8,3.26,156.3,3.49,131.7,3.62,433.2,3.6,116.7,3.96,90.2,4.33,80.1,4.15,30.1,4.12,841.3,3.36,5.4,59.5,2.3,5.9129624,1.1724821,0.0046076775,0.0031007528,0.8329091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.232656,0.0067453384,4.085976,1.1755733,-0.01726675,0.0,4.5517693,1.1817272,0.005288124,0.009245038,5.0517774,1.2499018,0.006418705,0.011527538,363
363,371.3,3.22,69.4,3.24,94.8,3.28,158.8,3.46,133.3,3.63,428.4,3.59,120.0,3.95,89.4,4.33,81.3,4.18,30.4,4.12,849.5,3.42,4.6,60.0,2.3,5.9170103,1.1693814,0.0040478706,-0.0031007528,0.8329091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2398868,0.008368492,4.0943446,1.1755733,0.0072307587,0.0,4.5517693,1.1878434,0.0,0.006116271,5.0676455,1.2412686,0.015868187,-0.008633137,364
364,375.6,3.21,70.7,3.24,95.4,3.26,162.7,3.47,133.9,3.62,428.5,3.58,123.8,3.98,91.3,4.31,81.8,4.14,30.3,4.13,851.3,3.44,4.1,60.3,2.3,5.928525,1.166271,0.011514664,-0.0031104088,0.8329091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2584457,0.00498724,4.099332,1.1755733,0.018558979,0.0,4.558079,1.1817272,0.0063095093,-0.006116271,5.091908,1.2441546,0.024262428,0.0028859377,365
365,381.6,3.22,72.3,3.27,96.1,3.27,161.8,3.46,135.2,3.66,434.6,3.66,125.3,4.0,92.6,4.47,82.9,4.18,30.5,4.16,849.5,3.41,4.0,60.7,2.3,5.944373,1.1693814,0.01584816,0.0031104088,0.8329091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.280824,0.006611824,4.1059437,1.18479,0.022378445,0.009216666,4.565389,1.18479,0.0073103905,0.0030628443,5.086361,1.2412686,-0.0055470467,-0.0028859377,366
366,360.9,3.23,69.4,3.25,92.4,3.22,148.8,3.41,131.9,3.79,416.4,3.64,122.2,4.01,87.1,4.4,80.6,4.32,29.2,4.25,836.2,3.42,4.0,61.0,2.3,5.888601,1.1724821,-0.055772305,0.0031007528,0.8329091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2398868,0.0049300194,4.1108737,1.178655,-0.040937424,-0.006134987,4.526127,1.1693814,-0.039262295,-0.015408635,5.002603,1.2267123,-0.08375788,-0.014556289,367
367,381.4,3.25,67.6,3.27,95.4,3.26,156.2,3.45,133.7,3.82,428.7,3.69,128.8,3.95,91.8,4.44,81.2,4.35,29.2,4.16,846.5,3.43,3.8,61.2,2.3,5.9438486,1.178655,0.055247784,0.0061728954,0.8329091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.213608,0.003273487,4.114147,1.18479,-0.026278973,0.006134987,4.558079,1.1817272,0.031951904,0.012345791,5.0511374,1.2383742,0.048534393,0.011661887,368
368,381.7,3.31,68.7,3.34,96.0,3.3,153.6,3.5,131.9,3.84,429.4,3.72,130.6,4.0,91.9,4.48,80.9,4.39,30.0,4.18,863.0,3.5,3.2,61.4,2.3,5.944635,1.1969482,0.0007863045,0.018293142,0.8329091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.229749,0.0032625198,4.1174097,1.2059708,0.016141415,0.021180749,4.564348,1.1939224,0.006269455,0.0121952295,5.034352,1.2527629,-0.016785622,0.01438868,369
369,380.7,3.32,68.7,3.33,96.6,3.34,157.0,3.53,132.5,3.82,430.4,3.74,129.7,3.99,92.3,4.49,79.8,4.38,30.1,4.18,881.8,3.53,3.7,61.6,2.3,5.942012,1.1999648,-0.0026230812,0.003016591,0.8329091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.229749,0.0032520294,4.1206617,1.2029723,0.0,-0.0029984713,4.5705786,1.2059708,0.0062303543,0.012048364,5.056246,1.2612978,0.021893978,0.008534908,370
370,379.6,3.35,68.4,3.37,96.5,3.32,158.2,3.55,132.1,3.85,432.5,3.73,124.6,4.05,91.5,4.53,80.9,4.43,29.5,4.26,912.0,3.54,3.6,61.9,2.3,5.939118,1.2089603,-0.0028939247,0.008995533,0.8329091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225373,0.004858494,4.12552,1.2149127,-0.0043764114,0.01194036,4.569543,1.1999648,-0.0010356903,-0.0060060024,5.06386,1.2669476,0.0076141357,0.005649805,371
371,376.0,3.39,68.5,3.41,95.5,3.35,158.0,3.56,132.8,3.86,420.2,3.72,112.3,4.17,92.5,4.51,80.6,4.43,29.4,4.35,1007.7,3.54,3.8,62.1,2.3,5.9295893,1.22083,-0.009528637,0.011869669,0.8329091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.226834,0.0032258034,4.128746,1.2267123,0.001461029,0.011799693,4.5591264,1.2089603,-0.010416508,0.008995533,5.062595,1.2697605,-0.001265049,0.0028128624,372
372,369.6,3.55,68.5,3.48,92.7,3.51,155.7,3.68,132.0,3.89,415.7,3.84,109.3,4.25,91.7,4.58,80.5,4.44,29.1,4.32,905.6,3.66,4.5,62.5,2.65,5.912421,1.2669476,-0.017168045,0.046117663,0.97455966,0.14165056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.226834,0.0064206123,4.1351666,1.2470323,0.0,0.020319939,4.5293684,1.2556161,-0.029757977,0.046655774,5.047931,1.3029127,-0.014663696,0.033152223,373
373,374.9,3.57,69.3,3.52,94.0,3.52,157.3,3.7,133.1,3.89,427.3,3.83,113.7,4.26,91.5,4.79,80.2,4.44,29.2,4.39,865.6,3.61,4.4,62.9,2.65,5.926659,1.2725656,0.014237881,0.005617976,0.97455966,0.0,0.14165056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238445,0.0063796043,4.1415462,1.258461,0.011610985,0.011428714,4.543295,1.258461,0.013926506,0.0028449297,5.058155,1.3083328,0.0102238655,0.005420089,374
