,state,year,govelec,black,metro,unem,criv,crip,lcriv,lcrip,gcriv,gcrip,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,y93,ag0_14,ag15_17,ag18_24,ag25_34,incpc,polpc,gincpc,gpolpc,cag0_14,cag15_17,cag18_24,cag25_34,cunem,cblack,cmetro,pris,lpris,gpris,final1,final2
378,28,80,0,0.031,0.45099998,0.0405,2.2369428,40.648407,0.8051101,3.7049596,-0.014363289,0.071597576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23057325,0.05414013,0.1343949,0.15859872,9006.237,217.00638,0.051829394,-0.02884339,0.00019674301,-0.0026562978,0.00038085936,0.002249012,0.008920002,0.03999996,0.0012999725,76.13274,4.3324785,-0.04216814,0,0
379,28,81,0,0.0315,0.45439997,0.04133,1.8119062,39.884106,0.5943794,3.685978,-0.21073067,-0.018981695,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22925903,0.050664976,0.13236225,0.1652945,10360.298,219.25269,0.14006361,0.010298135,-0.0013142205,-0.003475151,-0.0020326518,0.0066957665,0.00082999707,0.05000019,0.0034000014,89.29936,4.4919944,0.15951586,0,0
380,28,82,1,0.032,0.4578,0.06083,2.301517,37.306576,0.83356845,3.6191697,0.23918903,-0.06680822,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2300885,0.047408342,0.13021491,0.16561316,10837.056,222.06068,0.044990353,0.012725817,0.0008294678,-0.0032566357,-0.0021473311,0.00031866075,0.019500002,0.049999952,0.0034000014,93.540215,4.5383916,0.04639721,0,0
381,28,83,0,0.0325,0.4612,0.05692,2.1950758,35.992424,0.78621656,3.5833085,-0.047351897,-0.035861254,0,0,1,0,0,0,0,0,0,0,0,0,0,0.22979797,0.044823233,0.12689394,0.16729797,11224.5205,223.35858,0.035129376,0.0058277724,-0.00029052736,-0.0025851107,-0.0033209801,0.0016848183,-0.0039100028,0.049999952,0.0034000014,100.12642,4.6064334,0.0680418,0,0
382,28,84,0,0.033,0.4646,0.044,2.2825677,33.05601,0.825301,3.4982035,0.039084435,-0.08510494,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2297042,0.04405286,0.12208936,0.16865954,12315.951,225.48773,0.09279455,0.009487284,-9.376526e-05,-0.00077036856,-0.004804573,0.0013615608,-0.012919998,0.049999952,0.0034000014,97.91667,4.584117,-0.022316456,0,0
383,28,85,0,0.0335,0.468,0.05467,2.4107256,35.024605,0.87992775,3.5560508,0.054626763,0.05784726,0,0,0,0,1,0,0,0,0,0,0,0,0,0.229653,0.04479495,0.116719246,0.16971609,13038.445,229.52681,0.05700706,0.017754087,-5.121231e-05,0.0007420874,-0.005370121,0.0010565567,0.010669999,0.049999952,0.0034000014,98.61548,4.591228,0.0071110725,0,0
384,28,86,1,0.034,0.4714,0.0505,2.6658196,36.479034,0.98051155,3.5967376,0.10058379,0.040686846,0,0,0,0,0,1,0,0,0,0,0,0,0,0.22871664,0.045743328,0.111181706,0.17026684,13567.385,228.52605,0.03976641,-0.0043696463,-0.0009363556,0.00094837666,-0.0055375383,0.0005507469,-0.004169998,0.05000019,0.0034000014,109.33755,4.69444,0.10321188,0,0
385,28,87,0,0.0345,0.4748,0.04933,2.555201,39.47224,0.9381309,3.6755977,-0.04238063,0.078860044,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22782387,0.04530951,0.10657307,0.16975111,14106.284,232.70581,0.03895165,0.018124847,-0.0008927727,-0.00043381692,-0.0046086404,-0.000515728,-0.001170001,0.049999952,0.0034000014,124.14231,4.821429,0.12698889,0,0
386,28,88,0,0.035,0.4782,0.0355,2.7842138,39.406746,1.0239655,3.673937,0.08583456,-0.0016605854,0,0,0,0,0,0,0,1,0,0,0,0,0,0.22851686,0.04392107,0.10311903,0.16804582,15218.307,235.26416,0.0758787,0.010933928,0.00069299695,-0.0013884401,-0.0034540368,-0.0017052841,-0.013829999,0.049999952,0.0034000014,125.27121,4.830481,0.009052277,0,0
387,28,89,0,0.0355,0.4816,0.03092,2.8590477,38.992382,1.0504886,3.6633663,0.026523113,-0.010570765,0,0,0,0,0,0,0,0,1,0,0,0,0,0.23047619,0.041904762,0.100317456,0.16507937,16048.246,233.26984,0.053100478,-0.008513089,0.0019593239,-0.002016306,-0.0028015708,-0.0029664612,-0.004580002,0.049999952,0.0034000014,131.50859,4.879072,0.048591137,0,0
388,28,90,1,0.036,0.485,0.02142,3.2947502,38.7666,1.1923304,3.6575592,0.14184177,-0.0058071613,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23086655,0.04174573,0.09867172,0.16192284,17374.893,230.99303,0.079426646,-0.009808357,0.00039035798,-0.00015903472,-0.0016457367,-0.0031565286,-0.009500001,0.049999952,0.0034000014,144.63493,4.9742126,0.09514046,0,0
389,28,91,0,0.0365,0.4884,0.027,3.3522012,40.27107,1.2096173,3.6956334,0.017286897,0.038074255,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23144653,0.042138368,0.0981132,0.15786164,18050.2,247.98741,0.038130514,0.070990466,0.00057998655,0.00039263724,-0.0005585194,-0.004061203,0.005580001,0.05000019,0.0034000014,144.59204,4.973916,-0.0002965927,0,0
390,28,92,0,0.037,0.4918,0.03,3.4965646,39.878826,1.251781,3.6858456,0.04216373,-0.009787798,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23110555,0.043098062,0.097439095,0.15302935,19222.164,236.22737,0.06290727,-0.048583206,-0.00034097672,0.0009596968,-0.00067410467,-0.004832277,0.0029999996,0.049999952,0.0034000014,151.32076,5.019402,0.045485973,0,0
391,28,93,0,0.0375,0.4952,0.025999999,3.3914125,37.779713,1.2212465,3.6317723,-0.030534506,-0.054073334,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22899812,0.04355943,0.09769757,0.14810206,19759.72,247.79091,0.027581567,0.0477905,-0.0021074296,0.0004613638,0.00025847435,-0.0049273013,-0.004000001,0.049999952,0.0034000014,152.09244,5.0244884,0.005086422,0,0
392,29,80,0,0.064,0.82,0.06258,9.13,79.445,2.2115657,4.375065,0.17451334,0.07947922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21625,0.0525,0.13125,0.18125,11702.263,397.625,0.10479259,0.1740162,-0.008586598,-0.0024019622,0.00053104403,0.006086597,0.012579999,0.07000017,0.0012999725,204.70589,5.321574,0.08640528,0,0
393,29,81,0,0.0642,0.82089996,0.0715,8.932783,76.682785,2.189728,4.3396773,-0.021837711,-0.035387516,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2158019,0.049528304,0.1273585,0.1898585,12549.413,373.5849,0.069891684,-0.062364064,-0.0004481125,-0.002971697,-0.0038915062,0.008608494,0.008920006,0.01999998,0.0008999634,229.875,5.437536,0.11596155,0,0
394,29,82,1,0.0644,0.8218,0.10133,8.045351,70.87528,2.0850945,4.260922,-0.10463357,-0.07875538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.21655329,0.04648526,0.123582765,0.19160998,12684.262,366.09976,0.010688092,-0.020239418,0.0007514,-0.0030430413,-0.00377573,0.0017514802,0.029829988,0.01999998,0.0009000397,249.52832,5.5195723,0.082036495,0,0
395,29,83,0,0.0646,0.82269996,0.09883001,6.472284,59.723946,1.867529,4.089733,-0.21756542,-0.17118883,0,0,1,0,0,0,0,0,0,0,0,0,0,0.21507761,0.0443459,0.11973392,0.19401331,13181.807,347.8936,0.038475603,-0.051009227,-0.0014756775,-0.0021393632,-0.0038488389,0.0024033356,-0.0024999904,0.01999998,0.0008999634,312.13153,5.743425,0.22385263,0,0
396,29,84,0,0.0648,0.8236,0.078,6.1902704,58.42703,1.8229787,4.0677786,-0.0445503,-0.021954536,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21081081,0.04324324,0.11567568,0.19675677,14176.666,326.70273,0.07275978,-0.062845975,-0.004266796,-0.0011026573,-0.0040582465,0.002743454,-0.020830002,0.01999998,0.0009000397,353.4368,5.867705,0.124279976,0,0
397,29,85,0,0.065,0.82449996,0.07925,6.56572,58.14301,1.8818622,4.062906,0.05888343,-0.004872799,0,0,0,0,1,0,0,0,0,0,0,0,0,0.20925343,0.04206099,0.11251314,0.19663511,15150.726,317.13986,0.06645105,-0.029707788,-0.0015573883,-0.001182251,-0.0031625365,-0.00012165069,0.00125,0.01999998,0.0008999634,377.0811,5.9324603,0.06475544,0,0
398,29,86,1,0.0652,0.8254,0.06025,7.0570846,54.686035,1.9540321,4.0016084,0.0721699,-0.061297417,0,0,0,0,0,1,0,0,0,0,0,0,0,0.20693171,0.042813454,0.110091746,0.19571865,16030.892,327.21713,0.05646916,0.031281084,-0.0023217201,0.00075246335,-0.0024213982,-0.0009164619,-0.019000001,0.01999998,0.0009000397,396.52997,5.982752,0.05029154,0,0
399,29,87,0,0.0654,0.82629997,0.063,6.848485,55.86901,1.9240274,4.02301,-0.03000462,0.021401405,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2062561,0.042033233,0.10752688,0.1935484,16842.654,322.043,0.04939703,-0.01593889,-0.00067560194,-0.00078022,-0.0025648593,-0.0021702575,0.002750001,0.01999998,0.0008999634,463.9144,6.1397,0.15694809,0,0
400,29,88,0,0.0656,0.8272,0.0515,7.6976743,55.93302,2.0409184,4.024155,0.11689091,0.0011453629,0,0,0,0,0,0,0,1,0,0,0,0,0,0.20930234,0.04,0.10418605,0.1916279,17910.014,314.32556,0.061445363,-0.024255807,0.0030462265,-0.0020332336,-0.0033408357,-0.0019204903,-0.011500001,0.01999998,0.0009000397,433.4311,6.071733,-0.06796694,0,0
401,29,89,0,0.065799996,0.82809997,0.04992,6.1099386,55.173264,1.8099167,4.0104785,-0.23100162,-0.013676643,0,0,0,0,0,0,0,0,1,0,0,0,0,0.20932278,0.03693931,0.102902375,0.1882146,19376.576,321.50394,0.078704946,0.02258052,2.0446778e-05,-0.0030606866,-0.0012836743,-0.0034132958,-0.0015799999,0.01999998,0.0008999634,454.04648,6.1181993,0.04646635,0,0
402,29,90,1,0.066,0.829,0.04958,5.924528,53.85726,1.779101,3.9863372,-0.03081572,-0.024141312,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21328959,0.036095157,0.09926169,0.18539788,20247.855,322.55948,0.043983962,0.003277761,0.0039668083,-0.00084415433,-0.0036406803,-0.0028167344,-0.0003399992,0.01999998,0.0009000397,449.60422,6.1083674,-0.009831905,0,0
403,29,91,0,0.066199996,0.82989997,0.055,6.7492237,56.0427,1.9094275,4.026114,0.13032651,0.039776802,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2173913,0.035714284,0.0939441,0.18633541,20772.9,309.47205,0.025600387,-0.04141978,0.004101715,-0.00038087368,-0.0053175925,0.00093753816,0.005419998,0.01999998,0.0008999634,436.58737,6.0789886,-0.029378891,0,0
404,29,92,0,0.0664,0.8308,0.066,6.921407,54.698353,1.9346191,4.0018334,0.025191545,-0.024280548,0,0,0,0,0,0,0,0,0,0,0,1,0,0.21781437,0.03517964,0.089071855,0.18562874,21863.725,319.61078,0.05117958,0.03223617,0.000423069,-0.0005346441,-0.0048722457,-0.00070667267,0.010999999,0.01999998,0.0009000397,452.09628,6.113895,0.034906387,0,0
405,29,93,0,0.066599995,0.83169997,0.072,8.752339,53.048958,2.169321,3.9712152,0.23470199,-0.03061819,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21814255,0.035277177,0.08639309,0.18430525,22745.225,341.1807,0.039526362,0.065308295,0.0003281784,9.753704e-05,-0.0026787661,-0.0013234902,0.005999999,0.01999998,0.0008999634,452.76947,6.115383,0.0014882088,0,0
406,30,80,1,0.004,0.555,0.046829995,1.7947882,44.905537,0.584887,3.8045611,0.27355933,0.036070585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22584148,0.055374593,0.13137893,0.17046688,9837.78,219.97829,0.12138088,-0.08545848,-0.006281719,-0.0007310152,0.0015659523,0.0021500397,0.015999997,0.01000002,0.00069999695,34.763477,3.5485673,0.09141636,0,0
407,30,81,0,0.0042,0.5556,0.05017,1.4674493,41.658485,0.38352573,3.729505,-0.2013613,-0.075056076,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21985058,0.053361792,0.13020277,0.17609392,10921.714,224.54643,0.1045228,0.020553667,-0.0059909057,-0.0020128011,-0.0011761666,0.0056270408,0.0033400059,0.01999998,0.0006000137,35.39631,3.5666075,0.01804018,0,0
408,30,82,1,0.0044,0.55619997,0.0745,1.2521096,37.161392,0.22482985,3.6152704,-0.15869588,-0.114234686,0,1,0,0,0,0,0,0,0,0,0,0,0,0.21729958,0.05063291,0.12974684,0.17510548,11701.755,242.82701,0.06898592,0.07826679,-0.0025510024,-0.0027288818,-0.0004559326,-0.0009884452,0.024330001,0.02000001,0.0005999756,42.475986,3.7489388,0.18233132,0,0
409,30,83,0,0.0046,0.5568,0.05417,1.2526096,32.345512,0.22522907,3.4764752,0.000399217,-0.13879514,0,0,1,0,0,0,0,0,0,0,0,0,0,0.21294363,0.0480167,0.12839249,0.17640918,12878.776,228.81003,0.09584189,-0.059457213,-0.0043559456,-0.00261621,-0.001354351,0.001303711,-0.02033,0.02000001,0.0006000137,46.94093,3.84889,0.09995127,0,0
410,30,84,1,0.0047999998,0.5574,0.04225,1.3387922,30.03787,0.29176787,3.402459,0.066538796,-0.07401633,0,0,0,1,0,0,0,0,0,0,0,0,0,0.209826,0.047082905,0.12589559,0.17809622,14356.595,233.98158,0.10862868,0.022350319,-0.0031176377,-0.000933795,-0.002496891,0.0016870308,-0.011920004,0.01999998,0.0006000137,50.0,3.912023,0.063133,0,0
411,30,85,0,0.005,0.55799997,0.03917,1.4092277,31.142427,0.34304184,3.4385712,0.05127397,0.03611231,0,0,0,0,1,0,0,0,0,0,0,0,0,0.20661986,0.046138417,0.12236711,0.18154463,15700.683,229.38817,0.08949479,-0.01982678,-0.0032061385,-0.0009444904,-0.00352849,0.00344841,-0.0030799985,0.02000001,0.0005999756,59.46776,4.0854344,0.17341137,0,0
412,30,86,1,0.0052,0.5586,0.02842,1.3980488,31.967804,0.33507752,3.4647293,-0.007964313,0.026158094,0,0,0,0,0,1,0,0,0,0,0,0,0,0.20487805,0.04585366,0.11804878,0.18439025,17063.135,247.31708,0.083216086,0.0752556,-0.0017418099,-0.0002847576,-0.004318323,0.0028456117,-0.01075,0.01999998,0.0006000137,68.505516,4.2269144,0.14147997,0,0
413,30,87,0,0.0054,0.5592,0.0255,1.5,32.31309,0.4054651,3.4754725,0.07038757,0.010743141,0,0,0,0,0,0,1,0,0,0,0,0,0,0.20493358,0.044592034,0.113851994,0.18690702,18046.027,261.52753,0.056005295,0.055868316,5.5541994e-05,-0.0012616253,-0.004196787,0.0025167847,-0.0029200006,0.02000004,0.0005999756,76.29268,4.334577,0.10766268,0,0
414,30,88,1,0.0056,0.55979997,0.02508,1.4976916,32.272392,0.403925,3.4742122,-0.0015400946,-0.0012602806,0,0,0,0,0,0,0,1,0,0,0,0,0,0.20775624,0.04247461,0.11172669,0.18651894,19287.246,274.97693,0.066518486,0.050147656,0.002822647,-0.002117424,-0.002125311,-0.00038808823,-0.00042000055,0.01999998,0.0006000137,82.258064,4.4098616,0.07528448,0,0
415,30,89,0,0.0058,0.5604,0.03433,1.6877828,34.339367,0.5234157,3.5362923,0.11949068,0.062080145,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21085973,0.03891403,0.109502256,0.18552037,19968.207,273.84616,0.034697305,-0.0041207066,0.0031035042,-0.0035605812,-0.0022244263,-0.0009985733,0.009249999,0.01999998,0.0006000137,94.09049,4.544257,0.1343956,0,0
416,30,90,1,0.006,0.561,0.05708,1.3155997,35.145176,0.2742926,3.5594873,-0.2491231,0.023195028,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21370603,0.037871957,0.10550045,0.18304779,20280.025,277.18665,0.01549507,0.012124598,0.0028462983,-0.0010420703,-0.0040018084,-0.0024725723,0.022750003,0.02000004,0.0005999756,105.52037,4.658904,0.11464691,0,0
417,30,91,0,0.0062,0.56159997,0.072,1.1895307,33.194946,0.17355889,3.5023975,-0.1007337,-0.057089806,0,0,0,0,0,0,0,0,0,0,1,0,0,0.21389893,0.036101084,0.10198556,0.17960289,20955.178,219.58484,0.032749332,-0.23295242,0.00019289016,-0.0017708731,-0.0035148906,-0.0034449005,0.014919996,0.01999998,0.0006000137,121.00992,4.7958727,0.13696861,0,0
418,30,92,1,0.0064,0.5622,0.075,1.2529148,29.442152,0.22547266,3.3824275,0.051913768,-0.11997008,0,0,0,0,0,0,0,0,0,0,0,1,0,0.21434979,0.0367713,0.09955157,0.17399102,21730.207,224.3946,0.036317557,0.021667475,0.00045085908,0.0006702161,-0.0024339866,-0.0056118583,0.0030000068,0.01999998,0.0006000137,138.3574,4.92984,0.1339674,0,0
419,30,93,0,0.0066000004,0.5628,0.066,1.3777778,27.672,0.3204719,3.3204212,0.094999254,-0.062006235,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2151111,0.037333332,0.096,0.168,22175.45,221.51111,0.020282464,-0.012933404,0.0007613182,0.0005620337,-0.003551569,-0.0059910393,-0.009000006,0.02000004,0.0005999756,159.3722,5.0712423,0.14140224,0,0
420,31,80,0,0.126,1.0,0.07208,6.024847,57.78995,1.7958921,4.0568147,0.18884611,0.08763242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21412085,0.056076035,0.118397824,0.1545146,11666.024,384.4535,0.12057538,0.099197574,-0.004964256,-0.0006634808,0.00057510374,0.0023495387,0.00283,0.19000053,0.0,75.60744,4.325555,0.011928558,0,0
421,31,81,1,0.1268,1.0,0.07292,6.301337,55.446606,1.8407618,4.0154204,0.04486966,-0.041394234,1,0,0,0,0,0,0,0,0,0,0,0,0,0.20764141,0.053867966,0.11988659,0.15957879,12913.106,381.20697,0.101562075,-0.008480366,-0.006479435,-0.0022080708,0.0014887619,0.0050641824,0.0008400011,0.07999992,0.0,78.26205,4.3600626,0.03450775,0,0
422,31,82,0,0.1276,1.0,0.08975001,6.0792627,50.73557,1.8048835,3.9266272,-0.0358783,-0.08879328,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20306821,0.05154084,0.12030683,0.1594671,13852.914,377.4593,0.07025281,-0.009879736,-0.0045731924,-0.0023271227,0.00042023658,-0.0001116848,0.016830001,0.07999992,0.0,106.06183,4.6640224,0.30395985,0,0
423,31,83,0,0.1284,1.0,0.07858,5.530798,46.10284,1.7103322,3.8308747,-0.094551325,-0.09575248,0,0,1,0,0,0,0,0,0,0,0,0,0,0.19938403,0.049276914,0.12011248,0.1610873,14933.577,369.02786,0.07511657,-0.022590572,-0.0036841773,-0.0022639274,-0.00019434928,0.0016202069,-0.011170005,0.07999992,0.0,128.83865,4.858561,0.1945386,0,0
424,31,84,0,0.1292,1.0,0.06167,5.2773123,43.277576,1.663417,3.7676346,-0.046915174,-0.06324005,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19640718,0.04790419,0.119228214,0.16314039,16460.65,354.99667,0.09736053,-0.03876373,-0.0029768562,-0.0013727236,-0.0008842659,0.0020530892,-0.016909994,0.07999992,0.0,136.03375,4.912903,0.054341793,0,0
425,31,85,1,0.13,1.0,0.05667,5.441713,45.475418,1.6940938,3.8171718,0.030676842,0.04953718,0,0,0,0,1,0,0,0,0,0,0,0,0,0.19389373,0.047316942,0.11776368,0.16508062,17546.998,365.59607,0.06391018,0.029420668,-0.0025134468,-0.0005872488,-0.0014645291,0.0019402313,-0.0050000045,0.07999992,0.0,158.33667,5.0647235,0.15182066,0,0
426,31,86,0,0.1308,1.0,0.05042,5.723301,46.675938,1.7445457,3.8432288,0.050451875,0.026057005,0,0,0,0,0,1,0,0,0,0,0,0,0,0.19155078,0.047100496,0.11545526,0.16741012,18728.762,372.76306,0.065177515,0.019413905,-0.002342968,-0.00021644593,-0.0023084164,0.002329502,-0.0062499954,0.07999992,0.0,169.45546,5.1325903,0.0678668,0,0
427,31,87,0,0.13159999,1.0,0.04042,5.410898,47.210926,1.688415,3.8546255,-0.056130648,0.0113966465,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19150046,0.0452353,0.11237127,0.16999088,19996.91,374.53397,0.065517366,0.004739502,-5.0315855e-05,-0.0018651963,-0.003083992,0.0025807573,-0.010000004,0.07999992,0.0,181.64523,5.2020555,0.06946516,0,0
428,31,88,0,0.13239999,1.0,0.03808,5.8341546,47.174145,1.7637293,3.853846,0.07531428,-0.00077939034,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19268674,0.04240145,0.109050825,0.17297718,21732.602,376.67273,0.08323574,0.005694223,0.0011862755,-0.002833848,-0.003320446,0.0029862977,-0.0023399997,0.07999992,0.0,208.17363,5.3383727,0.13631725,0,0
429,31,89,1,0.13319999,1.0,0.04083,6.097722,46.66477,1.8079152,3.8429894,0.044185877,-0.010856628,0,0,0,0,0,0,0,0,1,0,0,0,0,0.19492622,0.039218225,0.10535853,0.17512296,23114.436,379.0189,0.061643828,0.006209328,0.0022394944,-0.003183229,-0.003692293,0.0021457863,0.0027500032,0.07999992,0.0,219.6058,5.3918343,0.05346155,0,0
430,31,90,0,0.134,1.0,0.04975,6.468148,47.941982,1.8668898,3.8699915,0.058974624,0.027002096,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19692467,0.03786019,0.10078821,0.17534564,24184.861,381.40588,0.045269534,0.0062780734,0.0019984436,-0.0013580346,-0.004570322,0.00022268295,0.008919997,0.07999992,0.0,251.60497,5.52786,0.1360259,0,0
431,31,91,0,0.1348,1.0,0.066,6.3369355,47.885242,1.8463953,3.8688073,-0.02049458,-0.0011842251,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1996655,0.036922682,0.095973246,0.17252025,24744.799,429.5124,0.022888446,0.11878647,0.002740841,-0.00093750714,-0.004814968,-0.0028253936,0.01625,0.07999992,0.0,273.00684,5.609497,0.081636906,0,0
432,31,92,0,0.1356,1.0,0.084,6.233376,44.20946,1.829918,3.7889388,-0.016477227,-0.079868555,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2016624,0.036956523,0.09181585,0.16841432,26098.611,431.0358,0.05326679,0.0035405539,0.0019968986,3.3841134e-05,-0.0041573904,-0.00410593,0.017999997,0.08000088,0.0,302.10986,5.7107906,0.101293564,0,0
433,31,93,1,0.1364,1.0,0.074,6.268562,41.73969,1.835547,3.7314525,0.0056289434,-0.057486296,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20370606,0.03693362,0.08871684,0.16372637,26732.072,432.27567,0.023981946,0.0028723562,0.0020436477,-2.2902488e-05,-0.0030990124,-0.004687958,-0.009999995,0.07999992,0.0,289.68033,5.668778,-0.04201269,0,0
434,32,80,0,0.018,0.396,0.07467,6.1143513,53.330776,1.8106387,3.9765136,0.077365994,0.05963087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26016885,0.060629316,0.13660783,0.16653876,8193.065,264.9271,0.10437509,-0.017958006,-0.000531559,-0.0031839132,-0.0011353588,0.0038928413,0.008250003,-0.00999999,0.0016999817,114.0856,4.736949,-0.06351709,0,0
435,32,81,0,0.0182,0.4048,0.07267,6.6864214,55.04051,1.9000788,4.0080695,0.08944011,0.03155589,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2588147,0.057014257,0.13578396,0.17029257,9066.073,267.81696,0.10125111,0.010849076,-0.0013541413,-0.00361506,-0.00082387927,0.0037538146,-0.002000003,0.0200001,0.008800011,92.01842,4.521989,-0.2149601,0,0
436,32,82,1,0.0184,0.4136,0.09225,7.318182,58.51613,1.9903619,4.0693026,0.090283155,0.061233044,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25733137,0.053519063,0.13343108,0.17082112,9603.169,258.65103,0.05755391,-0.03482396,-0.001483326,-0.0034951926,-0.002352867,0.00052854535,0.019579997,0.01999998,0.008800011,100.90022,4.614132,0.09214306,0,0
437,32,83,0,0.0186,0.42240003,0.10183,6.892396,56.796986,1.9304187,4.039483,-0.0599432,-0.029819489,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25538018,0.050215207,0.1312769,0.17216642,9990.121,282.92682,0.03950357,0.08970849,-0.0019511795,-0.0033038568,-0.0021541787,0.0013453102,0.009580002,0.01999998,0.008800011,106.08504,4.664241,0.05010891,0,0
438,32,84,0,0.0188,0.4312,0.07483,6.9146085,55.827805,1.9336363,4.022272,0.003217578,-0.01721096,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25476357,0.04940014,0.12702893,0.17219478,10646.654,283.27454,0.06364898,0.0012282461,-0.00061660766,-0.00081506727,-0.0042479704,2.8362274e-05,-0.026999993,0.01999998,0.008799973,122.52511,4.8083158,0.14407492,0,0
439,32,85,0,0.019,0.44,0.08858,7.098053,58.305286,1.9598205,4.065693,0.026184201,0.04342079,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25382474,0.049374133,0.122392215,0.17246176,11326.229,284.0751,0.06187545,0.0028221332,-0.00093883515,-2.6006699e-05,-0.004636717,0.0002669716,0.013749995,0.01999998,0.008800011,134.65067,4.9026837,0.09436798,0,0
440,32,86,1,0.019199999,0.4488,0.09142,7.334928,59.648666,1.9926476,4.088472,0.03282714,0.022778988,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2508544,0.050580997,0.117566645,0.17293234,11561.591,295.42035,0.020567324,0.0391606,-0.0029703332,0.0012068653,-0.004825573,0.00047058106,0.002840004,0.01999998,0.008800011,146.87065,4.9895525,0.08686876,0,0
441,32,87,0,0.0194,0.4576,0.087919995,6.3739014,60.023666,1.8522117,4.094739,-0.14043593,0.006267071,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25084516,0.04935767,0.112238,0.17308992,11891.177,298.9182,0.028108208,0.011770746,-9.250641e-06,-0.0012233257,-0.005328646,0.00015758515,-0.0035000038,0.0200001,0.008799973,157.62132,5.0601954,0.07064295,0,0
442,32,88,0,0.0196,0.4664,0.07825,6.669799,60.279865,1.8975897,4.098998,0.04537797,0.0042591095,0,0,0,0,0,0,0,1,0,0,0,0,0,0.252349,0.04832215,0.10738256,0.17181207,12559.061,303.35568,0.054645684,0.014735986,0.00150383,-0.0010355234,-0.004855442,-0.0012778473,-0.0096700005,0.01999998,0.008800011,174.84787,5.163916,0.103720665,0,0
443,32,89,0,0.0198,0.4752,0.06608,7.150931,59.636303,1.9672426,4.0882645,0.069652915,-0.010733604,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25265956,0.04587766,0.1037234,0.17021276,13387.154,301.39627,0.06385325,-0.006480073,0.00031057358,-0.0024444866,-0.003659153,-0.0015993118,-0.01217,0.01999998,0.008800011,182.75168,5.2081285,0.04421234,0,0
444,32,90,1,0.02,0.48400003,0.06275,7.766754,58.77004,2.0498524,4.0736322,0.08260977,-0.014632225,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25164258,0.045335088,0.100525625,0.16819973,14193.272,298.68594,0.05847247,-0.009033248,-0.0010169983,-0.0005425739,-0.003197775,-0.002013035,-0.0033300018,0.01999998,0.008800011,207.44681,5.334875,0.12674665,0,0
445,32,91,0,0.0202,0.4928,0.069,8.3529415,58.483517,2.1226137,4.068745,0.0727613,-0.004887104,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25210086,0.04524887,0.0989011,0.16354235,14822.007,315.44925,0.04334494,0.054605145,0.00045827866,-8.6216925e-05,-0.0016245269,-0.004657383,0.00625,0.01999998,0.008799973,201.51117,5.305845,-0.029030323,1,0
446,32,92,0,0.020399999,0.5016,0.068,9.343236,54.957016,2.2346528,4.0065513,0.11203909,-0.06219387,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25094816,0.04551201,0.09860935,0.15865992,15518.192,318.39444,0.045900013,0.00929318,-0.0011526871,0.00026313783,-0.00029174806,-0.0048824213,-0.0009999942,0.01999998,0.008800011,194.95798,5.272784,-0.03306055,0,0
