,id,year,salary,pubindx,totpge,assist,assoc,prof,chair,top20phd,yearphd,female,osu,iowa,indiana,purdue,msu,minn,mich,wisc,illinois,y92,y95,y99,lsalary,exper,expersq,pubindxsq,pubindx0,lpubindx
292,416,95,71352.0,10.37,109.0,,,,0.0,1.0,87.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,11.175381,8.0,64.0,107.536896,0.0,2.338917
293,416,99,62640.0,12.64,148.5,1.0,0.0,0.0,0.0,1.0,87.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,11.045159,12.0,144.0,159.7696,0.0,2.5368664
294,417,92,56352.0,28.6,121.5,0.0,1.0,0.0,0.0,1.0,83.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,10.939373,9.0,81.0,817.96,0.0,3.3534067
295,417,95,94764.0,52.58,158.17,0.0,1.0,0.0,0.0,1.0,83.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,11.459145,12.0,144.0,2764.6565,0.0,3.9623358
296,417,99,110736.0,59.71,235.92,0.0,0.0,1.0,0.0,1.0,83.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,11.614904,16.0,256.0,3565.284,0.0,4.0894995
297,418,92,83604.0,59.11,251.67,0.0,0.0,1.0,1.0,1.0,75.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,11.333847,17.0,289.0,3493.9922,0.0,4.0794
298,418,95,91032.0,64.18,345.67,0.0,0.0,1.0,1.0,1.0,75.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,11.418966,20.0,400.0,4119.0723,0.0,4.1616917
299,418,99,110712.0,76.33,400.0,0.0,0.0,1.0,1.0,1.0,75.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,11.614688,24.0,576.0,5826.269,0.0,4.335066
300,419,92,66936.0,69.57,208.0,,,,0.0,0.0,77.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,11.111492,15.0,225.0,4839.985,0.0,4.2423334
301,419,95,69612.0,69.57,221.0,0.0,0.0,1.0,0.0,0.0,77.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,11.150692,18.0,324.0,4839.985,0.0,4.2423334
302,419,99,73704.0,70.07,261.5,0.0,0.0,1.0,0.0,0.0,77.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,11.207812,22.0,484.0,4909.8047,0.0,4.2494946
303,420,92,67092.0,50.66,270.0,0.0,0.0,1.0,0.0,1.0,73.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,11.11382,19.0,361.0,2566.4355,0.0,3.9251366
304,420,95,70740.0,59.93,296.0,0.0,0.0,1.0,0.0,1.0,73.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,11.166766,22.0,484.0,3591.605,0.0,4.0931773
305,420,99,100916.0,61.1,327.5,0.0,0.0,1.0,0.0,1.0,73.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,11.522044,26.0,676.0,3733.2097,0.0,4.1125116
306,421,92,75300.0,57.03,119.0,,,,0.0,1.0,77.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,11.229236,15.0,225.0,3252.4207,0.0,4.043577
307,421,95,80100.0,57.76,146.0,,,,1.0,1.0,77.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,11.291031,18.0,324.0,3336.2173,0.0,4.0562963
308,421,99,81000.0,57.76,146.0,0.0,0.0,1.0,1.0,1.0,77.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,11.302204,22.0,484.0,3336.2173,0.0,4.0562963
309,422,92,52320.0,35.93,185.0,,,,1.0,1.0,74.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,10.865134,18.0,324.0,1290.965,0.0,3.5815725
310,422,95,56700.0,36.55,196.0,,,,0.0,1.0,74.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,10.94553,21.0,441.0,1335.9025,0.0,3.5986812
311,422,99,58404.0,36.55,196.0,0.0,1.0,0.0,0.0,1.0,74.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,10.97514,25.0,625.0,1335.9025,0.0,3.5986812
312,423,92,,15.92,43.0,1.0,0.0,0.0,0.0,1.0,88.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,,4.0,16.0,253.4464,0.0,2.7675762
313,423,95,65472.0,16.23,70.0,1.0,0.0,0.0,0.0,1.0,88.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,11.089377,7.0,49.0,263.41287,0.0,2.7868614
314,423,99,80508.0,33.44,155.33,0.0,1.0,0.0,0.0,1.0,88.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,11.296112,11.0,121.0,1118.2335,0.0,3.5097528
315,424,92,86975.0,47.35,143.5,,,,0.0,1.0,77.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,11.373376,15.0,225.0,2242.0225,0.0,3.8575668
316,424,95,96876.0,54.32,184.5,,,,0.0,1.0,77.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,11.481187,18.0,324.0,2950.6624,0.0,3.9948924
317,424,99,108060.0,54.32,184.5,0.0,0.0,1.0,0.0,1.0,77.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,11.590442,22.0,484.0,2950.6624,0.0,3.9948924
318,425,92,,19.42,117.17,,,,0.0,1.0,85.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,,7.0,49.0,377.1364,0.0,2.9663033
319,425,95,78420.0,22.03,145.67,,,,0.0,1.0,85.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,11.2698345,10.0,100.0,485.32092,0.0,3.092405
320,425,99,106020.0,41.36,213.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,11.571383,14.0,196.0,1710.6497,0.0,3.7223144
321,426,92,130140.0,59.31,234.0,,,,0.0,1.0,71.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,11.776366,21.0,441.0,3517.6763,0.0,4.082778
322,426,95,157008.0,61.85,284.0,,,,0.0,1.0,71.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,11.964052,24.0,576.0,3825.4224,0.0,4.124712
323,426,99,177504.0,61.85,284.0,0.0,0.0,1.0,0.0,1.0,71.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,12.086748,28.0,784.0,3825.4224,0.0,4.124712
324,427,92,56040.0,7.36,52.0,,,,0.0,1.0,80.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,10.933821,12.0,144.0,54.1696,0.0,1.9960599
325,427,95,60012.0,8.5,73.5,,,,0.0,1.0,80.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,11.0023,15.0,225.0,72.25,0.0,2.1400661
326,427,99,63612.0,9.07,81.0,0.0,0.0,0.0,0.0,1.0,80.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,11.060557,19.0,361.0,82.26489,0.0,2.2049723
327,428,92,59376.0,98.84,168.17,,,,0.0,0.0,69.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,10.991646,23.0,529.0,9769.345,0.0,4.5935025
328,428,95,67296.0,116.14,239.67,,,,0.0,0.0,69.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,11.116856,26.0,676.0,13488.499,0.0,4.7547965
329,428,99,73884.0,119.53,276.33,0.0,0.0,1.0,0.0,0.0,69.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,11.210252,30.0,900.0,14287.421,0.0,4.7835674
330,429,92,64152.0,14.55,452.25,,,,0.0,1.0,77.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,11.069011,15.0,225.0,211.7025,0.0,2.677591
331,429,95,94500.0,21.01,512.25,,,,0.0,1.0,77.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,11.456355,18.0,324.0,441.4201,0.0,3.0449984
332,429,99,116016.0,23.02,635.75,0.0,0.0,1.0,0.0,1.0,77.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,11.661484,22.0,484.0,529.9204,0.0,3.1363635
333,430,92,,0.0,0.0,,,,0.0,1.0,96.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,0.0,1.0,
334,430,95,,0.0,0.0,,,,0.0,1.0,96.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,,0.0,0.0,0.0,1.0,
335,430,99,59136.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,96.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,10.987596,3.0,9.0,0.0,1.0,
336,431,92,,1.24,37.0,,,,0.0,1.0,92.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,1.5376,0.0,0.21511139
337,431,95,51516.0,1.54,44.0,1.0,0.0,0.0,0.0,1.0,92.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,10.8496475,3.0,9.0,2.3716,0.0,0.4317824
338,431,99,58244.0,5.18,131.0,1.0,0.0,0.0,0.0,1.0,92.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,10.972396,7.0,49.0,26.832397,0.0,1.6448051
339,501,92,,10.64,143.5,0.0,0.0,1.0,0.0,0.0,84.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,,8.0,64.0,113.20961,0.0,2.3646204
340,501,95,72724.0,11.34,182.33,0.0,0.0,1.0,0.0,0.0,84.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,11.194427,11.0,121.0,128.5956,0.0,2.4283364
341,501,99,73993.0,12.37,200.833,0.0,0.0,1.0,0.0,0.0,84.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,11.211726,15.0,225.0,153.01689,0.0,2.5152743
342,502,92,78270.0,70.13,223.333,0.0,0.0,1.0,1.0,1.0,78.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,11.26792,14.0,196.0,4918.2163,0.0,4.2503505
343,502,95,86142.0,81.59,259.33,0.0,0.0,1.0,1.0,1.0,78.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,11.363752,17.0,289.0,6656.9277,0.0,4.4017067
344,502,99,94401.0,85.52,282.33,0.0,0.0,1.0,1.0,1.0,78.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,11.455307,21.0,441.0,7313.67,0.0,4.44875
345,503,92,51250.0,27.33,54.0,,,,0.0,1.0,85.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,10.844471,7.0,49.0,746.9289,0.0,3.307985
346,503,95,56435.0,27.33,54.0,,,,0.0,1.0,85.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,10.940845,10.0,100.0,746.9289,0.0,3.307985
347,503,99,63961.0,28.18,62.0,0.0,1.0,0.0,0.0,1.0,85.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,11.066029,14.0,196.0,794.1124,0.0,3.3386126
348,504,92,60000.0,30.26,300.5,,,,1.0,1.0,82.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,11.0021,10.0,100.0,915.6676,0.0,3.4098268
349,504,95,66412.0,37.74,400.5,,,,1.0,1.0,82.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,11.103633,13.0,169.0,1424.3077,0.0,3.6307206
350,504,99,74659.0,48.18,489.5,0.0,1.0,0.0,1.0,1.0,82.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,11.220686,17.0,289.0,2321.3125,0.0,3.874944
351,505,92,48500.0,1.24,30.0,0.0,1.0,0.0,0.0,1.0,77.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,10.789319,15.0,225.0,1.5376,0.0,0.21511139
352,505,95,51232.0,2.14,41.0,0.0,1.0,0.0,0.0,1.0,77.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,10.84412,18.0,324.0,4.5796003,0.0,0.7608059
353,505,99,55172.0,2.14,41.0,0.0,1.0,0.0,0.0,1.0,77.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,10.918211,22.0,484.0,4.5796003,0.0,0.7608059
354,506,92,97200.0,82.4,745.33,0.0,0.0,1.0,0.0,1.0,66.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,11.484526,26.0,676.0,6789.7603,0.0,4.4115853
355,506,95,104613.0,83.44,841.33,0.0,0.0,1.0,0.0,1.0,66.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,11.558023,29.0,841.0,6962.234,0.0,4.424128
356,506,99,110552.0,85.14,968.333,0.0,0.0,1.0,0.0,1.0,66.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,11.613241,33.0,1089.0,7248.8193,0.0,4.444297
357,507,92,78950.0,29.62,138.833,0.0,0.0,1.0,0.0,1.0,75.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,11.27657,17.0,289.0,877.3444,0.0,3.38845
358,507,95,86747.0,31.38,148.833,0.0,0.0,1.0,0.0,1.0,75.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,11.370751,20.0,400.0,984.70435,0.0,3.4461708
359,507,99,95206.0,32.65,179.667,0.0,0.0,1.0,0.0,1.0,75.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,11.4637985,24.0,576.0,1066.0226,0.0,3.4858449
360,508,92,64400.0,27.12,119.333,0.0,0.0,1.0,0.0,0.0,78.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,11.072869,14.0,196.0,735.49445,0.0,3.3002715
361,508,95,80086.0,30.6,162.17,0.0,0.0,1.0,0.0,0.0,78.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,11.290856,17.0,289.0,936.36005,0.0,3.421
362,508,99,90769.0,31.33,189.83,0.0,0.0,1.0,0.0,0.0,78.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,11.416073,21.0,441.0,981.5689,0.0,3.444576
363,509,92,46300.0,0.62,6.0,,,,0.0,0.0,85.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,10.742897,7.0,49.0,0.3844,0.0,-0.4780358
364,509,95,49360.0,0.98,9.5,,,,0.0,0.0,85.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,10.806895,10.0,100.0,0.96040004,0.0,-0.020202687
365,509,99,57253.0,7.78,113.5,0.0,1.0,0.0,0.0,0.0,85.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,10.9552355,14.0,196.0,60.528404,0.0,2.0515563
366,510,92,53740.0,6.44,77.0,0.0,0.0,1.0,0.0,,,0.0,0,0,0,1,0,0,0,0,0,1,0,0,10.891912,,,41.473602,0.0,1.8625286
367,510,95,62825.0,6.44,92.0,0.0,0.0,1.0,0.0,,,0.0,0,0,0,1,0,0,0,0,0,0,1,0,11.048108,,,41.473602,0.0,1.8625286
368,510,99,,6.44,92.0,0.0,0.0,1.0,0.0,,,0.0,0,0,0,1,0,0,0,0,0,0,0,1,,,,41.473602,0.0,1.8625286
369,511,92,59287.0,2.73,149.0,0.0,0.0,1.0,0.0,,,0.0,0,0,0,1,0,0,0,0,0,1,0,0,10.990146,,,7.4529,0.0,1.0043017
370,511,95,61487.0,2.73,156.0,0.0,0.0,1.0,0.0,,,0.0,0,0,0,1,0,0,0,0,0,0,1,0,11.026581,,,7.4529,0.0,1.0043017
371,511,99,,2.73,156.0,0.0,0.0,1.0,0.0,,,0.0,0,0,0,1,0,0,0,0,0,0,0,1,,,,7.4529,0.0,1.0043017
372,512,92,,6.72,32.5,,,,0.0,1.0,89.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,,3.0,9.0,45.158398,0.0,1.9050881
373,512,95,,14.53,50.0,1.0,0.0,0.0,0.0,1.0,89.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,,6.0,36.0,211.1209,0.0,2.6762154
374,512,99,75000.0,18.2,92.5,1.0,0.0,0.0,0.0,1.0,89.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,11.225244,10.0,100.0,331.24002,0.0,2.9014215
375,513,92,,0.0,2.5,,,,0.0,1.0,93.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,,0.0,0.0,0.0,1.0,
376,513,95,,0.0,2.5,,,,0.0,1.0,93.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,,2.0,4.0,0.0,1.0,
377,513,99,,0.26,2.5,1.0,0.0,0.0,0.0,1.0,93.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,,6.0,36.0,0.0676,0.0,-1.3470737
378,514,92,57500.0,2.55,92.5,0.0,0.0,1.0,0.0,,,0.0,0,0,0,1,0,0,0,0,0,1,0,0,10.95954,,,6.5024996,0.0,0.93609333
379,514,95,,2.55,116.5,0.0,0.0,1.0,0.0,,,0.0,0,0,0,1,0,0,0,0,0,0,1,0,,,,6.5024996,0.0,0.93609333
380,514,99,,2.55,139.5,0.0,0.0,1.0,0.0,,,0.0,0,0,0,1,0,0,0,0,0,0,0,1,,,,6.5024996,0.0,0.93609333
381,515,92,68230.0,7.0,20.0,0.0,0.0,1.0,0.0,,,0.0,0,0,0,1,0,0,0,0,0,1,0,0,11.13064,,,49.0,0.0,1.9459101
382,515,95,70430.0,7.0,20.0,0.0,0.0,1.0,0.0,,,0.0,0,0,0,1,0,0,0,0,0,0,1,0,11.1623745,,,49.0,0.0,1.9459101
383,515,99,,7.0,20.0,0.0,0.0,1.0,0.0,,,0.0,0,0,0,1,0,0,0,0,0,0,0,1,,,,49.0,0.0,1.9459101
384,516,92,83845.0,18.5,84.667,0.0,0.0,1.0,0.0,,,0.0,0,0,0,1,0,0,0,0,0,1,0,0,11.336725,,,342.25,0.0,2.9177706
385,516,95,87900.0,20.5,86.667,0.0,0.0,1.0,0.0,,,0.0,0,0,0,1,0,0,0,0,0,0,1,0,11.383955,,,420.25,0.0,3.0204248
386,516,99,,23.0,89.167,0.0,0.0,1.0,0.0,,,0.0,0,0,0,1,0,0,0,0,0,0,0,1,,,,529.0,0.0,3.1354942
387,517,92,94000.0,18.5,134.5,0.0,0.0,1.0,0.0,0.0,70.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,11.45105,22.0,484.0,342.25,0.0,2.9177706
388,517,95,101386.0,21.77,169.5,0.0,0.0,1.0,0.0,0.0,70.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,11.5266905,25.0,625.0,473.93292,0.0,3.0805328
389,517,99,108500.0,23.13,203.67,0.0,0.0,1.0,0.0,0.0,70.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,11.594505,29.0,841.0,534.9969,0.0,3.1411304
390,518,92,68230.0,27.59,83.0,0.0,0.0,1.0,0.0,,,0.0,0,0,0,1,0,0,0,0,0,1,0,0,11.13064,,,761.2081,0.0,3.3174534
391,518,95,,27.59,83.0,0.0,0.0,1.0,0.0,,,0.0,0,0,0,1,0,0,0,0,0,0,1,0,,,,761.2081,0.0,3.3174534
392,518,99,,27.59,83.0,0.0,0.0,1.0,0.0,,,0.0,0,0,0,1,0,0,0,0,0,0,0,1,,,,761.2081,0.0,3.3174534
393,519,92,79150.0,40.32,154.5,0.0,0.0,1.0,0.0,0.0,73.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,11.2791,19.0,361.0,1625.7024,0.0,3.6968477
394,519,95,86142.0,42.81,167.0,0.0,0.0,1.0,0.0,0.0,73.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,11.363752,22.0,484.0,1832.6962,0.0,3.7567718
395,519,99,94401.0,72.58,237.33,0.0,0.0,1.0,0.0,0.0,73.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,11.455307,26.0,676.0,5267.8564,0.0,4.2846894
396,520,92,52883.0,13.14,97.5,0.0,1.0,0.0,0.0,1.0,75.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,10.875837,17.0,289.0,172.6596,0.0,2.575661
397,520,95,55368.0,13.14,97.5,0.0,1.0,0.0,0.0,1.0,75.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,10.921757,20.0,400.0,172.6596,0.0,2.575661
398,520,99,58294.0,13.14,104.5,0.0,1.0,0.0,0.0,1.0,75.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,10.973254,24.0,576.0,172.6596,0.0,2.575661
399,601,92,65009.0,92.27,376.5,0.0,0.0,1.0,,1.0,78.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,11.082281,14.0,196.0,8513.752,0.0,4.524719
400,601,95,184752.0,94.72,433.5,0.0,0.0,1.0,0.0,1.0,78.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,12.12677,17.0,289.0,8971.879,0.0,4.5509253
401,601,99,164265.0,94.88,439.5,0.0,0.0,1.0,0.0,1.0,78.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,12.009236,21.0,441.0,9002.214,0.0,4.552613
402,602,92,,43.41,81.167,,,,,0.0,81.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,,11.0,121.0,1884.4281,0.0,3.7706897
403,602,95,147852.0,60.64,130.67,0.0,0.0,1.0,0.0,0.0,81.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,11.903967,14.0,196.0,3677.2095,0.0,4.1049547
404,602,99,189631.0,72.01,158.67,0.0,0.0,1.0,0.0,0.0,81.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,12.152835,18.0,324.0,5185.4404,0.0,4.276805
405,603,92,131166.0,94.47,296.0,0.0,0.0,1.0,,1.0,51.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,11.784219,41.0,1681.0,8924.581,0.0,4.548282
406,603,95,118310.0,95.12,328.0,0.0,0.0,1.0,0.0,1.0,51.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,11.681064,44.0,1936.0,9047.814,0.0,4.555139
407,603,99,132229.0,95.12,328.0,0.0,0.0,1.0,0.0,1.0,51.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,11.792291,48.0,2304.0,9047.814,0.0,4.555139
408,604,92,89639.0,15.02,137.67,,,,,1.0,76.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,11.403545,16.0,256.0,225.60042,0.0,2.7093828
409,604,95,107026.0,16.47,178.0,0.0,0.0,1.0,0.0,1.0,76.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,11.580827,19.0,361.0,271.26086,0.0,2.8015406
410,604,99,130379.0,16.99,186.5,0.0,0.0,1.0,0.0,1.0,76.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,11.778201,23.0,529.0,288.6601,0.0,2.832625
411,605,92,85834.0,22.62,52.5,0.0,0.0,1.0,0.0,1.0,61.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,11.36017,31.0,961.0,511.66443,0.0,3.1188345
412,605,95,91155.0,22.62,52.5,0.0,0.0,1.0,0.0,1.0,61.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,11.420317,34.0,1156.0,511.66443,0.0,3.1188345
413,605,99,101044.0,22.62,52.5,0.0,0.0,1.0,0.0,1.0,61.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,11.523312,38.0,1444.0,511.66443,0.0,3.1188345
414,606,92,161566.0,114.95,252.5,0.0,0.0,1.0,0.0,1.0,75.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,11.992669,17.0,289.0,13213.502,0.0,4.7444973
415,606,95,169021.0,118.94,289.5,0.0,0.0,1.0,0.0,1.0,75.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,12.037778,20.0,400.0,14146.725,0.0,4.7786193
416,606,99,190412.0,134.34,355.67,0.0,0.0,1.0,0.0,1.0,75.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,12.156945,24.0,576.0,18047.234,0.0,4.900374
417,607,92,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,,0.0,0.0,0.0,1.0,
418,607,95,21051.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,9.954703,0.0,0.0,0.0,1.0,
419,607,99,56818.0,4.86,65.0,1.0,0.0,0.0,0.0,1.0,95.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,10.947608,4.0,16.0,23.619602,0.0,1.5810385
420,608,92,70290.0,44.69,139.5,,,,,,,0.0,0,0,0,0,0,1,0,0,0,1,0,0,11.160385,,,1997.1959,0.0,3.7997499
421,608,95,,44.99,150.5,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,1,0,,,,2024.1002,0.0,3.8064404
422,608,99,,48.8,172.5,,,,,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,,,,2381.44,0.0,3.8877304
423,609,92,,25.76,59.5,1.0,0.0,0.0,0.0,1.0,85.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,,7.0,49.0,663.57764,0.0,3.248823
424,609,95,33155.0,31.76,65.5,0.0,1.0,0.0,0.0,1.0,85.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,10.408949,10.0,100.0,1008.69763,0.0,3.4582076
425,609,99,97037.0,84.83,198.5,0.0,1.0,0.0,0.0,1.0,85.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,11.482847,14.0,196.0,7196.1294,0.0,4.4406495
426,610,92,112219.0,113.06,204.5,0.0,0.0,1.0,0.0,0.0,38.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,11.628207,54.0,2916.0,12782.563,0.0,4.7279186
427,610,95,98223.0,113.22,230.5,0.0,0.0,1.0,0.0,0.0,38.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,11.494996,57.0,3249.0,12818.769,0.0,4.729333
428,610,99,48293.0,113.22,230.5,0.0,0.0,1.0,0.0,0.0,38.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,10.785042,61.0,3721.0,12818.769,0.0,4.729333
429,611,92,101075.0,26.58,184.67,,,,0.0,,,0.0,0,0,0,0,0,1,0,0,0,1,0,0,11.523618,,,706.4964,0.0,3.280159
430,611,95,223537.0,26.58,184.67,,,,0.0,,,0.0,0,0,0,0,0,1,0,0,0,0,1,0,12.317332,,,706.4964,0.0,3.280159
431,611,99,,26.58,184.67,,,,0.0,,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,,,,706.4964,0.0,3.280159
432,612,92,73939.0,21.9,45.167,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,11.210996,2.0,4.0,479.61,0.0,3.0864866
433,612,95,118962.0,68.73,127.67,0.0,1.0,0.0,0.0,0.0,90.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,11.68656,5.0,25.0,4723.8135,0.0,4.230186
434,612,99,,118.05,267.67,0.0,0.0,1.0,0.0,0.0,90.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,,9.0,81.0,13935.803,0.0,4.771108
435,613,92,90940.0,82.07,278.0,0.0,0.0,1.0,0.0,1.0,79.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,11.417955,13.0,169.0,6735.485,0.0,4.4075727
436,613,95,127211.0,88.13,338.0,0.0,0.0,1.0,0.0,1.0,79.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,11.753602,16.0,256.0,7766.8965,0.0,4.478813
437,613,99,,89.16,349.0,0.0,0.0,1.0,0.0,1.0,79.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,,20.0,400.0,7949.5063,0.0,4.4904327
438,614,92,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,,0.0,0.0,0.0,1.0,
439,614,95,57510.0,1.82,42.0,1.0,0.0,0.0,0.0,1.0,93.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,10.959714,2.0,4.0,3.3124,0.0,0.59883654
440,614,99,33128.0,13.37,68.5,1.0,0.0,0.0,0.0,1.0,93.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,10.408134,6.0,36.0,178.7569,0.0,2.5930133
